Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual      JF     MAM    JJAS     OND
      24.9889      25.5321      25.9715      24.1128      24.8124
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
 Year  Annual      JF     MAM    JJAS     OND
 1960   -0.39   -0.21   -0.09   -0.30   -0.32
 1961   -0.22   -0.17    0.05   -0.48   -0.02
 1962   -0.20    0.05   -0.29   -0.32   -0.09
 1963    0.10    0.09    0.14    0.30    0.08
 1964   -0.20    0.36   -0.12   -0.44   -0.32
 1965   -0.39   -0.53   -0.21   -0.33   -0.16
 1966   -0.08   -0.14    0.15   -0.13   -0.21
 1967   -0.32    0.01   -0.08   -0.40   -0.27
 1968   -0.10   -0.27   -0.42    0.15    0.06
 1969    0.05    0.51    0.20    0.03    0.00
 1970    0.04    0.48    0.07   -0.04    0.03
 1971   -0.46   -0.41   -0.31   -0.29   -0.54
 1972   -0.21   -0.34   -0.53    0.02    0.13
 1973    0.30    0.59    0.29    0.43    0.08
 1974    0.00   -0.12   -0.00    0.16    0.01
 1975   -0.28   -0.17   -0.23   -0.28   -0.14
 1976   -0.48   -0.29   -0.40   -0.58   -0.48
 1977    0.06    0.35    0.10   -0.07    0.18
 1978   -0.09    0.61   -0.30   -0.26   -0.02
 1979    0.16    0.23    0.09    0.23    0.16
 1980    0.10    0.45   -0.11    0.20    0.01
 1981    0.11    0.28   -0.05    0.25    0.38
 1982   -0.00    0.09    0.08   -0.01   -0.10
 1983    0.26    0.47    0.63    0.09    0.29
 1984    0.03    0.08    0.06    0.13    0.17
 1985   -0.08   -0.09    0.02   -0.18    0.04
 1986   -0.07   -0.10    0.10   -0.09   -0.16
 1987    0.59    0.40    0.53    0.70    0.75
 1988    0.39    0.62    0.71    0.18    0.29
 1989    0.27   -0.06    0.18    0.25    0.62
 1990    0.31    0.29    0.56    0.19    0.31
 1991    0.12    0.61    0.01    0.33   -0.06
 1992    0.01    0.19    0.03   -0.14    0.35
 1993    0.04   -0.07   -0.07    0.16    0.32
 1994    0.18    0.11    0.27    0.19    0.12
 1995    0.31    0.31    0.46    0.33    0.48
 1996    0.17    0.59    0.36    0.31    0.14
 1997    0.21    0.92    0.04    0.11    0.56
 1998    0.80    1.12    1.53    0.51    0.54
 1999    0.29    0.34    0.39    0.36    0.13
 2000    0.25    0.64    0.37    0.27    0.35
 2001    0.43    0.45    0.48    0.27    0.65
 2002    0.49    0.23    0.67    0.56    0.46
 2003    0.41    0.69    0.59    0.28    0.60
 2004    0.49    0.63    0.37    0.36    0.69
 2005    0.58    0.57    0.51    0.40    1.07
 2006    0.37    0.23    0.00    0.53    0.63
