Mean Monthly Precipitation (mm) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
       Annual     DJF     MAM     JJA     SON
         82.7   187.5    90.8    16.1    36.5
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN     NaN     NaN     NaN     NaN
1961    -5.79  -27.12   10.07   14.97    6.74
1962     9.19   15.07   15.11   -3.81   10.40
1963    20.18   77.64    6.90    0.91   -4.72
1964   -13.56   -6.75  -40.34    0.25   -7.41
1965    16.05   41.98   22.93   -3.38    2.68
1966     3.47   33.58  -17.97    2.06   -3.80
1967    14.74    8.06   44.40    5.67    0.85
1968    -6.84  -15.30  -19.65    0.09    7.48
1969     5.34   -2.49   22.04   -1.70    3.49
1970    -8.43   -1.80  -39.36   -2.63   10.07
1971     4.43    6.46    3.91    3.23    4.12
1972    -6.80  -10.55   -3.79   -6.47   -6.38
1973    -4.18  -22.78    0.07   -1.19    7.19
1974    14.54   -1.24   61.13    3.00   -4.72
1975    -3.56  -21.96   15.98    2.36  -10.64
1976    12.51   22.08   42.72   -1.00  -13.77
1977     0.04  -12.61   10.39    2.42   -0.03
1978     9.62    0.53   30.47    1.75    5.73
1979    14.46   31.03    5.71    3.88   17.20
1980    -4.88  -25.15    6.88    0.74   -1.98
1981     5.70   28.55  -12.40    3.51    3.13
1982    -0.98   10.73   -6.97   -4.81   -2.89
1983   -15.78  -31.74  -26.19    5.56  -10.76
1984     5.37   -1.12   11.22    4.24    7.14
1985     9.85    1.62    0.72    4.50   32.58
1986     5.23   20.56   -0.43   -5.24    6.03
1987   -14.30  -25.83  -17.91   -3.53   -9.91
1988    -5.42  -29.75    3.75    3.96    0.38
1989    10.87   17.77    7.25    4.59   13.87
1990    -0.74   16.76  -13.06   -4.06   -2.61
1991    -2.12  -29.93   20.48    2.41   -1.45
1992   -20.10  -53.39  -18.37   -4.78   -3.87
1993     0.01   13.69   -9.42   -4.65    0.42
1994   -19.16  -34.05  -24.30   -3.93  -14.35
1995   -22.02  -39.32  -31.79   -4.31  -12.67
1996    13.80   53.06   10.67    5.04  -13.55
1997    14.24   52.12    5.49   -6.74    6.10
1998    -6.90    1.56  -22.44   -5.32   -1.39
1999    14.69   64.70  -10.42    7.48   -3.00
2000     6.93    7.51    4.67   -4.95   20.50
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
