Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
      24.0216      25.9295      24.1202      20.7050      25.3318
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN     NaN     NaN     NaN     NaN
1961     0.08   -0.03    0.78    0.33   -0.05
1962    -0.06   -0.43   -0.41    0.33    0.29
1963    -0.53   -0.61   -0.99   -0.43   -0.08
1964    -0.32   -0.16   -0.24   -0.71   -0.15
1965    -0.67   -0.69   -0.81   -0.49   -0.70
1966    -0.02   -0.00   -0.34    0.39   -0.13
1967     0.06    0.09    0.08    0.14   -0.05
1968    -0.38   -0.37   -0.50   -0.29   -0.38
1969     0.30    0.27    0.21    0.37    0.36
1970     0.23   -0.01   -0.21    0.72    0.40
1971    -0.14   -0.34    0.02    0.09   -0.35
1972    -0.32   -0.34   -0.11   -0.60   -0.22
1973     0.05    0.39   -0.05   -0.18    0.06
1974    -0.52   -0.56   -0.85   -0.25   -0.41
1975    -0.45   -0.49   -0.29   -0.35   -0.69
1976    -0.41   -0.53   -0.54   -0.62    0.03
1977     0.06    0.13   -0.22   -0.03    0.34
1978     0.02    0.22   -0.19   -0.13    0.17
1979    -0.18   -0.46   -0.21   -0.19    0.14
1980    -0.20    0.08   -0.13   -0.70   -0.06
1981    -0.51    0.15   -0.68   -0.77   -0.76
1982    -0.35   -0.20   -0.46   -0.03   -0.72
1983     0.45    0.44    0.83    0.39    0.14
1984    -0.08   -0.03   -0.07   -0.10   -0.13
1985    -0.19   -0.07   -0.35   -0.25   -0.10
1986    -0.17   -0.27    0.07   -0.17   -0.30
1987     0.28    0.25    0.76   -0.08    0.20
1988     0.36    0.63    0.64    0.48   -0.30
1989    -0.14   -0.57   -0.14    0.24   -0.09
1990     0.11   -0.02    0.29    0.36   -0.18
1991     0.13    0.41   -0.02    0.04    0.07
1992     0.44    0.19    0.82    0.17    0.59
1993     0.22    0.15    0.43    0.27    0.04
1994     0.08    0.18    0.03   -0.03    0.11
1995     0.44    0.31    0.17    0.37    0.91
1996     0.09   -0.07   -0.34    0.01    0.76
1997     0.10   -0.11   -0.13    0.53    0.09
1998     0.63    0.40    0.96    0.52    0.65
1999    -0.01    0.12   -0.03    0.27   -0.41
2000      NaN     NaN     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
