Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
      23.4479      25.3242      23.3544      20.1614      24.9517
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
 Year  Annual     DJF     MAM     JJA     SON
 1960   -0.03    0.07   -0.18   -0.07    1.06
 1961    0.42    0.70    0.84    0.33    1.19
 1962    0.24   -0.01   -0.33    0.67    1.30
 1963   -0.15   -0.57   -0.54   -0.24    0.82
 1964   -0.13    0.15   -0.02   -0.39    0.49
 1965   -0.45   -0.56   -0.75   -0.35    0.49
 1966    0.09    0.23   -0.22    0.39    0.44
 1967    0.13    0.29    0.20    0.17   -0.02
 1968   -0.25   -0.04   -0.37   -0.20    0.16
 1969    0.32    0.45    0.25    0.37    0.44
 1970    0.23    0.07    0.02    0.72    0.40
 1971   -0.14   -0.34    0.02    0.09   -0.35
 1972   -0.32   -0.11   -0.11   -0.60   -0.17
 1973    0.05    0.59   -0.01   -0.18    0.06
 1974   -0.26   -0.23   -0.77    0.03   -0.09
 1975   -0.26   -0.03   -0.09   -0.28   -0.45
 1976   -0.31   -0.46   -0.52   -0.62    0.34
 1977    0.18    0.42   -0.16    0.31    0.43
 1978    0.02    0.22   -0.19   -0.09    0.26
 1979   -0.01   -0.32    0.07   -0.03    0.43
 1980    0.10    0.18    0.15   -0.39    0.55
 1981   -0.26    0.32   -0.46   -0.51   -0.35
 1982   -0.11    0.03   -0.12    0.39   -0.56
 1983    0.70    0.73    1.14    0.84    0.57
 1984   -0.07   -0.03   -0.07    0.10    0.17
 1985    0.08    0.09   -0.06    0.01    0.29
 1986    0.07   -0.01    0.38   -0.05   -0.04
 1987    0.43    0.29    0.88    0.13    0.46
 1988    0.52    1.05    0.64    0.62   -0.21
 1989    0.02    0.13   -0.13    0.30   -0.08
 1990    0.28   -0.02    0.48    0.81   -0.01
 1991    0.25    0.58   -0.02    0.39    0.15
 1992    0.91    0.66    1.36    0.44    1.16
 1993    0.44    0.27    0.69    0.49    0.38
 1994    0.24    0.18    0.37    0.09    0.39
 1995    0.82    0.73    0.52    0.70    1.39
 1996    0.20    0.07   -0.27    0.01    1.03
 1997    0.15   -0.02   -0.13    0.85    0.19
 1998    0.68    0.54    1.06    0.66    0.65
 1999   -0.01    0.12    0.01    0.27   -0.41
 2000    0.05    0.34   -0.23    0.13    0.17
 2001    0.35   -0.01    0.22    0.55    0.74
 2002    0.75    0.80    0.65    1.05    0.49
 2003    0.72    0.99    0.66    0.47    0.77
 2004    0.41    0.81    0.01    0.37    0.45
 2005    1.14    0.98    1.02    1.46    1.11
 2006    0.40    0.90    0.29    0.25    0.15
