Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 Year  Annual     DJF     MAM     JJA     SON
 1960   22.72   23.45   21.90   19.54   25.57
 1961   23.29   24.84   22.84   19.35   24.61
 1962   23.02   24.14   21.75   20.28   24.95
 1963   22.72   23.52   21.54   19.59   24.58
 1964   22.66   24.29   21.99   19.37   24.52
 1965   22.35   23.36   21.32   19.39   23.97
 1966   22.91   24.25   21.83   19.94   24.53
 1967   22.90   24.40   22.14   19.46   24.27
 1968   22.41   23.67   21.59   19.52   24.28
 1969   23.15   24.54   22.22   20.03   24.94
 1970   23.05   24.21   21.92   20.45   24.85
 1971   22.49   23.47   21.76   19.82   24.03
 1972   22.55   24.03   21.94   19.14   24.33
 1973   22.89   24.74   21.93   19.52   24.54
 1974   22.60   23.92   21.30   19.58   24.22
 1975   22.61   24.11   21.98   19.57   23.97
 1976   22.55   23.69   21.55   18.98   24.67
 1977   23.04   24.31   21.91   19.98   24.93
 1978   22.87   24.27   21.82   19.66   24.47
 1979   22.86   23.65   22.14   19.76   24.72
 1980   22.96   24.23   22.22   19.26   24.60
 1981   22.38   24.04   21.45   19.06   23.91
 1982   22.66   24.07   21.96   20.09   23.94
 1983   23.57   24.44   23.17   20.38   24.75
 1984   22.80   23.70   21.99   19.69   24.28
 1985   22.93   24.24   22.02   19.69   24.11
 1986   22.93   24.14   22.45   19.55   24.20
 1987   23.29   24.44   22.93   19.87   24.66
 1988   23.39   25.19   22.71   20.43   24.09
 1989   22.88   24.27   21.94   20.13   24.26
 1990   22.85   23.76   22.35   20.20   24.34
 1991   22.95   24.58   21.94   19.84   24.60
 1992   23.07   23.98   22.74   19.99   25.26
 1993   22.76   24.17   22.26   19.73   24.50
 1994   22.48   24.02   21.67   19.50   24.57
 1995   22.87   23.94   22.04   19.94   25.43
 1996   22.67   23.85   21.69   19.54   25.09
 1997   22.94   24.13   21.73   20.42   24.56
 1998   23.32   24.55   22.73   20.23   24.76
 1999   22.69   24.23   21.99   20.04   24.02
 2000   22.73   24.49   21.82   19.74   24.46
 2001   22.93   23.96   22.23   20.01   25.24
 2002   23.11   24.69   22.24   20.49   25.02
 2003   23.08   24.53   22.50   19.71   25.59
 2004   22.92   24.42   22.05   20.15   25.08
 2005   23.59   24.74   22.54   20.91   26.16
 2006   23.26   25.05   22.36   20.18   25.46
