Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     DJF     MAM     JJA     SON
 1960   80.52  181.12   87.85   14.17   38.94
 1961   76.93  160.33   97.64   16.29   43.25
 1962   73.34  186.03   63.95    9.58   31.35
 1963   70.92  149.85   91.19    8.09   31.79
 1964   52.19  111.24   44.82    9.86   27.42
 1965   79.36  188.44   73.74    8.40   39.19
 1966   55.60  139.83   47.33   10.74   24.49
 1967   65.37  158.52   67.84   10.26   24.85
 1968   73.86  172.15   71.16   11.54   19.68
 1969   83.19  184.97   77.89    9.34   36.99
 1970   64.89  156.75   49.25   10.29   41.34
 1971   84.56  193.92   73.42   10.19   31.42
 1972   75.92  173.47   84.69    9.62   30.13
 1973   71.96  152.16   80.40    9.57   34.09
 1974   70.22  161.40   65.67   15.37   31.79
 1975   75.31  165.49   77.34   11.99   25.88
 1976   70.90  146.84   89.82   11.78   22.74
 1977   60.04  154.05   54.16    9.51   22.42
 1978   76.67  156.46  100.67   13.17   34.51
 1979   89.77  206.14   66.91   17.52   48.28
 1980   72.28  145.90   94.62   13.68   34.53
 1981   88.41  216.01   78.24   10.27   39.64
 1982   81.10  198.18   73.40   10.04   33.62
 1983   66.59  155.71   60.96   21.65   23.19
 1984   80.36  179.17   86.12   16.34   39.80
 1985   90.62  189.07   91.19   14.23   56.31
 1986   87.60  208.01   85.96    8.32   40.65
 1987   65.67  161.62   58.62   11.00   26.60
 1988   77.30  157.70   86.29   11.03   36.89
 1989   89.00  202.21   94.89   15.76   43.13
 1990   73.65  196.96   61.30   10.70   25.62
 1991   75.57  157.52   90.93   11.79   31.29
 1992   57.84  132.60   57.52    9.32   31.91
 1993   81.40  194.35   79.57   11.44   36.79
 1994   63.56  153.40   66.51   12.16   22.16
 1995   60.69  148.13   59.02    8.88   19.58
 1996   86.42  220.21   85.62   19.98   19.86
 1997   83.82  215.04   68.33    9.35   40.75
 1998   70.79  181.48   56.98   10.77   33.20
 1999   88.65  195.46   80.38    9.91   30.90
 2000   85.37  194.97   82.94   10.81   43.32
 2001   71.93  162.69   83.55   11.08   30.39
 2002   75.33  160.59   88.65   20.82   31.28
 2003   81.54  194.40   72.44   32.61   26.69
 2004   75.26  153.38   93.20   24.42   30.05
 2005   53.29  136.05   46.30    5.79   25.04
 2006   64.11  115.23   90.19   21.72   29.29
