Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     NDJ     FMA     MJJ     ASO
1960      NaN     NaN     NaN     NaN     NaN
1961    23.91   24.72   24.87   23.50   23.10
1962    24.05   24.19   24.95   23.71   23.35
1963    24.35   24.33   24.91   24.27   23.91
1964    24.04   24.49   25.14   23.58   22.96
1965    23.89   23.92   24.61   23.61   23.40
1966    24.32   24.43   25.10   24.14   23.59
1967    24.10   24.39   25.23   23.58   23.22
1968    24.10   24.31   24.89   23.64   23.57
1969    24.25   24.41   25.42   23.72   23.46
1970    24.28   24.46   25.39   23.87   23.42
1971    23.86   24.22   24.57   23.53   23.10
1972    23.77   23.96   24.54   23.45   23.14
1973    24.21   24.39   25.27   23.85   23.34
1974    23.72   23.96   24.57   23.41   22.96
1975    23.74   23.94   24.60   23.54   22.86
1976    23.52   23.83   24.36   23.01   22.91
1977    23.95   23.88   25.04   23.51   23.36
1978    23.96   24.36   25.06   23.39   23.04
1979    24.32   24.47   25.24   24.09   23.49
1980    24.49   24.79   25.53   24.02   23.63
1981    24.08   24.45   25.05   23.61   23.21
1982    23.72   24.11   24.88   23.20   22.70
1983    23.99   24.46   25.81   22.96   22.73
1984    23.96   23.91   24.78   23.75   23.41
1985    23.83   24.07   24.56   23.44   23.24
1986    23.71   24.21   24.41   23.46   22.77
1987    24.21   24.04   24.96   24.42   23.41
1988    24.19   24.63   25.19   23.64   23.29
1989    23.71   23.75   24.68   23.28   23.13
1990    23.92   24.56   25.35   22.90   22.86
1991    24.02   23.83   25.08   23.94   23.23
1992    23.61   23.62   25.05   23.26   22.51
1993    24.15   24.11   24.71   24.18   23.58
1994    24.17   24.23   25.42   23.76   23.29
1995    24.35   24.75   25.28   24.07   23.29
1996    24.35   25.10   25.70   23.99   22.61
1997    23.90   23.90   24.48   23.35   23.86
1998    24.97   25.13   26.39   24.85   23.52
1999    24.18   24.31   25.12   24.21   23.10
2000    23.86   24.12   24.92   23.54   22.86
2001    23.92   23.96   25.06   23.83   22.84
2002    24.25   24.32   25.22   24.34   23.14
2003    24.60   24.72   25.02   24.62   24.03
2004    24.58   24.98   26.28   23.74   23.33
2005    24.15   24.62   25.07   23.60   23.32
2006      NaN     NaN     NaN     NaN     NaN
