Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 Year  Annual     NDJ     FMA     MJJ     ASO
 1960   24.11   24.37   24.71   23.76   23.76
 1961   24.08   24.72   25.05   23.77   23.45
 1962   24.18   24.26   24.97   23.79   24.28
 1963   24.45   24.58   24.91   24.40   24.41
 1964   24.27   24.80   25.21   23.75   23.61
 1965   24.16   24.20   24.80   23.98   23.68
 1966   24.54   24.71   25.28   24.27   23.89
 1967   24.38   24.75   25.50   23.77   23.47
 1968   24.46   24.83   25.05   23.94   24.04
 1969   24.58   24.79   25.70   23.99   23.83
 1970   24.64   24.88   25.77   24.11   23.79
 1971   24.28   24.72   24.89   24.07   23.45
 1972   24.18   24.28   25.02   23.81   23.60
 1973   24.63   25.01   25.59   24.17   23.77
 1974   24.16   24.50   24.78   23.93   23.57
 1975   24.03   24.09   24.85   23.79   23.39
 1976   23.89   24.21   24.67   23.49   23.33
 1977   24.35   24.19   25.38   24.02   23.97
 1978   24.27   24.55   25.17   23.85   23.58
 1979   24.47   24.83   25.24   24.14   23.97
 1980   24.49   24.95   25.53   24.05   23.78
 1981   24.32   24.49   25.33   23.94   23.54
 1982   24.27   24.55   25.30   24.03   23.46
 1983   24.63   24.91   26.42   23.95   23.32
 1984   24.49   24.53   25.36   24.19   23.95
 1985   24.43   24.67   25.11   24.03   24.00
 1986   24.46   24.70   25.34   24.31   23.65
 1987   24.88   24.76   25.80   24.88   24.08
 1988   24.93   25.24   25.76   24.56   24.18
 1989   24.75   24.65   25.65   24.53   24.15
 1990   24.78   25.18   26.02   24.14   23.88
 1991   24.49   24.89   25.14   24.26   23.69
 1992   24.55   24.47   25.71   24.27   23.77
 1993   24.93   25.00   25.76   24.73   24.24
 1994   25.00   25.17   26.06   24.55   24.25
 1995   25.19   25.31   25.93   25.02   24.52
 1996   24.81   25.30   25.81   24.51   24.06
 1997   24.74   25.01   25.57   24.22   24.16
 1998   25.60   25.57   26.91   25.48   24.45
 1999   24.94   25.21   25.75   24.73   24.06
 2000   24.84   24.94   25.75   24.62   24.03
 2001   24.90   24.97   25.84   24.62   24.17
 2002   24.25   24.32   25.22   24.34   23.29
 2003   24.60   24.72   25.02   24.62   24.03
 2004   24.58   24.98   26.28   23.74   23.43
 2005   24.15   24.62   25.24   23.70   23.40
 2006   24.05   24.16   24.74   23.90   23.38
