Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     NDJ     FMA     MJJ     ASO
1960    23.56   24.18   24.31   23.33   22.83
1961    23.45   23.59   24.40   23.29   22.53
1962    23.31   23.31   24.12   23.23   22.57
1963    23.58   23.38   24.19   23.74   23.02
1964    23.21   23.51   24.30   22.98   22.06
1965    23.02   22.72   23.65   23.07   22.64
1966    23.33   23.36   23.97   23.41   22.58
1967    23.44   23.49   24.20   23.31   22.75
1968    23.55   23.42   23.95   23.59   23.24
1969    23.91   23.75   24.87   23.87   23.14
1970    23.80   23.77   24.87   23.60   22.97
1971    23.61   23.75   24.29   23.56   22.84
1972    23.53   23.33   24.20   23.55   23.05
1973    24.00   23.90   24.75   24.07   23.28
1974    23.40   23.39   24.06   23.36   22.80
1975    23.35   23.32   24.04   23.44   22.60
1976    23.24   23.39   24.04   22.99   22.54
1977    23.50   23.25   24.42   23.28   23.07
1978    23.49   23.79   24.28   23.22   22.65
1979    23.71   23.58   24.50   23.57   23.18
1980    23.76   23.84   24.56   23.55   23.08
1981    23.70   23.69   24.43   23.52   23.14
1982    23.55   23.69   24.32   23.17   23.05
1983    23.76   23.79   24.83   23.37   23.07
1984    23.58   23.38   24.28   23.52   23.16
1985    23.61   23.61   24.28   23.39   23.16
1986    23.55   23.51   24.35   23.39   22.97
1987    23.99   23.63   24.69   23.98   23.64
1988    23.96   24.03   24.79   23.80   23.23
1989    23.62   23.64   24.22   23.56   23.07
1990    23.78   23.63   24.57   23.65   23.28
1991    23.77   23.81   24.58   23.73   22.98
1992    23.61   23.71   24.62   23.28   22.82
1993    23.58   23.70   24.08   23.54   23.02
1994    23.68   23.81   24.40   23.51   23.02
1995    23.91   23.92   24.78   23.79   23.13
1996    23.72   23.77   24.57   23.68   22.84
1997    23.76   23.63   24.53   23.42   23.45
1998    24.42   24.41   25.57   24.29   23.43
1999    24.00   24.19   24.78   23.88   23.16
2000    23.78   23.80   24.58   23.70   23.06
2001    23.77   23.78   24.51   23.57   23.23
2002    23.94   23.97   24.69   23.83   23.29
2003    24.00   23.99   24.78   23.77   23.44
2004    23.94   24.06   24.65   23.63   23.43
2005    24.13   24.16   25.24   23.70   23.40
2006    24.05   24.16   24.74   23.90   23.38
