Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     NDJ     FMA     MJJ     ASO
1960      NaN     NaN     NaN     NaN     NaN
1961   175.59   76.58  197.53  109.19  253.04
1962   192.79  152.40  216.18  175.62  226.96
1963   195.14  192.68  197.68  189.73  200.46
1964   181.98  133.93  205.14  146.55  242.31
1965   188.99  160.03  200.71  154.51  240.73
1966   189.61  113.40  206.41  222.17  216.47
1967   190.73  128.77  158.83  197.77  277.54
1968   182.04  143.90  221.07  152.59  210.59
1969   196.95  142.86  236.91  140.87  267.17
1970   199.22  144.01  212.49  154.54  285.85
1971   181.57  121.88  180.13  157.85  266.41
1972   166.93  127.85  180.71  134.52  224.64
1973   160.77  110.36  169.89  137.03  225.81
1974   163.13  119.95  153.84  144.55  234.16
1975   149.14  109.06  175.90  126.31  185.30
1976   182.90  135.90  194.43  140.93  260.35
1977   205.71  210.03  142.12  146.06  324.64
1978   158.76   81.18  210.40  148.80  194.64
1979   155.79  102.17  190.24  155.06  175.68
1980   168.32  128.11  165.16  144.09  235.90
1981   158.16  112.15  170.68  128.26  221.57
1982   171.31  136.52  157.54  125.34  265.83
1983   129.00   99.85  126.40  117.43  172.32
1984   195.63  126.87  159.28  215.44  280.95
1985   174.79  105.58  171.84  160.30  261.46
1986   171.89  118.55  178.92  146.97  243.11
1987   169.14  111.25  191.85  135.40  238.07
1988   195.44  119.73  162.88  234.92  264.24
1989   165.36  131.40  152.01  139.24  238.81
1990   169.38  122.74  104.45  169.53  280.80
1991   182.61  172.07  245.02  142.78  170.56
1992   156.83  116.57  152.60  134.87  223.27
1993   159.99  145.41  144.76  134.96  214.85
1994   184.27  144.61  174.33  133.82  284.31
1995   165.22   93.48  185.45  121.96  259.99
1996   179.00  109.02  218.73  152.85  235.41
1997   159.84  111.84  157.75  128.23  241.54
1998   154.23  131.48  105.49  122.88  257.07
1999   162.65  136.45  214.33  133.43  166.38
2000   138.15  134.47  103.04  125.59  189.51
2001   164.39  148.63  127.61  213.84  167.47
2002   164.98   96.24  210.16  159.32  194.22
2003   140.70  124.52  126.40  126.21  185.66
2004   160.32  155.02  128.54   86.53  271.21
2005   121.66  110.24  106.53   74.17  195.68
2006   161.29   83.08  187.14  154.17  220.76
