Maximum 5-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
        101.99    98.41    57.68     9.50    27.80
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      4.19     2.13    28.87     7.11    -0.21
1962     -5.73    -2.14     0.44    -1.56   -17.32
1963     -7.33    -3.75   -10.61    -1.74    -0.43
1964     14.55    18.08   -14.17     0.35   -13.19
1965     -5.53    -6.22    18.46    -1.72   -13.52
1966      3.86     7.30    -1.80     0.63    28.36
1967    -13.55   -10.00   -29.28     2.05   -10.97
1968     -2.74   -11.66    36.62     0.81   -14.87
1969     13.22    16.80   -11.47    -2.96   -16.47
1970     -3.31     0.27    15.13     0.21   -16.98
1971      9.00    -5.80    33.41    -0.73    28.60
1972      9.50    12.21    -6.22     1.76   -10.32
1973     14.97    18.35    -9.41     2.08    -9.85
1974     23.01    22.64    29.12    -2.75   -18.47
1975     13.20    16.55     0.34    -0.61    11.39
1976     -2.47     0.05    23.19    -1.49    -1.41
1977     15.30    17.47    25.03     2.19   -10.45
1978     -8.55    -5.33     5.06    -2.52   -14.25
1979     14.67    13.65   -10.91    -1.05   -20.76
1980    -26.93   -25.99    -8.19     2.36     2.07
1981      4.16     7.74    -0.15     1.66    -7.72
1982     17.72    21.03   -23.82    -0.48    -6.93
1983    -29.18   -28.68   -18.58     0.40    -8.57
1984     10.38    13.90   -28.61    -3.45    -8.52
1985    -39.26   -37.41   -23.12     3.39     9.28
1986      1.80     2.95    -6.46     0.57    32.11
1987    -28.22   -25.55   -40.08     0.69    -8.77
1988     16.26   -26.99    57.57     0.98     4.56
1989      8.13    10.56    13.45     2.57   -12.86
1990      8.81     8.64    13.50    -0.21     7.25
1991     -2.09    -0.30    14.27    -0.65    -0.65
1992     -3.47    -0.42   -22.29    -0.70     4.93
1993     -4.49    -6.81    -5.58    -2.72    47.55
1994     13.05    15.99    -1.87     1.39    -3.08
