Percentage of total rainfall ocurring in 'heavy' rainfall events - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
         32.81    16.06    32.73    40.84    46.30
Timeseries in anomalies relative to 1970-1999 mean (% of total rainfall)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960      9.13     1.71      NaN      NaN      NaN
1961      0.55    -0.15     2.28    13.48     1.33
1962      3.79     7.06     1.09   -10.90     6.01
1963      0.04     1.58     7.11     1.58     2.13
1964     -4.93     1.16   -27.67     6.93   -17.32
1965     -2.53     2.41   -28.30    -1.24   -15.06
1966     -1.53    -1.19    -6.96   -11.15     9.98
1967     -7.49    -1.95   -10.68    17.03    -5.30
1968      1.19    -0.62    12.32   -19.17   -33.94
1969      7.21     1.55    16.29   -15.33    21.90
1970      6.44     1.00     4.40    -5.41    17.23
1971     -4.94    -9.13     0.87    -3.90    10.46
1972     -5.70    -0.74   -25.18     1.50    -1.58
1973      4.70     5.74   -20.47    -7.87   -16.15
1974     -2.66    -5.49    13.45    19.22     1.10
1975      2.93     8.37    -8.70     4.23   -13.02
1976      0.86    -5.36    12.13    -5.77     9.31
1977     -4.92    -2.02    -3.11     5.22     9.10
1978     -3.11     0.70   -17.09   -24.94     6.66
1979     12.95    10.64     8.10    12.73    28.22
1980    -11.92    -5.21    -6.12    27.71     1.24
1981      2.98    -2.52    12.00     4.77     6.36
1982     -6.05     0.64    -6.33   -21.81    -7.06
1983     -6.23    -3.22    -7.07    14.58   -20.25
1984     -1.02    -2.97    -9.20     1.55    13.57
1985     -2.97    -5.81    -4.59     8.40    22.02
1986      0.76    -7.36    33.26   -11.32     3.16
1987     -1.30    -0.16    -4.38   -24.12   -10.38
1988      4.42     6.62    12.90    21.62   -42.34
1989     11.78    13.33    15.41     1.11    14.49
1990      1.38     2.17     3.02     4.91     1.42
1991      0.48     1.72   -11.69    19.54   -33.10
1992      2.46    -1.93   -13.99   -10.76    19.74
1993     -5.17    -8.99     5.45    -5.66   -10.00
1994      0.10    -0.51    -9.73    -8.46    17.54
1995     -2.19    -0.84     2.98    -0.61    -2.31
1996      3.92     1.21    16.69     1.70   -14.27
