Frequency of Hot Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
         10.01    10.01     9.98     9.96    10.01
Timeseries (% days occurring)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      6.82     0.62    16.83     4.96     6.14
1962      6.12     2.89    16.90     7.10     3.25
1963      8.55     2.09     9.64    13.66     9.35
1964      4.21     0.07     3.41     5.90     3.79
1965     16.76    13.78     6.35    12.84    20.77
1966     14.84     1.59     5.78     9.97    31.57
1967      3.38     2.81     4.50     7.31     0.93
1968      4.05     4.45     7.23     5.08     1.86
1969     13.43     1.80     1.79     3.01    26.86
1970     10.37     7.11     3.25     1.47    11.27
1971      5.01     6.05    10.30     6.38     4.48
1972      5.15     0.70     0.39     9.30     2.10
1973     13.05    16.17     6.30    22.57     9.26
1974      4.78     2.47     6.67     6.41     0.59
1975      7.49     4.14    17.38    10.01     5.72
1976      8.31     2.18    21.55    15.92     4.54
1977      8.76     3.94     3.99    15.17     8.23
1978     11.32    14.71    10.71    17.55     9.05
1979      6.76     1.98    12.68     3.02     7.14
1980     16.87    20.86    11.21    12.50    20.66
1981      6.46     7.57    10.96     8.33     6.51
1982      6.77     2.68     9.32    11.42     3.18
1983     11.68     6.77     8.10     3.06     7.83
1984      6.69     4.49    12.23     8.28     8.62
1985      8.50     5.57     8.69     4.94    11.12
1986      6.47     7.09    14.22     4.44     5.04
1987      5.82     1.38     1.13     5.67     9.30
1988      8.57    13.30    11.86     4.52     3.35
1989     10.99    10.39    14.12    28.02    14.32
1990      6.54     8.22     3.88     1.58     3.15
1991     11.05    16.19    15.45    16.72    11.19
1992      7.33     0.39     2.70     6.25     8.44
1993     15.62    15.92     0.89     6.42    21.58
1994      9.76    16.21    10.70     8.78     4.99
1995     21.61    25.96     0.10     9.67    35.53
1996     13.35    20.91    20.75     5.69    15.18
1997     16.05    21.18     5.11    18.85    17.99
1998     18.75    29.73    32.57     6.76    15.69
1999     10.54     6.00    12.20    18.95    14.30
2000     10.86    13.77    23.99     3.94    13.22
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
