Maximum 5-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
        101.98    96.58    49.15     6.39    15.04
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961    -20.47   -15.13   -15.17     6.12    -2.37
1962    -36.11   -30.89   -12.92    -0.34     6.64
1963     76.14    80.98    -4.19     3.16     3.18
1964     21.39    26.66   -20.29     2.70    -1.28
1965     39.74    40.40    23.48    -2.79    -5.19
1966    -26.94   -22.52   -15.27    -2.74     4.27
1967    -52.94   -48.14   -13.20    -0.74     0.15
1968     21.05    26.45   -15.42    -0.04    -5.26
1969     -5.25    -0.29    -9.65    -2.44    -4.84
1970     15.42    20.13    -0.88    -2.61   -10.15
1971    -36.64   -31.78    -8.49     0.52    -0.37
1972    -50.68   -45.28   -36.44     0.64     4.25
1973    -15.79   -18.39     7.09     0.74     1.74
1974    -19.71   -15.15    -2.57    -0.95    -2.74
1975     21.72    25.32   -13.98    -3.61   -10.06
1976    -12.22   -23.92    15.11    -3.91    -0.13
1977     53.86    55.75    -0.73    -2.91    -4.43
1978    -25.79   -37.73    10.65     0.23     1.26
1979      0.22     5.11    -8.76     8.67     3.47
1980     -0.03    -6.69    28.32    -1.52    -0.42
1981    -39.11   -42.72    -0.43     3.01    -1.17
1982    121.41   126.18     7.07    -1.68    17.28
1983    -31.98   -27.49   -12.36    -2.66    -7.31
1984     18.46    23.84    -8.69     7.08    -5.70
1985     29.51    34.83   -14.71    -1.73    -4.96
1986    -51.33   -47.53   -19.75     6.61    10.15
1987      3.89     0.03    20.76    -3.17     4.96
1988    -34.42   -31.14   -16.99    -3.03    -4.74
1989     34.17    17.06    41.94     1.44    -5.38
1990    -40.62   -35.89   -12.84     3.23    -8.54
1991     19.77    25.13     1.78    -1.47    -7.30
1992    -15.01   -10.34    -8.07     0.67    -1.46
1993    -25.31   -24.50     6.14     0.43    -3.33
1994    -26.25   -29.76    15.54     0.70     5.09
1995     -6.77    -3.05     1.53     1.06     7.93
1996     70.48    73.28   -10.91    -2.45    33.61
1997    -10.20    -4.86   -10.06    -3.90    -6.23
1998      7.04    12.29    -8.93    -1.62     3.48
1999     45.92    17.26    39.67     2.19    -8.78
2000    -53.17   -58.40    -2.65     1.10    -0.54
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
2015       NaN      NaN      NaN      NaN      NaN
2016       NaN      NaN      NaN      NaN      NaN
2017       NaN      NaN      NaN      NaN      NaN
2018       NaN      NaN      NaN      NaN      NaN
2019       NaN      NaN      NaN      NaN      NaN
2020       NaN      NaN      NaN      NaN      NaN
2021       NaN      NaN      NaN      NaN      NaN
2022       NaN      NaN      NaN      NaN      NaN
