Maximum 5-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
        124.00   116.06    58.89     9.54    34.50
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961    -20.90   -21.59   -13.98    -3.12    42.17
1962     -0.67     3.29     1.06    -2.79    -2.26
1963     -5.38     2.43   -42.95    -2.73     2.18
1964     24.64    32.58    -3.42     0.12   -25.05
1965     10.25   -31.84    67.16    -0.12   -19.76
1966    -15.74   -22.17   -23.50    -3.51    55.69
1967     10.87    17.21   -15.06    -2.53    -7.72
1968    -37.80   -34.14   -20.58    -2.61   -21.86
1969     -4.50     2.33   -23.80    -1.44    30.93
1970     -2.44     5.49     2.04     2.76    10.57
1971     24.56    19.24    34.01    -1.93    62.26
1972     12.36    -3.64    23.71     1.27   -17.93
1973    -19.85   -16.88     6.29     0.99   -24.23
1974      5.52    -1.08    38.53    -0.60     1.59
1975    -19.57   -12.92   -36.36    -2.00   -11.21
1976     25.52     1.67    10.70    -0.40    44.34
1977     21.51    29.26   -22.94     1.04   -12.19
1978    -21.81   -14.18   -26.98     0.78     4.76
1979     29.20    35.86    -0.99     8.60   -10.32
1980     -3.80    -5.25    18.73    -2.06    30.00
1981    -27.33   -26.21    12.97    -2.45    -5.24
1982     37.47    43.83   -23.02     3.16     0.06
1983     -4.45   -22.08    23.58    -1.35    16.51
1984     32.76    40.70     6.64    -3.12    -5.88
1985     12.70    18.32    -9.29    -1.29   -15.56
1986     27.04    21.97    19.42     2.90    10.51
1987      6.53    -2.86   -26.19    -2.95    30.38
1988     -0.51    -4.15    13.06     1.63   -27.64
1989    -29.23   -24.17   -13.83    -0.81    27.98
1990    -36.87   -29.80   -22.33    -0.85    18.94
1991    -13.23    -5.99   -26.66    -2.84   -24.30
1992    -37.22   -32.39     0.80     1.49   -26.48
1993    -28.56   -23.82   -15.30     2.72    -1.86
1994    -25.41   -23.77     6.57     2.36   -12.56
1995    -18.19   -10.26   -23.11    -2.00   -25.32
1996    -10.28    -2.42    -6.49    -1.78   -24.36
1997     21.90     1.12    56.14    -2.05     7.51
1998     70.57    78.50   -24.70    -1.19   -25.26
1999    -28.88   -34.12     5.00    -0.05     4.92
2000    -20.55   -39.69    35.55     0.45    -4.00
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
2015       NaN      NaN      NaN      NaN      NaN
2016       NaN      NaN      NaN      NaN      NaN
2017       NaN      NaN      NaN      NaN      NaN
2018       NaN      NaN      NaN      NaN      NaN
2019       NaN      NaN      NaN      NaN      NaN
2020       NaN      NaN      NaN      NaN      NaN
2021       NaN      NaN      NaN      NaN      NaN
2022       NaN      NaN      NaN      NaN      NaN
2023       NaN      NaN      NaN      NaN      NaN
2024       NaN      NaN      NaN      NaN      NaN
2025       NaN      NaN      NaN      NaN      NaN
2026       NaN      NaN      NaN      NaN      NaN
2027       NaN      NaN      NaN      NaN      NaN
2028       NaN      NaN      NaN      NaN      NaN
2029       NaN      NaN      NaN      NaN      NaN
2030       NaN      NaN      NaN      NaN      NaN
2031       NaN      NaN      NaN      NaN      NaN
2032       NaN      NaN      NaN      NaN      NaN
2033       NaN      NaN      NaN      NaN      NaN
2034       NaN      NaN      NaN      NaN      NaN
2035       NaN      NaN      NaN      NaN      NaN
2036       NaN      NaN      NaN      NaN      NaN
2037       NaN      NaN      NaN      NaN      NaN
2038       NaN      NaN      NaN      NaN      NaN
2039       NaN      NaN      NaN      NaN      NaN
2040       NaN      NaN      NaN      NaN      NaN
2041       NaN      NaN      NaN      NaN      NaN
2042       NaN      NaN      NaN      NaN      NaN
2043       NaN      NaN      NaN      NaN      NaN
2044       NaN      NaN      NaN      NaN      NaN
2045       NaN      NaN      NaN      NaN      NaN
2046     11.83    10.29   -13.61    -1.03    15.11
2047    -11.50    -3.64    -0.25    -1.04     5.30
2048    -16.89    -9.07   -17.74    -2.31   -11.45
2049    -33.02   -28.90    -6.31    -2.85     2.03
2050    -26.99   -41.82   -22.11    -1.89    32.75
2051     28.72    24.90    32.34     4.84   -17.51
2052    -31.36   -33.94    17.78    -2.24   -22.94
2053    -29.10   -21.66    -9.64    -4.71   -21.70
2054    -24.11   -25.69   -23.15    -1.10   -13.53
2055     -8.72   -22.37    32.57    -2.38     2.09
2056     17.12     4.86    -1.08    -1.36    56.15
2057      4.64    12.50    -0.33    -2.07   -18.03
2058     -5.97    -9.27    36.94    -2.38   -16.36
2059     33.76    27.99    34.13    -1.99   -12.19
2060      9.19   -18.92    65.44    -3.16    -6.24
2061     22.51    -5.36     6.36     1.25    93.44
2062     14.07    10.09    44.71    -2.81   -14.82
2063     16.88    18.40    33.75    -2.23    13.60
2064     18.95     5.32    31.37    -3.01    16.44
2065    -26.80   -35.67     0.79    -1.89   -10.81
2066       NaN      NaN      NaN      NaN      NaN
2067       NaN      NaN      NaN      NaN      NaN
2068       NaN      NaN      NaN      NaN      NaN
2069       NaN      NaN      NaN      NaN      NaN
2070       NaN      NaN      NaN      NaN      NaN
2071       NaN      NaN      NaN      NaN      NaN
2072       NaN      NaN      NaN      NaN      NaN
2073       NaN      NaN      NaN      NaN      NaN
2074       NaN      NaN      NaN      NaN      NaN
2075       NaN      NaN      NaN      NaN      NaN
2076       NaN      NaN      NaN      NaN      NaN
2077       NaN      NaN      NaN      NaN      NaN
2078       NaN      NaN      NaN      NaN      NaN
2079       NaN      NaN      NaN      NaN      NaN
2080       NaN      NaN      NaN      NaN      NaN
2081      9.97    17.70    -8.37    -2.16    -9.86
2082     -1.92     3.51    16.07    -3.53    17.65
2083     -2.15     3.91   -16.31    -2.01     2.40
2084     26.91    32.40     1.54    -1.19    -1.43
2085     32.95    28.12    22.85    -2.54    80.44
2086     -2.22     1.37    33.15    -3.08     6.01
2087     -1.64     6.02   -35.36    -4.61   -12.06
2088    -21.09   -17.63     3.06    -1.31   -16.13
2089     -6.83    -3.35    22.26    -1.30     1.55
2090     23.05    27.51    14.45    -3.50     2.77
2091      5.45   -14.62    48.05    -3.95   -26.32
2092     35.04    41.84   -14.55     0.86   -15.22
2093     30.81    37.16    11.89    -2.71    40.31
2094    -21.28   -15.13    22.87    -2.89   -17.98
2095     20.46    11.28    60.32    -3.55   -16.51
2096     65.91    39.99    60.84    -3.51    33.90
2097     16.16   -32.42    66.35    -0.04    17.45
2098     22.86     5.93    59.60     0.60   -21.64
2099     34.26    42.12     7.00    -2.53    44.38
2100     23.39   -35.78     6.34    -4.21    86.66
Projections under SRES A1B scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
2015       NaN      NaN      NaN      NaN      NaN
2016       NaN      NaN      NaN      NaN      NaN
2017       NaN      NaN      NaN      NaN      NaN
2018       NaN      NaN      NaN      NaN      NaN
2019       NaN      NaN      NaN      NaN      NaN
2020       NaN      NaN      NaN      NaN      NaN
2021       NaN      NaN      NaN      NaN      NaN
2022       NaN      NaN      NaN      NaN      NaN
2023       NaN      NaN      NaN      NaN      NaN
2024       NaN      NaN      NaN      NaN      NaN
2025       NaN      NaN      NaN      NaN      NaN
2026       NaN      NaN      NaN      NaN      NaN
2027       NaN      NaN      NaN      NaN      NaN
2028       NaN      NaN      NaN      NaN      NaN
2029       NaN      NaN      NaN      NaN      NaN
2030       NaN      NaN      NaN      NaN      NaN
2031       NaN      NaN      NaN      NaN      NaN
2032       NaN      NaN      NaN      NaN      NaN
2033       NaN      NaN      NaN      NaN      NaN
2034       NaN      NaN      NaN      NaN      NaN
2035       NaN      NaN      NaN      NaN      NaN
2036       NaN      NaN      NaN      NaN      NaN
2037       NaN      NaN      NaN      NaN      NaN
2038       NaN      NaN      NaN      NaN      NaN
2039       NaN      NaN      NaN      NaN      NaN
2040       NaN      NaN      NaN      NaN      NaN
2041       NaN      NaN      NaN      NaN      NaN
2042       NaN      NaN      NaN      NaN      NaN
2043       NaN      NaN      NaN      NaN      NaN
2044       NaN      NaN      NaN      NaN      NaN
2045       NaN      NaN      NaN      NaN      NaN
2046     68.84    67.17    24.51    -3.43   -18.71
2047    -26.42   -23.14   -11.79    -1.42    29.20
2048     65.68    56.16     6.60    -0.30    -5.09
2049     -6.25    -8.28    14.97    -3.48     0.16
2050     11.67    14.95    38.13    -1.26   -22.97
2051     -7.39     0.09     6.31    -0.01    -5.36
2052     29.18    35.27    15.76    -1.43    -8.51
2053    -33.03   -34.01     2.96    -2.16     8.77
2054     20.76    24.89    -2.04    -1.36   -20.06
2055     -3.27     2.27    -7.41    -0.62     7.70
2056     18.67    26.52    11.75    -1.62   -19.71
2057      2.34     5.09    16.39     0.75   -25.45
2058     54.86    59.65    23.40    -0.23   -12.15
2059     38.93    10.29    63.95    -2.83   -24.50
2060    -10.43   -27.13    29.74    -1.89    -7.51
2061     -3.25    -0.49    -8.26    -1.14    22.93
2062    -17.30   -12.75   -32.73    -5.36    -4.09
2063     53.62    47.91    43.75     0.52    47.72
2064    -22.18   -18.34     8.79     0.92   -16.29
2065    -31.94   -61.92    19.03     0.15   -11.53
2066       NaN      NaN      NaN      NaN      NaN
2067       NaN      NaN      NaN      NaN      NaN
2068       NaN      NaN      NaN      NaN      NaN
2069       NaN      NaN      NaN      NaN      NaN
2070       NaN      NaN      NaN      NaN      NaN
2071       NaN      NaN      NaN      NaN      NaN
2072       NaN      NaN      NaN      NaN      NaN
2073       NaN      NaN      NaN      NaN      NaN
2074       NaN      NaN      NaN      NaN      NaN
2075       NaN      NaN      NaN      NaN      NaN
2076       NaN      NaN      NaN      NaN      NaN
2077       NaN      NaN      NaN      NaN      NaN
2078       NaN      NaN      NaN      NaN      NaN
2079       NaN      NaN      NaN      NaN      NaN
2080       NaN      NaN      NaN      NaN      NaN
2081     36.31    43.86    48.84    -2.78   -23.11
2082     12.17    20.07   -24.65    -1.76     0.14
2083     -8.26    -0.85    -9.80     0.73   -21.31
2084     10.92    18.57    -6.15    -5.38     5.97
2085    -28.84   -21.80   -17.28    -2.95    -8.50
2086     10.15    12.87    12.20    -2.72    30.35
2087     40.91    34.35    19.73    -1.49    49.14
2088     -6.25   -13.86    23.31    -2.32   -13.63
2089     16.20    18.77    18.36    -2.60   -26.43
2090      9.83     5.34    21.33    -3.72   -17.69
2091     20.59    27.36   -15.58    -2.63    38.10
2092    -32.49   -37.50    -9.54    -0.27     6.70
2093     50.98    39.14    56.02    -0.76   -21.54
2094      0.86   -32.72    -5.92    -3.53    57.06
2095     53.85    58.64    33.34    -3.24   -29.96
2096     27.52    35.11    19.70    -2.14   -27.32
2097    -11.15    -3.46     6.50    -2.65   -19.16
2098     10.37     0.72    28.36    -2.08   -21.84
2099     30.87    -6.82    87.86    -2.47    -0.29
2100    -26.05   -26.96     2.15    -0.88   -20.62
Projections under SRES B1 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
2015       NaN      NaN      NaN      NaN      NaN
2016       NaN      NaN      NaN      NaN      NaN
2017       NaN      NaN      NaN      NaN      NaN
2018       NaN      NaN      NaN      NaN      NaN
2019       NaN      NaN      NaN      NaN      NaN
2020       NaN      NaN      NaN      NaN      NaN
2021       NaN      NaN      NaN      NaN      NaN
2022       NaN      NaN      NaN      NaN      NaN
2023       NaN      NaN      NaN      NaN      NaN
2024       NaN      NaN      NaN      NaN      NaN
2025       NaN      NaN      NaN      NaN      NaN
2026       NaN      NaN      NaN      NaN      NaN
2027       NaN      NaN      NaN      NaN      NaN
2028       NaN      NaN      NaN      NaN      NaN
2029       NaN      NaN      NaN      NaN      NaN
2030       NaN      NaN      NaN      NaN      NaN
2031       NaN      NaN      NaN      NaN      NaN
2032       NaN      NaN      NaN      NaN      NaN
2033       NaN      NaN      NaN      NaN      NaN
2034       NaN      NaN      NaN      NaN      NaN
2035       NaN      NaN      NaN      NaN      NaN
2036       NaN      NaN      NaN      NaN      NaN
2037       NaN      NaN      NaN      NaN      NaN
2038       NaN      NaN      NaN      NaN      NaN
2039       NaN      NaN      NaN      NaN      NaN
2040       NaN      NaN      NaN      NaN      NaN
2041       NaN      NaN      NaN      NaN      NaN
2042       NaN      NaN      NaN      NaN      NaN
2043       NaN      NaN      NaN      NaN      NaN
2044       NaN      NaN      NaN      NaN      NaN
2045       NaN      NaN      NaN      NaN      NaN
2046      4.97     5.98    26.54    -1.81   -13.50
2047     25.60     0.58    -1.79    -2.89    74.93
2048     34.39    40.92    14.45     0.80   -26.09
2049      2.50    -7.13    -3.85    -3.37    22.79
2050     23.38    30.30    -0.85    -3.35     2.91
2051    -23.12   -33.73    27.80    -2.46     8.22
2052     13.02     6.29    47.85    -3.72   -17.65
2053     -5.57    -0.51     2.49    -2.15   -26.36
2054     61.98    67.52     4.34    -3.71    -2.23
2055     20.87    -4.93    57.95     1.86   -19.85
2056     11.00    18.05   -22.03    -3.38   -24.91
2057     84.36    92.22    -4.25    -2.59    -5.94
2058      4.94     6.17    23.56    -2.80   -26.89
2059    -16.03    -8.94    -4.58    -3.75    -2.86
2060     16.01    23.65   -31.60    -2.97   -25.52
2061     -5.41     1.68   -19.72    -2.81    -6.78
2062     38.80    45.65     0.15    -0.89   -15.74
2063     27.71    32.67     8.15     1.15     0.71
2064     17.32     6.28    34.53     0.48    -9.75
2065    -38.90   -58.50     1.44    -2.41     0.95
2066       NaN      NaN      NaN      NaN      NaN
2067       NaN      NaN      NaN      NaN      NaN
2068       NaN      NaN      NaN      NaN      NaN
2069       NaN      NaN      NaN      NaN      NaN
2070       NaN      NaN      NaN      NaN      NaN
2071       NaN      NaN      NaN      NaN      NaN
2072       NaN      NaN      NaN      NaN      NaN
2073       NaN      NaN      NaN      NaN      NaN
2074       NaN      NaN      NaN      NaN      NaN
2075       NaN      NaN      NaN      NaN      NaN
2076       NaN      NaN      NaN      NaN      NaN
2077       NaN      NaN      NaN      NaN      NaN
2078       NaN      NaN      NaN      NaN      NaN
2079       NaN      NaN      NaN      NaN      NaN
2080       NaN      NaN      NaN      NaN      NaN
2081      1.84    -0.45    32.84    -1.98   -16.17
2082     38.08    15.91    90.84    -1.32    27.24
2083     -3.74     4.20    -1.90    -1.85    -1.34
2084      1.54     9.20     5.10     0.82   -16.01
2085    -27.10   -20.40   -14.40    -2.34    -3.85
2086    -15.32    -9.12    -2.61    -2.96   -24.01
2087      1.77   -22.21    30.00    -1.76    -2.81
2088     22.02    29.95   -12.76    -4.82   -28.80
2089     -7.11    -6.24    22.87    -1.52     2.41
2090     41.83    37.66    41.51    -1.98   -25.89
2091      7.56    15.34    19.43    -1.44    -7.58
2092     21.85   -41.58    79.95    -1.66   -26.74
2093     39.91    35.41    31.54    -2.37   -12.57
2094     41.11    41.96    -1.09    -3.14    44.10
2095     29.20    17.06    47.98    -1.12   -11.52
2096     -5.09    -9.61   -12.42    -1.18    45.17
2097      4.86    11.01   -14.39    -1.01     2.51
2098    -18.85   -13.06   -24.14    -1.51   -20.38
2099      1.01     6.55     7.83    -2.69   -15.42
2100    -35.69   -59.03    23.73    -2.36   -18.68
