Frequency of Hot Days - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
          9.98    10.00    10.00     9.99     9.98
Timeseries (% days occurring)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      4.54     5.15     1.28     2.29     5.30
1962      9.40     5.58     4.82    10.91     5.84
1963      6.14    14.98     3.46     2.78     0.92
1964     11.02     5.58     8.99     4.29    15.26
1965      4.99     5.54     2.59    18.16     2.78
1966      5.02     8.09    14.29    18.97     1.97
1967      9.71     4.90     6.60    11.64     6.29
1968      2.40     0.49     0.55     2.77     0.29
1969      3.97     2.20     1.06     8.40     1.24
1970      9.97     5.03     8.27     3.35     9.73
1971      4.98     4.91     1.62     1.07     3.72
1972      8.12     8.50     3.49     5.23     6.08
1973      2.13     0.49     0.93     1.05     1.08
1974      6.48     1.92     7.32     9.12     8.21
1975      7.39     7.26    29.74     9.67     2.88
1976      6.45    12.58     8.08     1.27     2.25
1977      7.13     2.89     0.51     2.99     9.12
1978      6.93     5.88     4.79     4.47     6.48
1979     10.40    10.20    16.94    11.57    13.82
1980      8.89     0.71     4.89     7.15     9.73
1981      7.32    20.25     6.54     1.82     0.95
1982     16.91    11.57     7.19     7.50    26.01
1983      9.45     1.63     4.98    12.35    10.15
1984      9.81     9.18    14.76    13.22     6.28
1985     12.48    20.43    18.62     5.79     8.12
1986     15.31    22.62     3.81     1.93     6.25
1987     14.66    17.54    17.11    19.41    22.52
1988     14.12    11.47     9.57    19.38    21.07
1989      4.24     4.23     1.92     0.83     0.65
1990     12.16    16.52     1.23    12.46    12.94
1991     10.00     7.88    13.72    22.64    12.83
1992      8.48     5.00     9.81    12.62    11.18
1993     15.32    21.53     7.65    12.25    12.94
1994     12.84     9.57    18.54    10.83    21.91
1995      9.82    13.87     5.18    15.43     4.60
1996     12.03     7.57     8.85    15.22    14.82
1997      9.63     5.62    28.46    25.55    12.27
1998     12.98    18.70    34.54    18.35    11.06
1999     13.10    14.59     0.89    15.21     9.77
2000      3.98     3.95     7.32     8.80     0.77
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
2015       NaN      NaN      NaN      NaN      NaN
2016       NaN      NaN      NaN      NaN      NaN
2017       NaN      NaN      NaN      NaN      NaN
2018       NaN      NaN      NaN      NaN      NaN
2019       NaN      NaN      NaN      NaN      NaN
2020       NaN      NaN      NaN      NaN      NaN
2021       NaN      NaN      NaN      NaN      NaN
2022       NaN      NaN      NaN      NaN      NaN
2023       NaN      NaN      NaN      NaN      NaN
