Percentage of total rainfall ocurring in 'heavy' rainfall events - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
         46.70    23.60    44.06    68.35    65.64
Timeseries in anomalies relative to 1970-1999 mean (% of total rainfall)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960      0.25    -0.69      NaN      NaN      NaN
1961     -8.94   -10.42     5.58    20.39    -6.35
1962     -2.80    -1.49    -3.98    22.13   -53.59
1963    -10.14    -7.40    -6.24    -9.59     1.18
1964     -5.45    -1.45    -1.04    28.59   -12.17
1965      3.12    -0.58    13.30   -28.38     4.37
1966     -4.00   -11.33    10.16   -20.57    -3.29
1967      0.19     0.34    15.18    21.57    11.53
1968     -6.31    -0.09   -14.08    10.54     1.13
1969     -4.43    -6.98    -3.37    16.26     6.21
1970     -2.31     3.68    -2.56    14.58   -32.09
1971     -3.19     0.44    -4.60    25.10     3.63
1972      2.90     7.20    -4.40    21.33     2.22
1973     -3.50    -1.09    12.18     3.68    -5.87
1974      1.61     7.59   -19.88     2.26    -1.05
1975     -3.55    -8.10    12.87     5.49    10.15
1976     -0.89     1.59    -2.19    13.90    -7.51
1977      5.66     2.63   -15.79   -13.18    12.15
1978      0.70    -0.62    -4.94   -34.94     8.75
1979    -12.55   -12.26   -16.27    -3.71    -3.08
1980      0.05    -0.78    -1.99    19.80     8.03
1981     -7.86    -9.88   -10.78    12.05    -7.51
1982      5.07     9.43   -13.56    28.75    15.31
1983     -3.07    -2.92    -0.83     9.85     0.77
1984     14.23    10.97    23.68     8.63    11.86
1985     -0.97     3.15    -3.39   -21.72    -5.91
1986    -13.47    -9.77   -12.74    24.98   -13.12
1987      3.98     5.18     3.33    10.58     3.86
1988     10.95    15.67    12.54     2.72    -8.29
1989     -7.13    -5.68   -10.52    26.67    -5.54
1990      4.82    -2.09    13.14    19.90    13.16
1991     -1.99    -0.72    -3.10   -28.69     2.65
1992      6.14    -2.88    17.53   -24.52    13.67
1993     -7.56    -2.93   -14.78    -9.29   -49.92
1994      0.89    -2.98     4.80   -12.51    11.31
1995      6.99     0.17    32.07   -24.63     1.03
1996      2.67     3.21     5.51   -25.24     6.32
1997     -0.29   -13.72    -3.20   -21.88    11.38
