Frequency of Cold Nights - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
         8.17    7.72    8.02    7.94    8.52
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960    10.47    6.66   15.23    7.42    4.52
1961     5.47   10.04    0.66    6.07    5.34
1962     8.71   16.55   13.81    6.66    8.92
1963    13.94   10.78   17.79   17.93    6.42
1964    15.79   17.64   14.69   18.27   17.77
1965    18.29    5.78   22.56   20.79   16.56
1966     9.70    8.78   15.76    6.89    9.07
1967     8.38   20.30    4.52    6.50    8.15
1968    18.10    5.08   22.66   19.60   14.93
1969     6.53   11.76    4.29    8.24    9.43
1970    12.29   11.44   26.03    3.66    7.75
1971    12.84   14.89   10.24   11.78   14.66
1972    10.87    8.65    6.90   14.36   11.71
1973    10.65   14.26    7.72   11.08   10.46
1974    12.59   16.21   10.27   13.68   17.04
1975    11.07   13.84    8.62    6.42   15.03
1976    11.70    6.10    6.96   17.98    9.24
1977     6.57    4.16    8.84    6.94    6.12
1978     7.33   13.77    6.40    9.60    6.97
1979     9.27   12.97    5.68    8.40    7.25
1980     9.17    5.90    8.86   10.23    7.36
1981    14.43    9.87   18.84   17.49   14.29
1982     8.26    4.57    8.98    5.65   10.32
1983     4.89    7.49    2.32    5.55    5.98
1984     6.81    7.42   10.21    3.94    5.91
1985     8.17    6.45    8.76   10.46    6.32
1986     8.17    7.97    4.65   11.87    6.64
1987     6.34    2.55    6.13    6.74    6.80
1988     5.77   10.32    3.14    2.53   10.71
1989     6.25    3.12    5.49    3.56    8.89
1990     8.93    2.57    9.84    4.71   15.62
1991     6.39    6.51    4.35    7.03    8.44
1992     4.22    5.42    1.60    4.97    4.73
1993     4.52    5.64    2.57    4.54    2.72
1994    10.34    7.80   13.98   10.05    9.25
1995     5.12    2.91    7.16    4.52    3.11
1996     6.34    3.90    7.19    9.39    5.42
1997     5.13    0.86   11.07    1.89    3.45
1998     3.30    4.79    5.23    3.57    2.24
1999     7.34    9.15    2.65    5.52   11.06
2000     5.76    4.18    6.96    6.05    4.08
2001     2.77    3.24    1.03    3.34    3.45
2002     1.14    1.42     NaN    1.85    6.79
2003      NaN     NaN     NaN    0.31    0.29
