Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     DJF     MAM     JJA     SON
 1960   92.36  218.43  105.14    5.79   40.07
 1961  100.05  226.29  141.78   15.82   42.64
 1962  101.36  250.02  119.14    6.89   29.40
 1963  103.07  235.21  123.89    4.81   48.36
 1964   74.15  203.33   60.50    7.41   25.37
 1965   90.51  221.03  103.76    5.37   31.89
 1966   76.93  192.76   81.37    7.73   25.87
 1967   86.75  181.75  123.14   13.84   28.28
 1968   84.10  199.06   94.97   11.90   30.49
 1969   91.33  232.36  102.24    7.18   23.54
 1970   83.84  217.11   66.43    6.60   45.24
 1971   94.64  247.57   97.48    6.09   27.43
 1972   85.56  185.89   96.89   10.12   49.35
 1973   84.33  205.23  101.34    7.61   23.13
 1974  100.63  224.46  140.57   11.83   25.67
 1975   88.02  202.75  111.39    7.61   30.32
 1976   96.84  209.61  141.12    8.94   27.70
 1977   81.64  201.92   88.65    6.43   29.55
 1978   97.08  203.03  140.00    8.08   37.21
 1979  111.93  246.96  110.33   10.36   52.19
 1980   92.38  191.26  150.01    7.09   21.18
 1981   93.52  247.09   92.06    4.76   30.19
 1982   99.24  217.95  113.25   10.48   55.27
 1983   76.93  188.70   86.60   15.90   16.53
 1984   97.22  223.12  113.70    9.38   42.68
 1985  109.11  231.45  132.53    7.20   65.24
 1986  101.28  247.46  108.54    6.28   42.84
 1987   78.36  216.28   71.38    4.78   21.00
 1988   89.29  205.38  106.25    5.62   39.90
 1989  111.25  246.46  146.68    7.81   44.06
 1990   82.01  217.73   83.74    5.06   21.50
 1991   91.89  192.30  131.07    7.42   36.79
 1992   72.05  162.67   80.98    7.84   36.70
 1993   84.66  210.48   92.84    7.33   27.98
 1994   75.98  189.79   86.18    7.08   20.87
 1995   72.76  203.97   70.83    4.97   11.26
 1996  103.28  255.54  128.06    7.65   21.89
 1997   96.11  254.95   87.70    7.84   33.96
 1998   89.24  240.71   89.68    5.69   20.88
 1999  109.30  230.04  158.69   10.81   37.65
 2000   85.22  201.19   85.12    5.49   49.07
 2001   90.62  208.91  117.50    9.27   26.81
 2002  114.84  234.25  185.03    9.86   30.23
 2003   96.43  225.81  123.57   17.62   18.74
 2004   89.87  191.43  118.76   13.53   35.77
 2005   72.55  161.30   99.20    8.97   20.71
 2006   75.54  125.78  128.15   10.72   37.50
