Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     DJF     MAM     JJA     SON
1960    21.64   22.48   21.38   18.05   24.92
1961    21.88   23.95   21.09   17.50   24.97
1962    21.62   22.25   20.60   18.41   25.23
1963    21.16   22.00   19.99   18.20   24.44
1964    21.74   22.62   20.84   18.52   25.00
1965    21.30   22.53   19.93   17.72   25.04
1966    21.31   22.55   20.49   18.01   24.17
1967    21.41   22.94   21.17   17.92   23.61
1968    21.27   22.37   20.34   17.72   24.64
1969    22.28   23.24   22.26   18.83   24.79
1970    22.30   23.15   21.93   19.52   24.59
1971    21.38   22.13   21.05   18.53   23.82
1972    21.85   23.13   21.64   18.40   24.22
1973    21.70   23.23   21.21   18.01   24.34
1974    21.17   22.40   20.55   17.89   23.82
1975    21.63   22.94   21.58   18.49   23.52
1976    21.16   22.57   20.53   17.30   24.24
1977    22.01   23.58   21.32   18.77   24.39
1978    21.74   23.41   21.19   18.22   24.14
1979    21.54   22.80   21.23   18.05   24.08
1980    21.93   23.17   21.50   18.04   24.99
1981    22.02   23.79   21.51   18.41   24.37
1982    21.73   23.49   21.41   18.69   23.35
1983    22.27   23.52   22.43   18.91   24.23
1984    21.25   22.57   20.94   17.89   23.61
1985    20.97   22.32   20.75   17.85   22.94
1986    21.28   22.20   21.24   17.98   23.69
1987    21.92   22.92   21.94   18.47   24.37
1988    21.91   23.56   21.64   18.94   23.50
1989    21.19   22.37   20.66   18.17   23.55
1990    21.96   22.89   22.15   18.85   23.96
1991    22.02   23.92   21.66   18.61   23.87
1992    22.57   23.47   22.78   19.00   25.02
1993    22.00   23.56   21.86   18.53   24.07
1994    22.29   23.87   21.96   18.90   24.42
1995    22.65   23.50   22.47   19.36   25.29
1996    22.21   23.34   21.78   18.74   24.97
1997    21.98   23.15   21.25   19.41   24.10
1998    22.22   23.30   21.93   18.98   24.69
1999    21.89   23.81   21.06   18.94   23.74
2000    22.06   23.89   21.29   18.75   24.30
2001    22.28   22.64   21.57   19.32   25.60
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
