Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     DJF     MAM     JJA     SON
 1960   92.36  218.43  105.14    5.79   40.07
 1961   94.48  214.21  134.11    7.83   40.66
 1962   82.28  230.57   71.25    6.03   21.26
 1963   82.29  195.38   94.39    3.84   35.57
 1964   58.33  141.16   50.57    3.28   22.56
 1965   85.41  217.12   77.16    4.94   29.16
 1966   56.34  152.40   47.66    3.94   21.36
 1967   65.86  169.06   58.43    4.49   12.03
 1968   77.13  183.06   83.21    9.50   12.26
 1969   87.85  223.49   82.72    4.86   18.54
 1970   66.97  165.66   57.84    6.06   37.40
 1971   91.31  214.71   82.69    3.62   21.99
 1972   76.82  155.19   81.23    7.54   42.76
 1973   81.21  188.06   97.56    4.83   19.87
 1974   81.35  213.80   71.89    6.81   20.84
 1975   82.84  189.44   89.00    6.05   22.47
 1976   75.61  162.79   99.37    4.83   22.16
 1977   73.63  192.08   54.28    5.31   20.39
 1978   82.89  176.05  115.34    6.25   33.91
 1979  107.04  239.57   53.26   10.04   51.43
 1980   88.43  186.93  141.96    6.69   18.13
 1981   86.53  229.85   81.02    4.65   29.78
 1982   94.66  217.24  106.31    9.26   45.85
 1983   71.34  181.34   75.64   11.34   16.01
 1984   95.18  219.00  110.54    7.63   41.81
 1985   99.93  219.57  116.70    6.91   56.56
 1986   99.98  244.04  104.97    5.70   41.64
 1987   75.68  209.46   67.22    3.77   19.71
 1988   83.69  193.60  100.19    3.17   37.81
 1989  111.20  234.34  142.44    4.14   40.06
 1990   80.25  217.52   77.18    2.74   19.43
 1991   86.54  184.23  120.21    2.75   34.61
 1992   72.01  159.97   76.90    6.17   31.75
 1993   84.12  192.93   78.13    1.74   23.05
 1994   67.34  170.59   75.08    2.90   20.78
 1995   67.23  203.21   57.58    1.91    6.22
 1996  101.37  253.54  127.89    5.15   18.53
 1997   90.97  220.94   84.38    1.15   30.54
 1998   89.16  238.23   88.69    3.05   20.39
 1999   98.19  198.43   92.92    9.71   28.47
 2000   81.03  189.56   75.70    4.56   43.84
 2001   90.62  208.91  117.50    9.27   26.81
 2002  114.84  234.25  185.03    9.86   30.23
 2003   96.43  225.81  123.57   17.62   18.74
 2004   89.87  191.43  118.76   13.53   35.77
 2005   72.55  161.30   99.20    8.97   20.71
 2006   75.54  125.78  128.15   10.72   37.50
