Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual      JF     MAM    JJAS     OND
        197.9    55.5   160.1   344.1   135.7
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960    6.35   18.56    1.89   15.27  -21.87
 1961   13.76    0.83   34.90    5.00   21.93
 1962  -14.39   23.89  -20.17  -20.85    3.84
 1963   -3.76   -4.05   29.01   -9.56  -22.69
 1964    3.65   12.31   64.00  -11.59  -18.40
 1965   12.39   58.74   -7.49   15.94   11.23
 1966    5.04  -22.09   -5.70   13.01   -1.87
 1967  -16.43  -32.70  -12.07  -18.79   -9.20
 1968   12.86   36.30   35.10   10.70  -12.49
 1969    9.11   22.37  -15.00   20.16   -3.39
 1970  -13.23   16.74  -23.86   -9.85  -20.27
 1971  -12.88    1.80   35.28  -32.57   -7.14
 1972   19.82  -28.38   37.51   24.81   -4.78
 1973   -2.14    5.68  -20.84    7.08  -13.38
 1974   14.40    9.79   -5.24   16.26   32.51
 1975   -1.30    4.07  -12.03   11.56  -33.59
 1976   -9.37  -41.74  -15.48   -4.87   -8.57
 1977    9.14   30.61  -12.72    5.93   39.89
 1978   10.49   -5.16   10.20   20.12  -17.47
 1979   -2.58  -20.38    8.92   -1.09  -16.34
 1980   -0.17   -2.83  -11.83    5.94   -6.33
 1981    3.68   22.25    8.27   -5.01   22.59
 1982  -15.21   27.86  -17.55  -18.28  -13.80
 1983  -11.38  -14.12  -13.88  -15.26    5.42
 1984    8.82  -22.78   15.79   11.67   -0.42
 1985    3.05   14.99   18.80   -7.85   18.05
 1986    8.63    8.20   17.12    5.17   10.40
 1987  -11.29  -21.33  -16.60  -18.32   21.47
 1988    3.73  -18.56    4.20    5.03    4.85
 1989   -1.52   36.48   -4.23    1.26  -18.09
 1990   -2.30  -19.61   -4.74   -1.05    1.09
 1991    5.96    2.35   17.16   -0.74   16.36
 1992   -0.96  -14.96  -12.52    6.73   -9.46
 1993   20.04   27.56   17.41   27.35   -3.61
 1994   -1.90    1.91   -1.67    1.38  -14.32
 1995  -11.89    7.05  -11.49  -15.04   -6.91
 1996   -6.14   -6.24   -3.55   -6.87   -6.73
 1997   -4.24   14.00  -36.62   10.03  -19.24
 1998   21.92    5.77   37.52    4.83   65.66
 1999  -21.16  -21.01   -3.35  -28.36  -17.86
 2000    0.97   44.20   41.96  -13.00  -11.97
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   26.80    1.30   37.81   29.29   12.33
 2002   -0.16  -12.82  -22.66   -4.51   44.52
 2003   -0.08  -10.23   21.02   -6.39   -0.91
 2004   10.07   36.35   41.97   -1.75    5.25
 2005    6.27    6.67    3.16    0.13   30.57
 2006   25.45    8.04   29.02   26.58   22.14
 2007   -5.71   13.37   -1.28   -9.71   -2.61
 2008   21.45   73.83   25.28   24.26   -6.81
 2009   -1.30  -22.20   -2.19    2.37   -6.99
 2010   11.78    0.66  -20.66    9.14   61.97
