Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (%)
 YEAR  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960    7.37   92.87   21.44   15.27   22.37
 1961   13.76   88.63   47.92   12.44   21.93
 1962   17.65  118.67   18.28   23.91   28.36
 1963   12.38  288.74   29.01   12.78   26.05
 1964   13.91   54.73   64.00   15.03   33.21
 1965   12.39   58.74   50.12   15.94   27.72
 1966   17.57   47.32   21.92   24.83   24.29
 1967   17.68   66.04   47.19   21.47   42.52
 1968   14.02   85.85   64.00   18.50   48.33
 1969   28.26   69.98  182.86   20.16   23.41
 1970   30.81   46.99   80.99   31.20   13.44
 1971   10.92  111.96   35.28   11.57   13.52
 1972   19.82  176.13   37.51   24.81   40.79
 1973   19.51   71.90   44.08   22.52   35.90
 1974   14.40   42.97   20.76   16.26   32.51
 1975    4.85   79.32   56.85   17.34   23.02
 1976   19.07  204.31   53.63   12.98   14.98
 1977   20.22  151.53   19.53   13.48   46.31
 1978   10.49   54.97   31.66   20.12    9.75
 1979    6.41  148.35   34.59   15.12   51.82
 1980    9.96   92.03   18.38   25.41   29.43
 1981   13.73   31.93   26.46   13.84   24.02
 1982    3.71   32.53   31.07   18.84    8.51
 1983   24.14  368.60   88.08   28.82   36.99
 1984   16.68   37.80   61.44   13.41    4.65
 1985    8.32  145.95   18.80    9.57   32.48
 1986   15.19   71.85   52.13   10.10  113.62
 1987   10.84   65.36   66.47   19.24   26.07
 1988   26.03   78.53  135.53   17.59   28.79
 1989   18.66   42.68   50.24   21.94   29.29
 1990   18.63  351.09   44.07   28.85   19.99
 1991   10.52   25.09   25.54   18.39   34.60
 1992   17.34   32.94   16.43   31.44   14.81
 1993   20.04  301.18   38.70   27.35   33.92
 1994   13.68   54.74   93.68    9.14   23.02
 1995   29.38   35.67   75.72   33.54   34.11
 1996   19.85   93.58   22.19   41.40   25.47
 1997    8.72   45.95   91.39   12.14   32.32
 1998   21.92   39.63   69.53   24.93   65.66
 1999   25.13   28.12   34.24   26.46   21.30
 2000   15.17  137.52   56.37   20.60   22.78
Projections under SRES A2 scenario
 2000   11.83   52.73   18.34   13.28    5.81
 2001   26.80   58.23   97.97   29.29   21.37
 2002   21.18  232.74   28.91   30.53   44.52
 2003   16.18  191.39   46.55   13.75   17.16
 2004   10.07   63.21   41.97   13.94   30.31
 2005    9.17  121.57   20.07   23.88   30.57
 2006   25.45   87.10   61.59   26.58   22.14
 2007   15.69   59.04   45.88   23.22   32.65
 2008   21.45   76.48   33.71   24.26   16.16
 2009   11.54  212.01   43.81   22.29   39.84
 2010   15.00   73.36   39.11   15.08   61.97
 2011   14.48   60.85   30.91   20.31   31.88
 2012   32.43   85.30   87.86   35.45   36.16
 2013   24.25   74.62   48.20   24.01   37.07
 2014   23.35  206.93   78.02   13.90   40.35
 2015    8.36   42.08   35.35   11.24   42.62
 2016   12.79  176.44   18.56   13.90   49.50
 2017   18.10   68.19   29.51   20.50   20.48
 2018   22.31   48.04   24.84   32.65   75.24
 2019   21.58   75.45   31.90   29.95   41.12
 2020   14.21   68.20   43.99   13.17   37.38
 2021   22.40  113.37   46.42   17.65   28.08
 2022   25.93   71.19   35.89   27.88   29.53
 2023   13.08   51.16   35.64   26.57   19.84
 2024   16.03   94.13   38.21   15.39   19.18
 2025   16.76   48.55   44.85   24.07   32.36
 2026   38.95   44.84   35.14   44.07   32.59
 2027   20.88   30.75   36.36   29.16   36.84
 2028   17.02   43.66   34.38   23.23   59.86
 2029   32.72   52.56   77.06   27.11   24.28
 2030   23.67   79.85   81.94   28.79   19.82
 2031   20.09   48.34   50.24   22.89   34.38
 2032   17.55  110.28  143.02   23.17   37.66
 2033   12.03   42.35   79.53   13.18   13.93
 2034   19.45   61.71   20.57   18.90   34.50
 2035   21.12   36.70   98.91   19.86   16.99
 2036   25.02  122.42   51.64   19.19   28.26
 2037   22.68   73.41   51.03   16.13   28.26
 2038   18.81   60.23   17.66   23.39   33.75
 2039   10.51   99.30   27.85   16.30   17.63
 2040   20.96   78.26   80.80   19.74   17.28
 2041   23.81   64.90   35.10   34.81   57.80
 2042   30.92   57.40  105.20   31.97   26.45
 2043   13.28   70.48   19.05   16.20   39.48
 2044   30.98   43.19   66.86   24.24   53.72
 2045   21.89   62.20   75.76   20.87   30.07
 2046   26.04   93.36   78.83   15.58   32.28
 2047   10.90  100.29   36.48   22.64   25.41
 2048    8.57   31.05   29.45   17.98   34.41
 2049   10.62   34.68   13.54   17.39   65.52
 2050   14.59   38.79  123.38   25.72   31.39
 2051   23.63  110.57  173.99   33.79   27.80
 2052   21.86   87.38  102.11   16.06   24.20
 2053   29.12  107.68  148.38   24.65   37.92
 2054   28.85   40.97  124.85   21.87   25.13
 2055   14.15   69.16    1.96   18.43   17.13
 2056   31.27   60.49  111.17   23.01   85.57
 2057   15.74   47.78   41.49   23.81   37.10
 2058   21.82   55.92   65.35   31.41   35.81
 2059   19.54  114.02   60.18   19.49   41.00
 2060    9.52   65.32   65.62   17.27   30.52
 2061   21.77   83.45  135.23   28.85   36.17
 2062   23.71  227.03   51.66   26.08   22.96
 2063   38.52   91.82   88.65   35.52   33.04
 2064   15.64   56.97   99.00   18.70   39.91
 2065   22.46  109.21   51.57   28.40   27.46
 2066   15.49  175.81   49.44   33.87   51.01
 2067   17.00   74.09   56.08   20.85   22.68
 2068   32.49   53.05  114.91   35.84   38.55
 2069   17.06  129.73   20.58   21.45   48.88
 2070   19.91   87.95   44.95   35.05   55.22
 2071   19.09   91.19   44.39   16.11   47.52
 2072   24.15  167.33   55.48   36.43   32.22
 2073   19.96   16.62   70.18   25.18   41.05
 2074   30.26   80.43   80.48   20.62   35.57
 2075   30.31   88.55  131.22   24.48   34.41
 2076   24.99  183.05  109.43   25.01   44.22
 2077   23.89  143.96   27.75   28.29   27.89
 2078   18.31   87.47   76.42   17.45   42.19
 2079   19.97   37.90   67.13   22.84   38.48
 2080   20.98  389.62   73.66   23.12   41.45
 2081   18.89   31.78   19.14   23.94   26.51
 2082   18.68   54.16   68.17   29.34   35.98
 2083   22.17   86.59   28.17   19.72   19.93
 2084   10.11   71.39   10.53   16.76   30.79
 2085   11.93   57.87   32.61   23.69   42.84
 2086   23.26   84.82   56.44   16.37   18.79
 2087   30.26   63.26   77.57   28.60   29.89
 2088   25.70   57.31   32.12   37.82   59.30
 2089   30.99  145.27  110.93   34.92   38.40
 2090   25.02  126.04   59.51   33.86   33.57
 2091   32.79   63.31   48.10   31.34   50.45
 2092   22.75   60.32   76.44   28.86   45.98
 2093   17.34   69.28   61.81   13.90   30.00
 2094   38.63   76.09  115.95   41.24   56.39
 2095   27.81   74.06  136.63   23.06   31.46
 2096   29.51   68.53   77.58   24.41   55.77
 2097   41.32  101.69   50.21   48.40   38.34
 2098   27.17   36.76   42.94   38.25   54.29
 2099   16.63  147.07   45.25   18.07   40.57
 2100   18.13   20.95  165.76   16.70   50.81
Projections under SRES A1B scenario
 2000   18.53   52.73   35.63   21.87   -0.71
 2001   17.00   60.71   20.59   21.72   50.92
 2002   22.76  156.90   28.25   33.41   28.31
 2003   17.16   38.64   48.09   19.17   53.53
 2004   11.26  188.47   20.47   20.39   17.70
 2005   12.59  100.95   33.06   17.31   31.53
 2006   20.02   30.34   56.31   32.20   31.54
 2007   10.48   29.25   25.66   17.18   35.47
 2008   23.31   76.89  111.45   17.37   21.53
 2009   15.21  173.16   47.73   17.43   24.79
 2010   30.18   83.61   22.96   47.23   48.28
 2011   16.66  300.62  100.73   12.28   36.74
 2012   13.84   21.60   27.39   12.79   36.86
 2013   24.80   63.35   40.28   16.77   55.80
 2014   20.33   60.22   51.25   29.23   15.39
 2015   16.97  163.30   84.93   17.90   28.05
 2016   12.56  245.30   36.73   20.99   18.50
 2017   17.84  242.54   31.64   16.47   28.46
 2018   15.43  129.89   54.06   18.43    8.23
 2019   22.94  332.84   46.25   24.19   23.41
 2020   23.01   62.67   63.02   23.51   28.46
 2021   14.70  104.91   48.73   12.67   39.63
 2022   18.38   64.24   29.03   25.64   26.85
 2023   12.91   18.89   49.93    9.09   23.30
 2024   10.26  266.59   36.93   15.40   32.47
 2025   15.71   50.98   24.10   26.88   52.73
 2026   28.49  130.56   33.24   37.91   65.27
 2027    3.90   34.92   23.23   13.74   23.03
 2028   24.70   76.47   26.72   41.04   23.21
 2029   31.79   82.41   62.85   37.78   43.87
 2030   22.51   91.88   40.97   27.92   39.19
 2031   21.12   73.65   33.77   29.29   15.52
 2032   21.31   44.14   57.82   21.97   19.56
 2033   13.47   58.17   73.19   13.40   31.06
 2034   35.03   82.49   57.94   26.19   28.66
 2035   20.37  155.59   32.17   20.53   40.51
 2036   17.65   61.68   43.20   23.35   20.12
 2037   12.77   62.86   23.86   22.37   55.20
 2038   25.14   93.35   30.18   27.86   41.48
 2039   18.65   29.97   31.71   28.37   23.02
 2040   28.50   36.32  107.42   18.05   56.24
 2041   19.69   84.21   43.22   14.79   28.77
 2042    9.84  143.07   30.94   17.58   19.16
 2043   17.92   68.93  116.82   23.30   45.24
 2044   14.29  190.71   19.68   24.78   23.64
 2045   21.50  158.74   61.42   24.81   13.55
 2046   20.75   80.77   47.68   22.92   40.96
 2047   21.62  181.18   19.40   25.58   27.71
 2048   26.32   88.00   72.97   31.55   18.36
 2049   16.55   90.88   63.10   18.51   34.15
 2050   17.25  583.51   57.65   20.77   33.78
 2051   20.40   39.73   28.47   28.86   33.93
 2052   27.23   68.13   63.84   26.81   34.18
 2053   32.66   37.86  146.20   26.67   26.54
 2054   25.16   75.63  124.22   15.29   23.76
 2055   32.72  154.56  139.72   26.36   40.51
 2056   29.42   56.53   46.09   33.33   21.11
 2057   18.05  127.40   43.90   26.46   38.20
 2058   34.98  317.47  114.72   42.91   33.68
 2059   30.28  137.36  115.22   25.35   30.68
 2060   15.58   70.43   34.81   26.35   15.27
 2061   18.95   70.69   37.41   23.22   40.00
 2062   12.44   78.03   82.30   15.77   21.12
 2063   31.39   45.84   68.33   39.27   41.39
 2064   31.53   57.99   49.93   31.51   59.39
 2065   18.51   83.55   35.13   20.65   38.65
 2066   14.36  137.89   44.53   29.96   38.51
 2067   18.60  254.37   32.55   31.12   39.59
 2068   17.71   59.40   20.02   23.76   25.67
 2069   13.48   35.12   47.07   17.95   28.94
 2070   29.54  101.09   77.25   34.13   32.60
 2071   20.65   47.88   39.18   31.53   21.68
 2072   17.82   52.66   50.68   25.19   26.99
 2073   15.46   46.84   66.13   18.40   40.15
 2074   17.53   72.83   44.00   17.33   38.53
 2075   11.72  107.55   33.55   13.05   35.05
 2076   18.17   60.49  116.46   27.31   47.05
 2077   15.22  261.67   53.76   27.24   37.32
 2078   30.25   63.52   63.47   45.72   51.26
 2079   28.57   56.27   62.71   27.00   32.58
 2080   27.49   65.67   63.20   42.72   32.76
 2081   24.37   51.41   56.92   28.31   52.15
 2082   17.50   40.05   65.45   25.15   40.37
 2083   18.06   83.09   65.62   27.37   43.74
 2084   14.94   64.72   77.50   31.98   24.23
 2085   26.78  102.50   80.16   21.41   34.79
 2086   23.28   91.52   88.79   31.28   33.15
 2087   20.62   73.74   68.69   33.96   51.55
 2088   20.87   94.48   25.70   25.99   36.05
 2089   30.86   45.88   37.51   25.29   48.71
 2090   13.79   48.55   28.34   16.56   35.89
 2091   19.78   59.97  126.05   27.98   44.74
 2092   19.36   52.74  106.48   23.09   46.81
 2093   21.68   61.79   71.77   20.25   46.18
 2094   25.49   65.65   90.91   30.92   40.66
 2095   24.56   98.53   39.78   25.99   36.70
 2096   14.99   47.72   52.46   21.53   65.49
 2097   22.41   70.47   18.51   32.94   13.35
 2098   23.69   88.64   18.44   28.30   39.80
 2099   17.59  100.31   56.57   13.10   47.29
 2100   23.83   72.51   83.04   30.41   51.35
Projections under SRES B1 scenario
 2000   11.83   52.73   19.90   13.28   26.33
 2001   10.43   49.75   80.28   12.66   22.38
 2002   11.75   30.01   24.85   15.10   26.80
 2003   18.00   45.81   59.08   24.08   18.99
 2004   13.72  100.17   48.36   16.19   51.62
 2005   18.00  149.39   62.19   23.18   33.49
 2006   12.86   43.60   27.84   16.42   25.89
 2007   14.13  243.27   66.49   20.15   35.51
 2008    9.90   23.25   40.72   17.62   30.85
 2009   22.39  155.76   34.16   21.11   21.40
 2010   13.77   44.65   35.40   11.53   50.84
 2011   25.35  354.48   46.43   17.69   55.38
 2012   10.67   62.98   38.98   19.44   36.56
 2013   15.95   67.48   44.54   20.55   62.45
 2014   23.44  275.42   20.34   28.16   59.77
 2015   14.12   12.88   18.67   22.58   24.79
 2016   15.19   55.37   74.74   10.88  100.51
 2017   21.15   98.15   61.21   23.46   46.93
 2018   16.30  436.26   35.37   24.55   41.15
 2019   10.22   59.99   41.84   23.24   48.57
 2020   14.88   21.14   61.31   26.52   56.79
 2021    9.68   95.64   70.57   16.98   33.64
 2022   14.73   75.20   35.39   21.27   44.53
 2023   22.20   43.61   49.70   28.78   22.55
 2024    9.87   86.89   22.69   25.55   17.86
 2025   10.93   56.18   32.08   14.94   26.62
 2026   12.43  318.12   42.15   14.67   30.37
 2027    9.12   50.39   49.69    6.90   25.40
 2028    9.57   47.70   22.14   16.08   57.35
 2029   14.63  144.84   39.83   14.89   35.60
 2030   23.26  104.09   66.79   34.58   30.07
 2031   18.57   45.32   81.23   19.42   41.15
 2032   18.23   80.62   45.70   23.18   43.20
 2033   11.68  314.49   18.80   14.66   30.75
 2034   20.72   61.44   78.08   27.72   20.09
 2035   32.57   51.03  119.82   29.83   32.15
 2036   21.22  172.31   57.04   31.50   15.05
 2037   18.16  257.36   27.16   24.51   21.87
 2038   26.25   97.34   73.66   14.21   30.92
 2039   17.45   73.90   23.72   27.90   21.35
 2040   13.69   26.20   47.23   15.90   71.16
 2041   22.37   25.74   25.73   27.79   49.39
 2042   28.73  158.20   63.87   21.44   57.65
