Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
      22.0475      23.5472      21.9966      18.7204      23.9258
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
YEAR   Annual     DJF     MAM     JJA     SON
1960    -0.46   -0.68   -0.08   -0.91   -0.13
1961     0.04    0.79    0.52   -0.73   -0.39
1962    -0.26   -0.03   -0.25    0.43   -1.20
1963    -0.32   -0.76   -0.57   -0.42    0.47
1964    -0.31    0.24    0.13   -0.58   -1.02
1965    -0.48   -0.62   -0.66   -0.51   -0.13
1966    -0.11   -0.29   -0.18    0.06   -0.02
1967    -0.18    0.23   -0.01    0.18   -1.13
1968    -0.51   -0.75   -0.40   -0.20   -0.67
1969     0.09   -0.11    0.08    0.24    0.15
1970     0.02   -0.32   -0.22    0.78   -0.17
1971    -0.61   -1.11   -0.56   -0.12   -0.66
1972    -0.41   -0.32   -0.10   -0.84   -0.38
1973    -0.07    0.24   -0.27   -0.51    0.25
1974    -0.35   -0.55   -0.91    0.09   -0.03
1975    -0.34   -0.35   -0.05   -0.33   -0.64
1976    -0.38   -0.62   -0.63   -0.77    0.49
1977     0.32    0.17   -0.05    0.66    0.51
1978     0.07    0.12   -0.12   -0.04    0.31
1979    -0.01   -0.39    0.06    0.01    0.29
1980     0.17   -0.25    0.29   -0.07    0.70
1981    -0.31   -0.17   -0.57   -0.55    0.06
1982    -0.22   -0.07   -0.03    0.73   -1.49
1983     0.76    0.16    1.28    1.18    0.41
1984    -0.02   -0.40   -0.08    0.15    0.24
1985    -0.11   -0.11   -0.02   -0.24   -0.06
1986     0.03    0.11    0.18   -0.36    0.18
1987     0.47    0.08    0.85    0.21    0.75
1988     0.67    1.58    0.51    0.63   -0.06
1989    -0.04    0.55   -0.26   -0.22   -0.24
1990     0.01   -0.04    0.34   -0.00   -0.26
1991     0.01    0.38   -0.15   -0.34    0.14
1992     0.12   -0.32    0.80    0.04   -0.02
1993    -0.03    0.47    0.28   -0.52   -0.35
1994    -0.11    0.33   -0.31   -0.10   -0.37
1995    -0.01   -0.12   -0.12   -0.02    0.24
1996    -0.16   -0.17   -0.26   -0.61    0.40
1997     0.15    0.17   -0.11    0.47    0.05
1998     0.54    0.51    0.44    0.58    0.63
1999    -0.15    0.44   -0.19    0.12   -0.95
2000    -0.24    0.27   -0.29   -0.26   -0.68
2001     0.00   -0.35    0.12   -0.10    0.34
2002     0.47    1.12   -0.02    0.63    0.17
2003     0.20    0.21    0.35   -0.04    0.26
2004     0.08    0.11   -0.06    0.52   -0.25
2005     0.62    0.40    0.45    0.66    0.96
2006     0.67    1.38    0.51    0.46    0.35
