Mean Monthly Precipitation (mm) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
         91.7   217.3   107.5     7.8    33.2
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     DJF     MAM     JJA     SON
 1960   11.39   17.38   21.31   -1.15    6.16
 1961   27.31   48.86   50.28   13.61   11.22
 1962   20.06   40.37   39.28    0.39    0.47
 1963   20.38   40.89   30.68   -1.12   24.75
 1964  -10.76   15.21  -25.74    3.42   -3.13
 1965    4.43   24.74   11.92   -0.96   -0.55
 1966   -4.02   -1.31  -12.89    2.53   -3.12
 1967   10.19  -12.58   58.85   10.66    3.97
 1968   -3.18    0.47   -0.62    4.58    7.61
 1969    8.89   38.60    2.12    2.24   -1.67
 1970   -0.32   25.77  -25.99    0.15   17.11
 1971   10.33   47.81   34.71    3.04   -2.86
 1972   -3.05  -15.96   -2.60    3.01   27.24
 1973    9.39   38.14   13.73    1.16   -4.46
 1974   18.19   15.84   63.72    7.86   -1.02
 1975    8.85   19.98   11.11    0.17    8.21
 1976   16.13   17.37   51.55    4.06    1.55
 1977   -6.99   12.79    1.63   -0.60    4.29
 1978   12.44   -0.55   42.23    2.25    8.35
 1979   20.44   47.19   31.49    4.14   21.61
 1980   -0.05  -24.45   39.10    0.78  -10.52
 1981    4.12   44.26  -17.56   -1.26   -0.75
 1982    7.42   -1.39    3.44    3.35   29.94
 1983  -13.86  -23.99  -23.09   10.37  -14.29
 1984    5.42    7.18    7.67    1.72   12.22
 1985   21.89   23.27   27.70    1.00   39.18
 1986   10.21   30.82    2.10    0.95   12.69
 1987  -14.08    3.05  -35.64   -2.14   -9.05
 1988   -1.51   -2.91   -2.68   -2.03    7.24
 1989   21.54   39.66   39.58    1.39   13.32
 1990   -9.51   -1.41  -25.69   -2.71   -7.77
 1991    0.86  -19.69   21.27    1.99    7.62
 1992  -17.68  -53.56  -17.82    0.26    6.91
 1993   -4.56    9.08  -13.10    2.83    1.57
 1994  -11.77  -11.07  -23.38    1.15  -10.56
 1995  -18.11  -15.33  -36.59   -2.05  -18.45
 1996   11.60   37.48   25.37    0.05   -9.51
 1997   11.50   70.03  -18.48    4.44    2.63
 1998   -0.44   24.26  -12.20   -1.76  -10.95
 1999   24.02   42.72  103.79    3.80   12.08
 2000   -6.98   -7.23  -26.12   -1.35   22.96
 2001   -5.77  -11.15   -3.16   -0.83   -7.95
 2002   18.45   14.19   64.37   -0.23   -4.52
 2003    0.04    5.75    2.91    7.52  -16.01
 2004   -6.52  -28.63   -1.90    3.44    1.02
 2005  -23.85  -58.75  -21.46   -1.13  -14.04
 2006  -20.85  -94.28    7.49    0.63    2.75
