Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
      22.0475      23.5472      21.9966      18.7204      23.9258
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
YEAR   Annual     DJF     MAM     JJA     SON
1960    -0.19   -0.65   -0.12   -0.48    0.79
1961     0.05    0.81   -0.42   -1.03    0.84
1962    -0.20   -0.89   -0.90   -0.12    1.10
1963    -0.67   -1.13   -1.51   -0.33    0.32
1964    -0.08   -0.51   -0.67   -0.01    0.87
1965    -0.52   -0.60   -1.58   -0.81    0.91
1966    -0.52   -0.58   -1.01   -0.52    0.04
1967    -0.41   -0.19   -0.33   -0.61   -0.52
1968    -0.56   -0.77   -1.17   -0.81    0.51
1969     0.45    0.10    0.75    0.30    0.66
1970     0.47    0.01    0.43    0.99    0.46
1971    -0.44   -1.01   -0.45    0.00   -0.31
1972     0.02   -0.01    0.14   -0.13    0.09
1973    -0.13    0.09   -0.29   -0.52    0.21
1974    -0.66   -0.74   -0.96   -0.63   -0.31
1975    -0.19   -0.20    0.08   -0.04   -0.61
1976    -0.67   -0.57   -0.98   -1.23    0.11
1977     0.19    0.44   -0.19    0.24    0.26
1978    -0.09    0.28   -0.32   -0.31    0.01
1979    -0.28   -0.33   -0.28   -0.48   -0.05
1980     0.10    0.04   -0.00   -0.49    0.86
1981     0.19    0.66    0.00   -0.12    0.24
1982    -0.09    0.36   -0.10    0.16   -0.78
1983     0.45    0.38    0.92    0.38    0.10
1984    -0.57   -0.57   -0.56   -0.64   -0.52
1985    -0.86   -0.81   -0.76   -0.67   -1.19
1986    -0.55   -0.93   -0.26   -0.55   -0.44
1987     0.10   -0.21    0.43   -0.06    0.24
1988     0.09    0.43    0.14    0.41   -0.63
1989    -0.64   -0.76   -0.85   -0.36   -0.58
1990     0.14   -0.25    0.65    0.32   -0.17
1991     0.19    0.79    0.15    0.09   -0.26
1992     0.75    0.34    1.28    0.48    0.89
1993     0.18    0.42    0.35   -0.00   -0.05
1994     0.46    0.74    0.46    0.37    0.29
1995     0.83    0.36    0.96    0.83    1.16
1996     0.38    0.20    0.27    0.21    0.84
1997     0.15    0.01   -0.25    0.89   -0.03
1998     0.40    0.17    0.42    0.45    0.56
1999     0.06    0.67   -0.44    0.41   -0.39
2000     0.24    0.75   -0.21    0.22    0.18
2001     0.46   -0.50    0.07    0.79    1.47
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
