Frequency of Cold Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
          9.99     9.99    10.02     9.98     9.99
Timeseries (% days occurring)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     11.18    12.51     3.47    16.26     7.82
1962     12.77    12.88    21.72    12.07    13.80
1963     13.46    21.99     7.63     2.70    14.89
1964     14.11     9.00    11.84    19.81    23.38
1965     17.44    29.79    41.94    25.81    10.32
1966     13.92    16.67    18.32     8.52    17.08
1967      6.28     8.13    14.10     7.58     4.03
1968      7.30     8.39     5.10     7.00     4.99
1969     11.88     6.79     4.35     8.99    18.26
1970     12.84    25.74     8.08    17.09     4.68
1971     12.70    14.87     7.68    13.15    12.98
1972     15.32    21.75    31.83    10.98    12.82
1973      8.72     2.94     7.65    12.96    10.06
1974      9.92    13.67    15.35     8.26     4.37
1975      8.13     2.31     4.92     9.00    11.54
1976     11.61    14.28     6.39    16.47     9.53
1977      9.18     7.46    14.26    12.67     5.69
1978     11.08     5.73     5.11    10.82    18.03
1979     11.52    11.46    18.22     8.55    10.45
1980     11.25    10.13     4.21     5.52    11.55
1981      7.50     4.93     1.74     6.72     9.96
1982     11.07    11.21    35.42    23.85    10.91
1983      9.92     6.34     7.08     9.30    12.87
1984      7.14     7.59    16.22    15.48     8.92
1985      8.52     6.58    10.20    15.75     9.64
1986     11.06    12.37    12.19    10.81     5.32
1987      8.41     6.63     6.84     7.11    10.30
1988      7.31     6.10     2.61     2.07     8.42
1989      7.97    15.88     6.36     0.86     1.88
1990      3.91     4.40     1.83     8.34     2.95
1991     12.29     6.75     5.87    14.56    16.41
1992     12.69     7.32    15.18    18.86    20.00
1993     14.63    18.60     8.65     5.98    14.60
1994     10.96    17.98    14.37     8.36     5.24
1995      8.51     6.14     2.03     1.91    12.32
1996      8.31     8.94     9.58     3.20     9.85
1997      9.00     5.88     8.65     5.20     9.38
1998      9.74     3.83     5.92     9.00    13.09
1999      8.44    11.77     6.24     6.60     5.98
2000      5.52     3.43     2.38     6.99     3.86
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
2015       NaN      NaN      NaN      NaN      NaN
2016       NaN      NaN      NaN      NaN      NaN
2017       NaN      NaN      NaN      NaN      NaN
2018       NaN      NaN      NaN      NaN      NaN
2019       NaN      NaN      NaN      NaN      NaN
2020       NaN      NaN      NaN      NaN      NaN
2021       NaN      NaN      NaN      NaN      NaN
2022       NaN      NaN      NaN      NaN      NaN
2023       NaN      NaN      NaN      NaN      NaN
2024       NaN      NaN      NaN      NaN      NaN
2025       NaN      NaN      NaN      NaN      NaN
2026       NaN      NaN      NaN      NaN      NaN
2027       NaN      NaN      NaN      NaN      NaN
2028       NaN      NaN      NaN      NaN      NaN
