Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual      JF     MAM    JJAS     OND
        25.10   24.73   26.50   24.92   24.19
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -0.81   -0.76   -0.75   -0.71   -1.03
 1961   -0.62   -0.93   -0.62   -0.54   -0.54
 1962   -0.47   -0.60   -0.01   -0.68   -0.59
 1963   -0.51   -0.43   -0.67   -0.43   -0.53
 1964   -0.73   -0.48   -0.82   -0.85   -0.65
 1965   -0.64   -0.78   -0.41   -0.70   -0.70
 1966   -0.62   -0.62   -0.67   -0.65   -0.51
 1967   -0.66   -0.47   -1.09   -0.51   -0.54
 1968   -0.45   -0.64   -0.31   -0.45   -0.44
 1969   -0.25    0.22   -0.51   -0.25   -0.29
 1970   -0.41   -0.44   -0.48   -0.44   -0.28
 1971   -0.61   -0.37   -0.64   -0.48   -0.92
 1972   -0.41   -0.50   -0.77   -0.30   -0.15
 1973   -0.48   -0.73   -0.25   -0.61   -0.37
 1974   -0.33   -0.50   -0.49   -0.24   -0.16
 1975   -0.17   -0.06   -0.29   -0.19   -0.10
 1976   -0.19   -0.38    0.23   -0.23   -0.44
 1977   -0.34   -0.64   -0.21   -0.33   -0.30
 1978    0.03   -0.21    0.27   -0.05    0.05
 1979   -0.24   -0.42   -0.13   -0.25   -0.22
 1980   -0.34   -0.22   -0.32   -0.37   -0.39
 1981   -0.03   -0.03   -0.21    0.07    0.02
 1982    0.06   -0.02    0.03    0.09    0.09
 1983   -0.05    0.21   -0.11   -0.05   -0.15
 1984   -0.02    0.05    0.36   -0.16   -0.27
 1985   -0.10    0.02   -0.43    0.02   -0.01
 1986   -0.23   -0.62    0.17   -0.36   -0.18
 1987    0.26    0.16    0.42    0.41   -0.04
 1988    0.29    0.59    0.21    0.07    0.45
 1989    0.40    0.61    0.17    0.32    0.61
 1990    0.22    0.29    0.30    0.33   -0.04
 1991    0.11    0.19    0.02    0.09    0.18
 1992    0.29    0.48    0.49    0.22    0.05
 1993    0.11    0.41   -0.05    0.13    0.06
 1994    0.30    0.16    0.23    0.36    0.38
 1995    0.35    0.48    0.17    0.42    0.34
 1996    0.53    0.64    0.54    0.56    0.40
 1997    0.34    0.49    0.08    0.30    0.56
 1998    0.29    0.22    0.37    0.21    0.35
 1999    0.37    0.14    0.34    0.44    0.48
 2000    0.54    1.14    0.61    0.44    0.18
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    0.31    0.40    0.22    0.35    0.30
 2002    0.44    0.69    0.33    0.37    0.46
 2003    0.36    0.43    0.42    0.34    0.28
 2004    0.37    0.24    0.53    0.40    0.26
 2005    0.44    0.23    0.68    0.49    0.27
 2006    0.54    0.26    0.58    0.53    0.70
 2007    0.92    1.42    0.70    0.86    0.87
 2008    0.42    0.58    0.36    0.44    0.36
 2009    0.52    1.01    0.12    0.50    0.64
 2010    0.59    0.47    0.70    0.56    0.59
 2011    0.62    0.65    0.56    0.68    0.59
 2012    0.53    0.68    0.54    0.56    0.39
 2013    0.84    0.65    1.14    0.65    0.92
 2014    0.96    1.47    0.96    0.70    0.98
 2015    0.72    0.89    0.59    0.66    0.82
 2016    0.73    1.22    0.46    0.71    0.69
 2017    0.65    0.77    0.36    0.66    0.84
 2018    0.92    1.03    0.95    0.90    0.85
 2019    0.86    1.07    1.01    0.63    0.89
 2020    0.92    0.83    1.06    0.85    0.95
 2021    0.93    1.05    0.85    0.68    1.25
 2022    0.92    1.06    1.25    0.64    0.86
 2023    1.08    1.53    1.11    0.89    1.02
 2024    1.06    1.46    1.03    1.05    0.84
 2025    0.79    0.79    0.63    0.86    0.85
 2026    1.21    1.40    1.37    1.08    1.11
 2027    1.24    1.51    1.17    1.01    1.45
 2028    1.16    1.26    1.35    1.04    1.05
 2029    1.27    1.45    1.16    1.16    1.41
 2030    1.18    1.24    1.21    1.12    1.19
 2031    1.25    1.44    1.12    1.14    1.38
 2032    0.99    0.76    0.77    1.21    1.08
 2033    0.96    1.30    0.97    0.80    0.95
 2034    1.34    1.43    1.38    1.09    1.55
 2035    1.52    1.81    1.90    1.26    1.29
 2036    1.25    1.48    1.35    1.18    1.09
 2037    1.22    1.36    1.24    1.14    1.22
 2038    1.22    1.09    1.14    1.14    1.50
 2039    1.41    1.25    1.69    1.40    1.24
 2040    1.59    1.87    1.51    1.42    1.70
 2041    1.61    2.36    1.57    1.37    1.49
 2042    1.63    2.20    1.60    1.46    1.50
 2043    1.44    1.47    1.78    1.06    1.60
 2044    1.58    1.50    1.89    1.34    1.64
 2045    1.63    1.73    1.66    1.35    1.89
 2046    1.72    1.95    1.48    1.71    1.81
 2047    1.63    1.56    1.81    1.44    1.76
 2048    1.93    2.09    2.44    1.62    1.70
 2049    1.81    1.79    1.91    1.68    1.93
 2050    1.98    1.96    2.36    1.75    1.91
 2051    1.90    2.57    1.51    1.67    2.14
 2052    1.79    2.22    1.78    1.59    1.77
 2053    2.11    2.44    2.30    1.79    2.12
 2054    1.77    2.29    1.76    1.62    1.61
 2055    1.94    1.95    2.01    1.82    2.03
 2056    1.99    2.22    1.95    1.80    2.14
 2057    2.20    2.82    1.97    2.00    2.30
 2058    2.03    2.14    2.02    1.85    2.19
 2059    2.21    2.52    2.07    2.07    2.36
 2060    2.01    2.58    1.97    1.71    2.07
 2061    2.21    2.37    2.11    2.14    2.28
 2062    2.02    1.94    1.82    2.04    2.25
 2063    2.21    2.38    2.27    1.95    2.36
 2064    2.37    3.07    2.28    2.18    2.23
 2065    2.20    2.24    2.14    2.20    2.24
 2066    2.40    2.96    2.68    2.07    2.18
 2067    2.48    2.52    2.69    2.21    2.61
 2068    2.65    3.05    3.02    2.21    2.59
 2069    2.41    2.64    2.39    2.28    2.45
 2070    2.50    2.46    2.62    2.37    2.60
 2071    2.78    2.78    3.31    2.47    2.68
 2072    2.80    3.14    3.17    2.53    2.53
 2073    2.84    3.42    3.33    2.32    2.65
 2074    2.85    3.48    2.94    2.54    2.75
 2075    2.88    3.31    2.83    2.68    2.90
 2076    2.80    3.03    2.79    2.70    2.80
 2077    2.90    3.41    2.77    2.70    2.98
 2078    3.08    3.50    3.29    2.67    3.14
 2079    2.91    3.03    2.99    2.81    2.91
 2080    2.82    2.99    2.78    2.67    2.93
 2081    3.18    3.18    3.34    3.02    3.22
 2082    3.17    3.73    3.25    2.84    3.16
 2083    3.13    3.88    3.30    2.74    2.96
 2084    3.13    3.49    2.91    3.07    3.18
 2085    3.23    3.71    3.35    2.94    3.19
 2086    3.27    3.66    3.39    2.96    3.31
 2087    3.29    3.59    3.55    3.05    3.16
 2088    3.22    3.41    3.17    2.93    3.51
 2089    3.63    4.21    3.89    3.13    3.65
 2090    3.68    3.89    3.98    3.40    3.62
 2091    3.81    4.45    3.99    3.38    3.77
 2092    3.56    4.40    3.06    3.31    3.83
 2093    3.59    4.15    3.19    3.46    3.81
 2094    3.75    3.98    3.93    3.42    3.86
 2095    3.71    4.05    3.56    3.56    3.81
 2096    3.75    4.38    3.73    3.54    3.64
 2097    3.88    4.13    3.68    3.64    4.24
 2098    3.99    4.42    4.09    3.66    4.05
 2099    3.87    3.93    3.85    3.56    4.28
 2100    3.92    4.29    4.05    3.56    4.03
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    0.27    0.39    0.23    0.08    0.47
 2002    0.33    0.47    0.43    0.10    0.44
 2003    0.46    0.64    0.30    0.50    0.43
 2004    0.54    0.78    0.60    0.53    0.35
 2005    0.45    0.73    0.39    0.37    0.41
 2006    0.75    0.33    0.99    0.73    0.82
 2007    0.66    0.85    0.78    0.65    0.42
 2008    0.50    0.65    0.99    0.09    0.45
 2009    0.73    1.12    0.74    0.56    0.67
 2010    0.58    0.70    0.29    0.70    0.64
 2011    0.81    1.23    0.87    0.72    0.59
 2012    0.94    1.17    1.01    0.58    1.19
 2013    0.90    1.60    0.83    0.83    0.61
 2014    0.85    1.43    0.67    0.81    0.72
 2015    0.84    0.66    1.32    0.71    0.66
 2016    0.84    0.98    0.85    0.67    0.98
 2017    0.80    0.93    1.17    0.62    0.60
 2018    0.67    0.99    0.40    0.54    0.90
 2019    0.92    1.49    0.86    0.77    0.79
 2020    0.74    1.02    0.50    0.71    0.82
 2021    1.13    1.06    1.15    1.15    1.14
 2022    1.10    1.52    1.13    0.77    1.24
 2023    1.22    1.59    1.12    1.17    1.13
 2024    1.01    1.35    0.94    0.93    0.95
 2025    0.95    1.14    1.01    0.82    0.96
 2026    0.89    1.18    1.13    0.60    0.82
 2027    1.05    0.74    1.58    0.82    1.03
 2028    1.04    1.36    0.81    1.16    0.89
 2029    1.08    1.18    0.97    1.08    1.12
 2030    1.42    1.37    1.83    1.15    1.40
 2031    1.08    1.27    0.94    0.91    1.33
 2032    1.10    1.37    0.94    1.08    1.11
 2033    1.13    1.67    0.92    0.99    1.16
 2034    1.23    1.39    1.18    1.21    1.20
 2035    1.12    1.31    1.06    1.06    1.15
 2036    1.07    1.07    1.10    1.12    0.98
 2037    1.31    1.74    1.09    1.28    1.27
 2038    1.23    1.23    1.29    1.08    1.37
 2039    0.93    1.04    0.87    0.93    0.91
 2040    1.10    1.01    1.20    1.16    0.97
 2041    1.39    1.56    1.21    1.47    1.36
 2042    1.40    1.53    1.24    1.38    1.50
 2043    1.32    1.32    1.55    1.16    1.29
 2044    1.39    1.48    1.23    1.29    1.64
 2045    1.72    1.78    1.99    1.47    1.75
 2046    1.55    2.03    1.15    1.45    1.76
 2047    1.39    1.68    1.32    1.34    1.32
 2048    1.65    2.08    1.64    1.36    1.75
 2049    1.77    2.12    1.80    1.60    1.74
 2050    1.90    2.00    2.33    1.56    1.85
 2051    1.93    2.23    1.84    1.74    2.05
 2052    1.94    2.02    2.01    1.75    2.06
 2053    1.82    2.21    2.10    1.46    1.74
 2054    1.79    1.91    1.67    1.62    2.06
 2055    1.89    1.93    2.12    1.63    1.98
 2056    2.00    2.40    2.03    1.87    1.89
 2057    2.05    2.33    2.14    1.91    1.99
 2058    1.81    1.79    1.96    1.59    1.95
 2059    2.10    2.22    2.35    1.86    2.08
 2060    2.24    2.57    2.56    1.97    2.07
 2061    2.01    2.30    1.77    1.82    2.30
 2062    1.95    2.25    1.74    1.78    2.20
 2063    2.21    2.55    2.02    2.14    2.28
 2064    2.18    2.59    2.32    1.84    2.20
 2065    1.96    2.28    2.10    1.77    1.84
 2066    2.00    2.06    2.01    1.96    2.00
 2067    2.33    2.58    2.32    2.09    2.49
 2068    2.42    2.75    2.90    2.06    2.21
 2069    2.51    2.92    2.39    2.40    2.52
 2070    2.38    2.85    2.64    2.03    2.26
 2071    2.48    2.70    2.86    2.24    2.27
 2072    2.46    2.80    2.92    2.06    2.31
 2073    2.33    2.35    2.01    2.35    2.61
 2074    2.44    2.60    2.26    2.28    2.72
 2075    2.55    3.15    2.61    2.29    2.43
 2076    2.21    2.49    2.05    2.14    2.29
 2077    2.26    2.62    2.05    2.15    2.38
 2078    2.28    2.65    2.23    2.07    2.36
 2079    2.48    2.47    2.32    2.25    2.95
 2080    2.69    2.85    2.95    2.55    2.50
 2081    2.70    3.07    2.70    2.50    2.73
 2082    2.69    2.95    2.94    2.47    2.58
 2083    2.57    3.16    2.26    2.39    2.75
 2084    2.41    2.73    2.61    2.20    2.28
 2085    2.52    2.47    2.55    2.42    2.65
 2086    2.73    2.90    2.83    2.44    2.89
 2087    2.46    2.69    2.63    2.16    2.52
 2088    2.63    3.12    2.71    2.44    2.48
 2089    2.62    2.90    2.67    2.40    2.68
 2090    2.85    3.18    2.79    2.64    2.97
 2091    2.65    2.94    2.48    2.50    2.83
 2092    2.84    3.24    2.52    2.81    2.92
 2093    2.86    3.54    2.74    2.56    2.94
 2094    3.23    3.41    3.57    2.89    3.24
 2095    2.85    3.37    3.00    2.50    2.81
 2096    2.88    2.85    3.53    2.58    2.66
 2097    2.92    2.62    3.23    2.94    2.79
 2098    2.50    2.70    2.31    2.45    2.64
 2099    2.58    2.73    2.61    2.51    2.56
 2100    2.99    3.20    3.10    2.83    2.94
Projections under SRES B1 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    0.25    0.57   -0.08    0.28    0.31
 2002    0.36    0.62    0.30    0.22    0.43
 2003    0.67    1.10    0.77    0.53    0.49
 2004    0.54    0.67    0.76    0.33    0.52
 2005    0.73    0.79    1.50    0.36    0.43
 2006    0.56    0.97    0.61    0.59    0.20
 2007    0.46    0.71    0.25    0.43    0.56
 2008    0.67    0.73    0.35    0.82    0.74
 2009    0.76    0.74    0.47    0.77    1.03
 2010    0.56    0.92    0.77    0.34    0.41
 2011    0.44   -0.03    0.42    0.59    0.58
 2012    0.71    0.68    0.98    0.53    0.73
 2013    0.67    0.69    0.86    0.52    0.68
 2014    0.69    0.61    0.57    0.71    0.84
 2015    0.77    0.76    0.64    0.75    0.92
 2016    1.14    1.35    1.42    0.94    0.98
 2017    0.92    1.31    1.11    0.78    0.64
 2018    0.86    1.17    0.51    0.75    1.15
 2019    0.80    0.88    0.76    0.91    0.62
 2020    0.76    0.85    0.63    0.91    0.64
 2021    1.02    1.18    0.76    0.90    1.33
 2022    1.02    1.54    0.91    0.88    0.96
 2023    0.85    0.73    0.87    0.80    0.98
 2024    0.90    1.32    0.77    0.84    0.81
 2025    1.00    1.14    0.82    1.00    1.10
 2026    1.03    1.32    1.11    0.88    0.98
 2027    1.18    1.13    1.67    0.96    1.03
 2028    1.02    0.81    1.19    0.89    1.17
 2029    1.11    1.32    1.12    1.05    1.03
 2030    0.93    0.82    0.77    1.00    1.07
 2031    1.09    1.06    1.20    0.88    1.27
 2032    1.03    1.46    1.01    0.94    0.88
 2033    1.22    1.53    1.23    1.12    1.14
 2034    0.98    1.05    1.10    0.89    0.93
 2035    0.99    0.88    1.04    0.90    1.13
 2036    1.17    1.44    0.99    1.24    1.07
 2037    1.08    1.15    1.24    0.99    0.99
 2038    1.17    1.05    1.39    1.00    1.26
 2039    1.32    1.49    1.32    1.28    1.28
 2040    1.38    1.65    1.50    1.17    1.38
 2041    1.25    1.63    1.71    0.86    1.05
 2042    1.25    1.66    1.28    1.04    1.23
 2043    0.95    1.15    0.61    0.81    1.35
 2044    1.33    1.60    1.63    0.96    1.32
 2045    0.99    1.19    0.80    0.96    1.10
 2046    1.24    1.77    0.86    1.18    1.36
 2047    1.21    1.27    1.08    1.26    1.24
 2048    1.43    1.80    1.22    1.33    1.54
 2049    1.38    1.72    1.36    1.23    1.37
 2050    1.47    1.81    1.14    1.41    1.66
 2051    1.39    1.62    1.48    1.18    1.42
