Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual      JF     MAM    JJAS     OND
        126.2    20.7    54.6   261.9    87.3
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960  -15.29   -2.90  -36.14   -3.65  -18.21
 1961    5.49   -1.77   26.15   -4.35    2.81
 1962   -9.88    5.36  -19.16  -12.24   -7.61
 1963   -3.94    2.81   -7.18  -24.90   22.75
 1964   -8.94  -10.51    2.72  -14.43  -12.22
 1965  -12.57   -8.72  -25.85  -16.17    2.94
 1966   -2.62   -9.48  -12.74   21.58  -20.19
 1967   -3.92    2.90  -24.83   14.44  -12.03
 1968   17.70    1.94   34.93   32.71   -9.04
 1969   35.67   14.47   99.79   30.17   -6.99
 1970   38.89    5.24   44.20   81.69   -1.06
 1971  -15.86    3.23  -14.83  -33.05   -6.69
 1972  -12.66   -4.33  -32.55  -18.27    9.17
 1973  -12.73   11.65  -21.68  -16.95  -14.42
 1974   10.86   -7.20   11.33   31.03   -4.45
 1975   -7.43   -8.34   -0.70  -13.94   -4.90
 1976   -4.21   -4.23   -1.47   -2.36   -9.40
 1977   -8.80    6.95   -6.88  -28.58    5.15
 1978  -17.56   -7.78  -25.59  -19.86  -13.00
 1979  -12.80   -9.70  -10.35   -5.41  -27.16
 1980   -1.94   -6.49  -17.32    9.97    0.58
 1981   17.33   -1.60    7.85   31.17   20.97
 1982  -20.82   -9.04  -38.88  -27.61   -1.57
 1983   -0.98    5.14  -10.19   -7.15   12.39
 1984   -4.11  -10.29  -19.42    4.35    4.06
 1985   -6.15    0.55  -14.83    6.68  -19.05
 1986    3.85   12.79  -18.77   12.28    9.26
 1987   -4.12   -4.74   36.27  -33.30   -5.18
 1988   32.85   16.24   73.96   16.09   25.14
 1989  -16.15   -4.63   -0.70  -36.75  -11.83
 1990   17.04   -5.50   24.05   22.74   17.46
 1991  -11.91   -1.71  -23.70  -19.34    2.98
 1992    1.10    1.73   -0.96   -6.54   12.93
 1993   -0.15    9.60   21.12  -12.03  -12.10
 1994   12.24    5.82   51.12    7.75  -16.36
 1995    2.92    4.02   15.29    5.78  -13.98
 1996    8.96    1.30   -1.31   10.53   22.24
 1997   -3.65    2.01  -20.89   13.67  -13.27
 1998    4.63    1.85   -7.28    8.34   13.47
 1999   11.36   -2.52    3.09   19.06   18.60
 2000    9.58    1.30   12.16   29.57  -14.14
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   26.65   12.04   53.46   40.79   -9.25
 2002   14.86   -4.07   -4.28   46.09    4.97
 2003  -22.81   -8.00  -37.95  -19.66  -21.75
 2004   -3.22    4.62  -20.24    6.31   -4.15
 2005   -0.77   -7.19   -9.93   25.93  -22.93
 2006  -14.59   -8.23  -37.05   -8.51   -4.48
 2007   -7.24  -12.73  -31.63  -13.01   28.52
 2008  -12.46   -3.82  -32.41   -6.05   -6.81
 2009    2.36   13.09   18.52   -3.31  -13.40
 2010    5.99    3.79   -4.48    4.60   19.80
 2011   18.28    1.98   12.03   44.01    1.07
 2012   40.93   17.64   47.94   77.08    1.25
 2013   13.28   15.43    2.38   34.07   -4.97
 2014   29.47    1.45   42.58   29.31   35.24
 2015   -4.62    1.75  -24.10    0.73    3.49
 2016   16.14    2.79    6.75    9.55   43.23
 2017   22.85   -0.30   12.81   53.68    7.22
 2018   15.22    4.66   10.96    8.29   35.74
 2019  -10.47   -9.49  -11.37  -13.29   -6.48
 2020   -0.19   14.10  -19.24  -17.69   32.64
 2021   28.27   11.13   25.33   46.23   18.68
 2022   32.72    7.92   19.58   73.00    8.70
 2023   14.13    5.83   19.45   22.59    3.07
 2024   -9.11    3.00  -29.37   -0.87   -7.93
 2025   14.35   10.04   13.56   20.40    9.94
 2026    4.20    2.14   17.30    4.58   -8.05
 2027   14.75   -4.82  -12.37   52.86    4.11
 2028   21.48   -0.23   -7.10   48.50   28.50
 2029   41.29   10.87   42.05   70.99   21.21
 2030   29.87   16.51   44.71   35.15   16.88
 2031   25.35    1.37   27.42   55.09   -0.38
 2032   22.15   14.42   78.05  -23.96   32.89
 2033   15.18    2.37   43.40    4.95    9.15
 2034   24.55   12.76    7.91   38.73   30.13
 2035   -0.83  -13.03    2.25    7.32   -6.63
 2036    6.52    3.63  -12.52   10.92   21.60
 2037   25.00   14.41   27.13   30.98   21.94
 2038   23.74    3.85   -7.86   61.24   18.60
 2039    6.14   20.53  -11.16    9.78    9.00
 2040   16.10   -1.29  -18.73   51.68   15.09
 2041   27.33   -3.65   19.16   91.14  -28.93
 2042   39.02    6.53   57.41   83.72  -17.29
 2043    8.25    8.09  -21.23   33.18    4.58
 2044   39.11   -1.49   36.49   63.48   36.29
 2045   27.63    4.90   41.34   50.30   -1.13
 2046   32.86   12.35   40.62   40.79   28.20
 2047   -4.43   -6.43    3.14   -1.86  -14.09
 2048   -8.98    3.69  -10.48  -38.45   23.38
 2049   -8.83  -12.22  -20.59    5.95  -14.53
 2050   16.80    5.33   67.33   -2.24   -0.72
 2051   29.36   17.35   94.95    1.92    8.37
 2052   27.58    6.31   55.72   41.17   -4.49
 2053   36.75    0.64   80.97   54.45   -7.01
 2054   36.41    6.19   68.13   57.27   -2.97
 2055  -16.95   -1.83  -14.98  -34.62   -5.43
 2056   39.46    7.73   60.67   57.41   15.48
 2057   -3.53  -10.27   -3.54    2.98   -7.69
 2058    7.39    1.50   35.66    5.12  -13.92
 2059   24.66    1.92   32.84   50.45   -2.74
 2060    1.99   13.51   -4.68   -1.23    5.29
 2061   27.48   -4.00   73.79   28.87    0.28
 2062   29.93   11.92   28.19   57.88    6.39
 2063   16.50   -4.42   20.87   43.80  -10.34
 2064   16.49    8.63   54.02   17.23  -16.80
 2065    1.72   -5.28  -20.20   33.61  -14.22
 2066   11.88   -5.50    4.65    7.62   36.40
 2067    4.39    7.13   -9.65   16.22    0.82
 2068   41.00    5.16   62.71   70.88    3.35
 2069   21.53   15.74    5.31   56.17   -4.58
 2070   -3.58   -7.17  -24.79   -0.45   15.87
 2071    6.72    9.29    5.96   -2.24   17.73
 2072   -5.84  -10.24  -26.02   17.51  -13.85
 2073   25.19   -0.57   29.95   65.94  -16.74
 2074   38.19    8.65   43.92   54.00   31.06
 2075   38.26   -1.38   71.61   64.11   -3.13
 2076   17.78   15.08   59.71    3.03   -2.70
 2077    1.63    1.67   -2.94    8.71   -3.26
 2078   23.11   16.41   41.70   33.16   -4.42
 2079    7.84    2.87    2.03   30.78  -13.63
 2080   14.05    0.25   40.20   27.99  -21.50
 2081   14.74   -8.55   10.44   40.00    0.90
 2082   19.71   -0.89   37.20   35.34   -4.89
 2083   27.98   17.91   15.37   50.78   16.90
 2084    4.84   -2.48   -8.28   39.87  -23.89
 2085    2.72   -3.68  -12.29   22.36   -4.21
 2086    5.05   -2.13  -16.62   27.26    1.90
 2087   38.19    8.16   42.33   74.89    5.12
 2088   32.44    5.58   -5.33   99.04   -0.67
 2089   39.11   -4.66   60.54   81.35   -9.45
 2090   31.58    3.23    5.64   88.66    0.32
 2091   12.92   -3.49    7.30   31.81    4.30
 2092   28.71   -1.67   41.71   30.52   33.54
 2093   21.88   11.42   33.73   31.96    3.58
 2094   48.76    8.80   63.27   87.49    9.24
 2095   35.10   10.38   74.56   50.84   -8.88
 2096    7.34    0.08   -5.67   24.84    1.85
 2097   -3.70   -7.87    0.63  -12.71    6.74
 2098  -11.81   -7.12  -20.64   -2.54  -18.48
 2099   18.97    4.14   10.42   27.68   25.81
 2100   22.88   -0.36   90.45    9.80  -11.76
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   16.70   12.55   10.90   26.30   12.49
 2002  -11.17   20.94  -25.16  -36.46   15.13
 2003    5.45   -6.70   -1.80  -14.01   46.75
 2004  -15.13   -7.36  -29.38   -7.12  -16.74
 2005   -5.44    2.55  -16.11  -15.11   12.82
 2006    4.60   -3.68   30.73  -28.06   27.55
 2007    2.98   -1.16  -17.75    0.26   30.10
 2008   29.43   -1.39   60.82   29.26   18.80
 2009    5.22    4.75  -10.05   15.22    7.47
 2010   -9.07    4.40   12.53  -14.49  -32.44
 2011  -26.96   -0.03  -35.75  -75.36   28.40
 2012  -18.02   -8.24  -34.70  -20.69   -4.29
 2013   -1.01    0.30   -8.27   -8.04   14.77
 2014   -8.01   -3.08  -32.24    6.40   -6.29
 2015   19.81    1.72   46.35   27.68   -5.18
 2016    9.16   -0.76   15.94   32.82  -22.55
 2017   -5.58   -3.04   -1.87  -32.45   24.86
 2018  -23.68   -7.00  -32.14  -33.69  -12.98
 2019   -2.19   -8.94   13.65  -12.59    0.34
 2020    9.64   -0.39   13.22   25.34   -8.18
 2021   -9.73   -4.14   -1.72   -1.46  -32.50
 2022    0.97   -4.07   -3.63    7.34    0.45
 2023   -4.71   -4.75  -32.77    0.39   16.56
 2024   -7.66    0.92   -6.64   -8.37  -13.44
 2025   -3.18   -2.40   -9.60   12.53  -18.23
 2026    0.80   -5.24   -4.69    5.81    3.64
 2027   -7.26   -9.81  -33.79    2.90    7.43
 2028  -11.06   -6.19  -14.40  -21.97    3.59
 2029  -11.68   -1.34  -16.81  -25.65    5.18
 2030  -11.47   -7.94  -39.70  -26.33   34.23
 2031  -11.76   -6.18  -28.00   -6.64   -6.07
 2032   26.89    7.71   31.55   45.13   10.71
 2033   17.01   12.03   39.94   31.11  -21.41
 2034   -8.33   11.06   -5.33  -11.30  -20.30
 2035  -46.82   -9.10  -21.27  -95.98  -31.98
 2036  -19.64  -15.35  -30.82  -18.96  -12.21
 2037  -32.22   -9.99  -41.17  -44.74  -21.40
 2038    6.58   -1.62  -15.32   24.75    9.72
 2039  -20.54   -2.35  -40.19  -22.41  -10.54
 2040   35.97    6.06   58.62   47.27   18.19
 2041   -2.28    8.91   -3.69  -10.25    2.28
 2042  -21.09   -5.41  -26.87  -15.28  -33.50
 2043   -7.24    0.15  -22.60  -34.47   39.51
 2044  -17.47   -3.95  -33.59  -31.72    8.64
 2045  -20.17  -11.47  -26.49  -31.80   -4.14
 2046  -24.83  -12.15  -41.90  -21.22  -21.04
 2047    8.13   -9.70  -15.60   38.19    3.65
 2048   15.74    5.07   39.82   16.31   -1.97
 2049    2.52    2.90   23.09    7.99  -25.62
 2050   -1.24   15.08   -5.69    5.05  -16.06
 2051   -0.94   -2.92    3.52  -13.27   12.38
 2052   20.45   -0.41   25.18   47.33   -6.21
 2053   41.22    6.21   79.78   69.56  -11.81
 2054   31.75   10.87   67.79   39.24   -0.34
 2055   41.29   18.85   76.25   69.03  -15.69
 2056   37.14   11.69   25.15   72.87   18.43
 2057    8.73    3.56   -1.16   24.88    0.53
 2058   23.00    0.23   16.51   43.55   17.26
 2059   38.22   28.41   62.87   59.31   -8.01
 2060    9.39   14.56   12.40    5.08    8.66
 2061   -7.34    2.12  -27.69   -4.07    2.34
 2062    3.34   -0.98  -22.89   29.45   -2.36
 2063   39.61    4.40   37.29  102.83  -18.88
 2064   13.23   -1.26   -7.25   43.44    3.10
 2065   20.74   -5.71   11.08   51.90    6.49
 2066    0.09   -4.48   11.42    2.90  -11.94
 2067    6.22    3.54  -18.58   26.43    5.85
 2068   15.82    4.92   -3.26   33.57   18.50
 2069    5.41    0.47    3.90   24.04  -14.63
 2070   16.65    3.26    8.03   39.09    4.28
 2071   -6.41    2.99  -26.89   20.65  -28.27
 2072    0.62   -6.20   -4.65   10.26   -2.41
 2073    4.86   -0.54  -12.93   38.94  -19.20
 2074   11.06   10.53   22.00  -10.23   28.86
 2075   -6.80    3.29  -27.90    0.48   -2.12
 2076   18.79    1.49   63.56   21.01  -17.40
 2077    1.67    7.76  -10.58    8.76    0.40
 2078   23.89    7.89  -25.02   74.24   16.32
 2079   11.28   -3.40   16.71   20.93    2.78
 2080   -4.17   -0.86    6.39   -3.29  -18.13
 2081   21.53   -6.58   31.06   55.06  -13.98
 2082   17.32    0.06    4.36   65.85  -22.91
 2083   20.72   -4.19   35.81   25.41   16.00
 2084   17.32    5.55   42.29   14.48    3.98
 2085   33.80   -1.18   43.74   46.41   30.38
 2086   22.07    3.70   48.45   30.37   -3.14
 2087   17.01    3.32   37.48   29.22  -10.61
 2088    9.51   -1.81    6.45   20.97    4.84
 2089   -4.86   -2.22  -21.44   15.04  -16.57
 2090  -15.10   -9.82  -12.22  -19.93  -15.05
 2091   12.50   -7.84   68.78   -5.27   -6.54
 2092   24.43   10.91   58.11   26.15   -2.52
 2093   17.47   -3.49   39.17   29.54   -6.34
 2094   27.35   -2.97   43.88   64.88  -19.02
 2095   30.99    2.56    9.91   61.22   30.72
 2096    4.30    9.87  -12.18   20.03   -3.89
 2097    4.62   -4.80   -8.15   33.14  -14.35
 2098   -2.45   -6.22  -13.42   10.43   -6.14
 2099    4.62    0.33    0.90   14.31   -1.70
 2100   19.55  -12.45   19.84   44.15    7.81
Projections under SRES B1 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    7.41    6.58   21.83    1.14    1.92
 2002  -14.07    1.01  -32.65  -35.78   23.41
 2003   13.53   -7.42   15.70   23.59   11.94
 2004    4.27    2.31  -20.73   24.67    3.40
 2005  -22.32    5.33  -27.97  -37.90  -14.31
 2006   -9.18    9.02  -15.82   -9.51  -14.22
 2007   -0.26   -3.39   25.96  -26.07   10.02
 2008  -23.35   -4.81  -35.98  -34.09   -8.76
 2009   -4.42   -4.56  -30.44   20.56  -11.62
 2010  -20.63    1.08  -36.23  -21.74  -18.03
 2011  -13.35   -3.04  -30.03   -9.86   -8.20
 2012   -1.33   -5.87  -10.38  -17.22   31.93
 2013  -20.20   -1.61  -30.15  -37.70    0.70
 2014   -0.34    2.14   -5.84    7.04   -6.34
 2015  -14.11   -4.98  -14.27    1.78  -41.24
 2016  -16.46   -9.93  -33.79  -22.98    5.22
 2017  -17.45   -5.14  -31.37  -21.74   -6.02
 2018   16.72  -14.52  -10.82   61.24    5.74
 2019    4.55   12.41  -12.11  -15.29   42.42
 2020   10.99    1.27  -22.01   11.65   49.59
 2021    7.55    0.73   38.51    3.72  -13.74
 2022  -19.85   -3.37  -18.22  -47.35    4.19
 2023  -12.86   -7.19  -27.43   10.94  -33.80
 2024   -5.99   -3.76  -22.04  -11.24   15.60
 2025   -4.88    1.41   -9.91   -0.28  -10.16
 2026  -13.42   -2.97  -11.22  -25.53   -6.44
 2027  -28.31   -3.31  -19.00  -66.49   -3.38
 2028  -11.79  -10.61   12.08  -39.27    0.19
 2029   11.62    4.07    8.56   38.98  -16.78
 2030   25.22   10.27   17.37   47.29   13.62
 2031   15.30   -6.94   -9.11   50.85    7.13
 2032  -22.47   -2.22  -33.86  -29.35  -15.41
 2033  -15.46   -3.96  -29.78  -31.26   12.24
 2034   12.12  -11.94  -10.96   38.25   16.40
 2035   41.11    7.77   65.39   76.63   -8.29
 2036    6.45   -2.55   23.63    8.37   -7.30
 2037  -14.09   -3.46  -29.89  -16.20   -2.55
 2038   -2.21  -10.82   -5.70   -5.78   11.79
 2039  -10.95    0.36   -2.82  -15.11  -21.07
 2040  -11.25   -4.15  -24.15  -10.44   -4.15
 2041  -16.24   -6.94  -16.54  -41.89   12.05
 2042   -9.79   -4.79  -15.65  -14.68   -0.74
 2043    6.72    5.87   17.21   -2.23    8.72
 2044  -18.86   -4.44  -27.60  -42.95   12.40
 2045   -3.22    1.02   -8.73   14.46  -24.12
 2046    4.54    2.26  -20.50    1.35   35.34
 2047   -7.48   -8.26  -24.43    0.62   -0.81
 2048   14.67    0.67    3.00   28.21   17.62
 2049   -3.97   -4.81  -10.36   -5.13    4.51
 2050   -8.09    0.57  -26.82  -15.18   14.33
 2051    9.69    7.34   17.58   24.88  -16.87
 2052   20.95   -6.55   56.00   37.56  -17.91
 2053   27.45   12.45   44.86   23.55   25.22
 2054    7.51   -3.43    9.99   12.35    5.88
 2055    8.41    1.57  -16.51   43.35   -8.68
 2056   -3.66   -5.18   -1.65  -16.28   12.16
 2057    0.59    5.55  -15.97  -13.65   32.84
 2058   12.68    2.53   29.64    9.50    6.74
 2059   41.51   13.50   81.45   57.33   -0.84
 2060   16.34    9.31   13.19   42.63  -10.87
 2061   -4.76   -0.32  -17.86    1.21   -2.58
 2062    0.45    1.33  -10.40    2.70    7.72
 2063   -9.57   -5.24    4.20  -25.30   -5.25
 2064   19.96    0.99   13.24   56.95   -9.99
 2065   21.41    6.57   38.46   40.02  -10.57
 2066    3.91    9.53    7.42    1.68   -0.39
 2067    3.80   -3.05   14.81   -1.37    4.27
 2068   39.50   -4.17   46.36   58.44   36.49
 2069    4.25   -3.88   -8.30   40.66  -26.34
 2070  -24.79  -10.02  -28.24  -47.56   -0.81
 2071   17.58   -8.33   41.69   39.61  -18.62
 2072   16.93   10.44   42.24   22.43  -11.38
 2073    8.61    3.34   25.28   19.33  -18.85
 2074   14.48   15.84   30.41    5.15   10.08
 2075    4.45    4.50  -12.22   26.13   -7.81
 2076   17.69   -5.41  -11.74   36.14   37.90
 2077   -5.41   -2.08  -27.34   21.66  -21.80
 2078   -1.73    4.68  -21.99    2.58    8.53
 2079   12.29    1.12   19.00   32.74  -14.22
 2080   12.21    4.72    9.04    3.43   32.06
 2081   10.14    2.65   22.39    3.14   12.21
 2082   24.30   -7.29   28.04   57.12   -2.15
 2083   43.47   14.97   47.54   89.35   -2.78
 2084    1.25   -0.92    1.17    3.81   -0.62
 2085  -18.93    1.89  -19.65  -45.17    2.89
 2086   12.79   -2.26   21.57   38.39  -20.08
 2087    9.35   -8.95   26.80   17.12   -6.27
 2088   -8.54   -2.58   -4.64    2.88  -31.65
 2089    4.62   15.05  -23.16   14.18   12.69
 2090   36.66    4.99   76.66   54.04   -5.39
 2091   39.28   18.60   72.70   57.63   -4.81
 2092   38.85    1.38   56.32   57.53   21.47
 2093   36.22   -8.99   27.24   83.83   11.86
 2094   31.38    9.94   62.11   37.86    6.32
 2095   17.84   -5.05    9.29   53.77   -6.27
 2096    2.49   -5.17   -6.98    0.16   20.18
 2097   -8.05    3.59   -5.69  -10.36  -15.10
 2098   19.40   -3.23   31.59   41.93   -7.73
 2099   18.61  -10.60    0.23   48.73   16.30
 2100   14.71   -2.51   13.05   33.74    2.49
