Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual      JF     MAM    JJAS     OND
        155.0    59.8   135.4   259.1    99.4
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960    8.84   15.12   24.95  -16.42   22.23
 1961   -3.79  -21.24  -15.31   -3.72   19.26
 1962   -5.87    1.11   -9.53   15.43  -35.26
 1963   17.65   18.72   30.44   19.20    2.07
 1964   20.84    2.00   32.26   12.58   32.99
 1965   17.54    0.93   10.40   37.00    9.81
 1966   23.76    0.75   26.12   55.55   -5.65
 1967    2.86    0.75   -6.94    5.42   10.67
 1968   -4.64  -21.77    0.38  -11.54   10.98
 1969    4.98   -6.99  -14.60   34.83   -7.24
 1970   -7.74   -4.13   -6.83  -14.71   -1.76
 1971  -15.39   -5.09    9.40  -32.77  -23.88
 1972   -6.42    2.14    0.94  -11.25  -13.04
 1973   16.36    8.87   13.59    7.72   35.67
 1974    9.46  -21.20    6.68   32.06    2.53
 1975   -7.86  -11.14  -10.37   -6.75   -4.66
 1976   -0.64   -0.51    7.76  -18.66   14.89
 1977   -5.24   13.15   -2.03  -20.00   -1.03
 1978  -10.45    0.56    5.65  -31.89   -5.29
 1979    7.11   11.12   -4.71   25.24   -7.93
 1980    5.95   29.30   11.45  -11.02    7.52
 1981    3.57   -4.68   -7.99    9.47   12.78
 1982   -9.17   -5.94  -11.75  -17.82    2.78
 1983    9.41   -7.29  -10.09   46.92   -9.96
 1984   13.34  -20.45   23.80   29.41    4.00
 1985   -3.47   12.53    0.45   -8.06  -11.92
 1986   -4.23  -13.26    2.69   -3.69   -5.84
 1987   10.73   39.05  -20.94   12.42   21.26
 1988  -25.87    2.12  -21.97  -53.08  -12.15
 1989    5.65  -12.72    5.21   18.46    1.27
 1990    9.15   17.88   -2.91   17.88    3.76
 1991    0.41   -0.43    2.15   -3.45    4.38
 1992   -3.50    4.32   -1.71  -15.14    5.01
 1993   15.51   -8.94   11.20   34.45   10.88
 1994  -21.69  -19.99    2.85  -44.99  -16.29
 1995   12.48   -6.39   17.39   23.30    5.73
 1996   24.64   16.61   26.07   31.80   19.00
 1997   -3.50  -13.04   -9.03   10.44  -10.20
 1998   -0.18  -17.56  -19.89   18.57    6.13
 1999  -18.45   15.12  -17.06  -24.87  -33.65
 2000  -14.07  -17.45   -5.06  -19.11  -14.10
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN     NaN     NaN     NaN
 2002     NaN     NaN     NaN     NaN     NaN
 2003     NaN     NaN     NaN     NaN     NaN
 2004    6.70    1.08   13.75  -13.34   30.11
 2005   11.59   -9.77  -18.44   61.89  -11.19
 2006   -1.57  -19.86    2.27   10.27   -9.00
 2007   -7.88  -18.47   -9.87  -20.78   18.36
 2008   12.80  -19.81   34.24   21.70    1.20
 2009    0.06   -2.67   -6.53    0.81    7.47
 2010   11.29   -4.92   25.01   17.32    0.35
 2011  -11.43    2.34  -14.83  -48.08   31.68
 2012    2.50   11.27  -16.54  -12.67   35.92
 2013    0.19   -6.90   16.18   -7.84   -0.35
 2014    0.24   -9.62  -20.12   18.62    2.66
 2015  -11.68   -7.48   -2.04  -36.04    8.38
 2016  -11.95   -9.90  -15.71   -3.75  -20.48
 2017   11.70    5.90   18.90   24.47   -8.67
 2018    8.27   20.61   -9.37   24.69   -4.20
 2019    2.10  -15.42   -8.26   21.70   -2.00
 2020   -5.98  -11.46   -8.02    4.55  -14.31
 2021   -0.06    6.29   -1.40  -17.60   20.42
 2022   12.05   11.12  -10.04   34.16    5.28
 2023   -3.48    1.87    7.15   -0.95  -21.06
 2024   -2.21  -26.18  -16.28   18.56    0.15
 2025   -1.87  -28.24    2.36  -17.39   32.15
 2026    2.38    9.05   37.08  -24.76   -0.59
 2027   -1.44   18.37  -15.40  -10.21   11.02
 2028   -9.32  -11.86   -0.57  -23.77    2.88
 2029    8.76    0.19   14.33   27.39  -15.94
 2030   14.42  -12.78   11.14   31.87   12.57
 2031    6.44   12.14    0.90    5.34    9.62
 2032  -11.42  -27.00   -5.85  -33.49   22.81
 2033    9.95  -29.92   25.68   34.16  -11.49
 2034   -9.52  -15.29   -1.01  -24.49    5.77
 2035    5.66    9.07    6.69    7.69   -0.35
 2036    8.82   18.63   51.45  -24.73    4.37
 2037   -1.10  -17.08  -27.19   33.68  -10.72
