Frequency of Cold Days - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
         8.46    8.89    8.64    7.97    7.69
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN     NaN     NaN     NaN    6.23
1961    14.44   19.45    7.06   11.77   21.87
1962     9.98    3.48    6.99    8.80    9.76
1963     9.11    5.24   14.23    7.74    6.95
1964    14.67   18.04    7.90   14.71   20.20
1965     8.95    8.33   10.97    7.00   10.22
1966     9.94    8.31   15.18    8.30    6.81
1967    12.49   10.90   10.26   12.31   21.89
1968    11.05   14.57   15.57   11.71    6.88
1969    10.72    3.46   13.21    7.16   10.41
1970     9.01   10.22   10.68    7.89    9.58
1971    11.41   15.56    6.98   13.64    9.89
1972     6.77    2.65    6.13    8.35    8.63
1973     6.07    8.31    5.64    6.04    8.74
1974    10.53    8.87   15.47    8.60    4.89
1975    11.49   12.20    4.42    9.69   16.26
1976     8.31    6.43   10.16    8.04    6.41
1977    10.03    6.92    9.45    9.26   10.48
1978     9.20    6.61    7.03    9.31   12.73
1979    12.75    7.88   17.85   15.98    7.88
1980     6.62    7.57    8.45    9.72    4.81
1981     7.78   10.93    9.90    6.83    8.76
1982    10.72   21.43   10.20    4.95   13.52
1983     9.82    5.57    8.01    8.03    7.55
1984     4.86    8.75    5.28    6.53    4.28
1985    10.07    5.17   12.44   11.34    4.37
1986     8.36    8.96    7.87   11.37    7.60
1987     5.26    6.68   10.65    5.60    2.83
1988    10.23   39.85    4.88   13.14   14.09
1989    18.36   10.71   17.56    8.24    6.71
1990     7.03    6.73    7.68    4.60    4.15
1991      NaN    1.51     NaN    4.76    7.13
1992     5.35   16.03    3.73    4.82    6.92
1993     5.77    0.15    7.28    4.42    1.89
1994     4.61    2.05    5.67    7.39    5.16
1995     5.10    6.90    5.91    5.47    5.64
1996     6.72    2.94    6.20   10.51    2.82
1997     9.00   15.64   10.44    3.91   10.59
1998     6.84    1.28    3.28    6.27    7.06
1999     7.25    2.12   11.22    4.43    9.38
2000     3.99    3.73    3.24    4.24    6.16
2001      NaN     NaN    8.75    9.26    7.59
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
