Frequency of Hot Nights - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        18.34   16.10   19.82   22.66   20.93
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN     NaN    3.08     NaN     NaN
1961     6.96    1.43    9.23    2.83    2.62
1962     4.61    6.52    4.12    8.73    3.36
1963     6.86    5.60    3.92    4.76   10.07
1964     4.51    5.62    7.17    2.27    5.54
1965     6.08    8.53    5.72    5.55    5.44
1966     7.60    7.03    5.11    6.88    8.51
1967     5.27    3.66    6.13    4.22    3.62
1968     4.24    4.96    3.02    2.90    6.89
1969    10.26   13.53   11.53   10.18    9.07
1970     8.09    5.83    7.89   10.17    6.07
1971     5.02    4.87    6.49    4.26    2.36
1972     9.25   14.66    9.92   10.26   14.10
1973    12.24    7.58   13.81   14.43    7.72
1974     6.32   14.63    9.52    2.39    5.28
1975     7.13    4.50    4.58    1.38    7.80
1976     7.86   11.50   10.15    2.65    7.38
1977     8.70   12.05    8.17    5.73   12.74
1978     9.60   19.57   11.25   13.24    4.76
1979    15.33    7.38   13.42   10.68   20.58
1980    13.97   11.65   20.84   12.29   17.05
1981     9.39   11.14    9.50   13.65    5.60
1982    11.12    8.56   17.78   11.37    8.70
1983    17.47    7.64   24.62   27.38   14.89
1984    13.36   18.94   13.46   21.51   19.16
1985    12.42   11.01   11.45   11.09   15.50
1986     8.47   15.52    8.57   10.56    6.60
1987    15.61   13.86   15.90   10.73   14.05
1988    11.09    4.03   17.78    7.95    9.42
1989     7.23   18.62    6.77    8.90   11.35
1990    17.64   17.34   11.14   27.58   24.32
1991    26.03     NaN   31.95   39.14     NaN
1992    26.90   17.35   39.86   27.64   18.61
1993    27.20   23.10   21.49   37.41   32.94
1994    29.66   22.78   29.12   43.74   42.01
1995    38.83   19.45   45.27   48.42   54.50
1996    29.44   26.06   25.70   47.08   36.11
1997    42.90   47.17   39.25   71.69   77.09
1998    63.67   38.86   72.76   74.39   66.60
1999    38.32   31.14   36.14   52.02   43.78
2000    44.27   40.90   39.27   48.77   55.98
2001    27.98   46.10   37.10   53.54   56.95
2002    23.34     NaN   46.21     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
