Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
         91.7   217.3   107.5     7.8    33.2
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual     DJF     MAM     JJA     SON
 1960   14.06    8.64   25.42  -16.61   18.17
 1961    1.01   -2.42   19.49   12.71   21.76
 1962    1.61   14.68  -15.01  -17.28  -37.29
 1963    1.63   -2.82   12.59  -44.70    4.92
 1964  -27.97  -29.79  -50.84  -52.85  -34.51
 1965   -2.62   -1.34   -7.96  -41.96   -6.94
 1966  -30.42  -24.20  -43.15  -43.29  -37.01
 1967  -18.67  -23.18  -30.30  -35.41  -64.53
 1968   -8.67  -16.39  -12.72   45.24  -63.85
 1969   -2.13    2.08   -1.61  -30.09  -42.88
 1970  -17.29  -17.60  -38.33  -32.89   10.30
 1971    2.32    6.79  -24.41  -64.14  -35.16
 1972   -5.13  -22.81   -7.78   27.67   27.04
 1973  -15.54  -14.36  -14.11  -30.56  -41.41
 1974    0.46    2.16  -14.25   -2.07  -33.50
 1975   -7.71  -13.47    6.16   -4.36  -28.29
 1976   -6.62  -19.03   18.54  -30.48  -36.22
 1977   -9.06  -12.27  -35.26  -21.16  -39.87
 1978    2.37  -12.43   35.00  -10.02   -0.00
 1979   19.24    9.43  -36.46    5.84   48.00
 1980   -1.49  -14.62   30.99  -25.88  -42.16
 1981   -3.60    4.99  -21.24  -51.88  -14.31
 1982    5.46   -0.78   -0.38   15.99   46.30
 1983  -20.52  -17.17  -26.47   91.89  -53.92
 1984    2.98    0.03   -3.15   10.30   20.31
 1985   11.33    0.29   13.45  -25.76   80.47
 1986    6.42   11.47   -7.09  -43.55   19.82
 1987  -15.93   -4.33  -37.40  -42.67  -43.28
 1988   -6.76  -11.57   -6.91  -46.31   20.65
 1989   15.37    6.49   25.07  -30.02   27.81
 1990  -13.10   -0.96  -25.16  -53.65  -44.09
 1991   -3.59  -15.85   16.86  -53.41   -0.40
 1992  -25.30  -27.31  -36.27   -5.84    1.30
 1993  -12.73  -12.33  -24.05  -70.59  -33.67
 1994  -24.98  -22.08  -27.01  -50.86  -39.67
 1995  -25.10   -7.18  -44.02  -67.76  -80.15
 1996    9.14   15.81    5.99  -12.83  -40.86
 1997   -5.63    0.40  -24.56  -80.54   -2.56
 1998   -7.50    8.26  -26.50  -48.39  -38.49
 1999    9.39   -9.83   -9.67   18.08   -9.15
 2000   -9.73  -13.42  -26.41  -36.41   26.16
 2001   -5.99   -5.07   -2.62   -8.18  -22.86
 2002   19.14    6.45   53.35   -2.30  -13.01
 2003    0.04    2.61    2.41   74.52  -46.08
 2004   -6.76  -13.01   -1.58   34.05    2.94
 2005  -24.74  -26.70  -17.79  -11.16  -40.40
 2006  -21.63  -42.84    6.21    6.23    7.90
