Maximum 1-day rainfall - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        71.73    3.50   24.68   43.04   21.05
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     DJF     MAM     JJA     SON
1960   -18.74   -2.15  -10.33   -2.48   -5.78
1961     2.44    1.08    4.28    7.72   -5.97
1962     5.46    5.78    3.10   11.59    0.62
1963    -2.02    0.34    7.05   12.85   12.98
1964   -11.06    6.28    9.52   -3.39   -0.38
1965    10.08   -0.57    5.03    1.13    6.85
1966    17.18    2.25   11.24    6.54    0.30
1967     4.45    6.51    7.08   -3.31    4.93
1968     7.00   -1.35    2.56   16.57   11.12
1969     2.33    4.87    2.84    0.18    6.63
1970     4.75    1.49   -6.43   -6.10    3.26
1971    -4.75    3.57    0.86   -3.32    1.79
1972     1.64    0.43   12.43   -3.60   11.48
1973    11.44    0.74   -0.79    8.55   -2.86
1974    -4.61    2.25   -1.71    8.15    2.90
1975     1.82    4.38    5.47    5.00    4.38
1976   -12.18   -1.00   -0.26  -10.14    3.57
1977    22.24    0.91    8.59    9.61    1.82
1978    -2.02   -0.31   18.17   -6.51    0.50
1979    14.88    0.18   11.62   13.34    7.22
1980    -8.49   -0.45   -4.73    3.11   -1.62
1981     1.07    4.54    0.07    0.14   -4.29
1982     6.48   -1.13    5.54   -4.01   -4.12
1983   -11.05    0.84    0.63   -5.86   -5.92
1984    -4.47    1.03    2.12   -4.64    4.47
1985     4.11    1.32    1.87    7.06    1.28
1986    19.50   -1.62    1.00    1.65    9.01
1987   -10.24   -0.66   -5.47    0.95    4.98
1988    21.55    0.66    8.35    9.98    0.83
1989     7.76   14.00   -1.35    5.85    9.31
1990    -0.05   -3.22    3.07   -7.06    0.24
1991    15.95   -3.49   11.50   -7.79   -4.72
1992   -21.71   -3.49  -12.69   -1.39   -2.87
1993    -8.84   -3.50  -17.89    6.47   -9.58
1994    39.49   -3.50    5.81    5.43   -3.17
1995    -9.58   -3.50   -6.13   -0.15   -4.75
1996   -22.75   -3.50  -17.44   -7.73   -9.78
1997   -27.67   -3.50   -2.41  -10.88   -7.67
1998   -14.72   -3.49   -4.33    0.53    3.66
1999    -9.55     NaN  -15.42   -6.71   -9.34
2000      NaN     NaN     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
