Frequency of Hot Days - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        11.66   10.41   12.13   11.66   14.98
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960     5.46    4.52    3.44    5.99    3.28
1961     2.40    4.12    4.34    1.79    1.32
1962     3.38   20.83    2.84    2.13    1.44
1963     9.94    5.16    3.38    7.73    5.01
1964     3.38    8.53    8.27    0.99    0.22
1965     3.32    5.24    2.81    1.86    1.09
1966     6.58    5.94    1.63   11.66    2.86
1967     4.09    2.54    2.86    2.92    0.78
1968     9.78   27.04    4.80    8.69    4.05
1969    18.20   28.70   25.50    8.55    3.02
1970    18.94    6.49   17.25   22.18    5.62
1971     8.94    6.41   14.44    8.10    2.65
1972     9.95   20.89    6.43   12.29    7.70
1973    23.69    5.65   23.76   26.10   18.46
1974     4.98    2.02    6.29    9.52    2.58
1975     2.86    3.50    2.34    4.43    2.76
1976     2.82    3.47    1.96    1.99    4.16
1977     5.74    5.80    7.31    6.64    6.61
1978     5.49   14.53    1.86    4.47   10.28
1979     6.97    8.70    9.50    4.35    6.45
1980     9.69    5.43    8.42    5.84   18.27
1981    10.37   10.39    9.01    8.50   17.82
1982     6.12   12.21    1.93    8.38    6.63
1983    15.81    9.07   25.64    6.20   29.39
1984    15.39    4.79   10.00   33.17   18.15
1985     7.65   11.24    5.45    9.46   12.44
1986     9.28   12.44   12.32    9.81    9.36
1987    25.07   18.20   29.03   30.92   26.91
1988    11.06    4.43   17.98    3.85   14.54
1989    11.49   12.54   14.55   14.81   13.27
1990    19.84   19.92   16.18   17.68   33.20
1991    10.72    4.48    6.08    5.53   25.23
1992     6.61    8.24    4.24    5.03   12.68
1993    18.07    6.49   19.29   14.08   35.33
1994     7.06    5.32   13.19    4.89     NaN
1995    13.28   21.56   18.60   18.00   12.26
1996    13.87   13.45   13.67   12.53    4.49
1997    20.09   28.93    3.37   17.84   47.29
1998    16.44   11.69   29.66     NaN     NaN
1999      NaN   14.15   14.23     NaN     NaN
2000      NaN    1.49     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
