Frequency of Hot Nights - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        17.73   17.63   19.05   19.22   18.84
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN   17.03    3.87   10.35   16.72
1961     9.21    4.58    9.55    8.38    9.00
1962     4.47    4.90    4.03    3.68    4.99
1963     5.76    8.55    5.66    5.83    7.57
1964     3.92    2.33    5.08    1.34    3.04
1965     6.18    7.17    5.39    6.59    9.39
1966     5.54    4.40    3.90    5.20    4.19
1967     4.58    3.01    7.84    2.88    2.73
1968     4.31    5.50    2.09    4.60    6.71
1969     8.13    8.28    9.55    7.58    7.49
1970     7.46    4.72    7.63   10.33    4.69
1971     5.14    4.40    6.27    2.01    9.52
1972     8.47   14.49    6.43    9.07    9.98
1973     9.92    4.56   10.90    7.94    6.52
1974     4.58   11.75    5.08    4.74    3.08
1975     6.93    5.52    5.49    4.93    2.85
1976     7.45   11.71    8.94    4.41   10.58
1977    10.10   12.98   11.25   10.81   12.87
1978    10.69   15.55   12.29   11.55    6.38
1979    12.72   17.23    8.47   14.75   15.02
1980    16.36   14.25   17.63   15.78   14.32
1981     8.37   15.74    9.97   12.30    8.23
1982    13.00   16.92   21.11   11.12   12.13
1983    21.18    4.63   41.17   30.78   13.33
1984     9.23   17.73   11.39   13.14   13.59
1985    10.02    9.20   13.44    7.76    9.65
1986     7.92   10.07    8.00    8.17   15.67
1987    15.39   15.14   14.64   16.88   28.85
1988    11.33    8.06   13.79    8.51   14.28
1989     5.53   15.79    1.91    1.89   12.52
1990    12.03   21.65   15.58   17.42   17.62
1991    29.59   27.33   31.05   28.53   23.37
1992    25.88   21.17   35.97   24.74   18.36
1993    27.25   26.51   22.06   35.89   24.46
1994    27.69   26.28   25.17   31.88   31.97
1995    36.35   22.16   37.84   39.85   47.06
1996    28.97   26.21   27.08   39.48   27.69
1997    42.84   55.14   38.41   53.09   61.33
1998    62.44   40.34   70.44   53.15   53.49
1999    37.05   31.58   32.08   45.79   35.88
2000    44.14   38.73   35.46   40.01   47.29
2001    31.17   43.97   33.74   39.34   47.20
2002    23.93     NaN   40.25   50.71     NaN
2003      NaN     NaN   38.47     NaN     NaN
