Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual      JF     MAM    JJAS     OND
        21.62   21.26   22.23   22.03   20.68
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -0.51   -1.12   -0.92   -0.30    0.01
 1961    0.20    1.38    0.15   -0.31    0.13
 1962    0.25    0.92    0.66    0.19   -0.53
 1963   -0.52   -0.05    0.21   -0.70   -1.33
 1964   -0.28   -0.59    0.14   -0.02   -0.85
 1965   -0.74   -0.73   -1.51   -0.19   -0.71
 1966   -0.42   -0.06   -0.84    0.27   -1.18
 1967   -1.18   -1.75   -0.70   -1.19   -1.27
 1968   -0.39   -0.34   -1.01    0.16   -0.54
 1969   -0.40    0.27   -0.33   -0.19   -1.19
 1970    0.21   -0.33   -1.36    0.73    1.45
 1971    0.50    1.77    2.59   -0.67   -0.88
 1972   -0.25   -1.43    0.16    0.50   -0.85
 1973    0.18    0.42   -0.40    0.43    0.26
 1974   -0.55    0.42   -0.49   -0.39   -1.48
 1975   -0.37   -0.21   -0.15   -0.30   -0.81
 1976    0.12    0.43   -0.36    0.36    0.08
 1977   -0.36    0.54   -1.93    0.06    0.06
 1978   -0.33    0.25   -0.51   -0.07   -0.89
 1979   -0.50   -0.36   -0.48   -0.48   -0.64
 1980    0.68   -0.24    0.52    0.65    1.50
 1981   -0.35    0.30   -0.92   -0.03   -0.63
 1982   -0.12   -0.09    0.14   -0.44    0.03
 1983    0.14    1.85   -0.47   -0.20    0.08
 1984   -0.12    0.08    0.67   -0.77   -0.16
 1985    0.20   -0.57    0.69    0.45   -0.10
 1986   -0.40    0.37   -0.13   -0.63   -0.90
 1987   -0.69   -1.32   -1.47   -0.58    0.37
 1988   -0.04   -0.99   -0.01    0.27    0.16
 1989    0.12   -0.12    0.03    0.53   -0.16
 1990    0.18    0.90   -1.43    0.97    0.25
 1991    0.65    1.55    1.21    0.54   -0.37
 1992   -0.30   -0.07    0.19   -0.51   -0.66
 1993    0.39   -0.48   -0.48    0.51    1.70
 1994   -0.47   -0.72   -0.02   -0.27   -1.03
 1995    1.54    0.37    1.06    1.32    3.11
 1996   -0.24    0.58    0.68   -1.12   -0.53
 1997    0.17   -1.79    0.23    0.36    1.16
 1998    0.01    0.21    1.35   -1.09   -0.02
 1999   -0.01   -1.31    1.09   -0.11   -0.10
 2000    0.23    0.25    0.56    0.17   -0.02
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    0.52   -0.65    0.36    0.56    1.41
 2002    0.86    1.75    2.24    0.66   -0.83
 2003   -0.01    0.66   -0.73    0.31   -0.17
 2004    0.74    0.40   -0.40    0.79    2.03
 2005    0.97    2.05    1.90    0.37    0.11
 2006    1.11    0.83    1.77    0.87    0.94
 2007   -0.42    0.92   -1.24    0.04   -1.12
 2008    0.45   -0.28   -0.33    0.87    1.17
 2009    0.32    1.07    0.05    0.35    0.03
 2010    0.50   -0.65   -0.83    0.82    2.16
 2011    0.42    1.16    0.22    0.26    0.36
 2012    0.95    0.79    1.15    1.18    0.57
 2013    0.30    1.69   -0.32    0.34   -0.05
 2014    1.07    1.22    2.12    0.83    0.23
 2015    0.38    1.37    0.01    0.43    0.01
 2016    0.48    2.46    0.75   -0.13   -0.29
 2017    0.88    0.79    0.89    1.32    0.32
 2018    0.60    0.62    0.75    0.35    0.76
 2019    0.54    0.32   -0.01    0.87    0.80
 2020    1.10    1.31    0.01    1.70    1.25
 2021    0.65    1.00    1.20    0.78   -0.30
 2022    0.14   -0.16   -1.02    0.51    1.00
 2023    0.84    2.01    0.93    0.94   -0.17
 2024    1.01    0.39    0.68    1.06    1.68
 2025    0.73    0.22    0.52    1.32    0.48
 2026    0.95   -0.51   -0.46    1.47    2.65
 2027    0.77    3.16    0.02    1.05   -0.43
 2028    0.73   -0.56   -0.06    1.46    1.40
 2029    1.22    2.41    2.74    0.61   -0.29
 2030    0.64   -0.04   -0.70    1.64    1.09
 2031    1.24    1.48    2.79    0.64    0.35
