Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual      JF     MAM    JJAS     OND
        20.04   20.09   20.58   20.26   19.16
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -0.07   -0.79    0.18    0.21   -0.21
 1961    0.03    0.38   -0.03   -0.39    0.42
 1962    0.10   -0.12   -0.20    0.45    0.08
 1963   -0.08    0.23   -0.32    0.10   -0.29
 1964   -0.56   -0.40   -0.09   -0.34   -1.42
 1965   -0.91   -0.83   -1.33   -0.93   -0.52
 1966   -0.55   -0.58   -0.91   -0.53   -0.22
 1967   -0.05    0.47   -0.26   -0.07   -0.17
 1968   -0.12   -0.77   -0.73    0.55    0.04
 1969   -0.18   -0.24   -0.37    0.47   -0.84
 1970   -0.11   -0.68   -0.17   -0.23    0.49
 1971   -0.04    0.37   -0.02   -0.06   -0.32
 1972   -0.63   -1.21   -0.69   -0.88    0.13
 1973   -0.03    0.39    0.27   -0.13   -0.50
 1974    0.43    0.39   -0.40    0.67    0.96
 1975   -0.20   -0.01    0.45   -0.51   -0.58
 1976    0.04   -0.11   -0.48    0.35    0.24
 1977    0.01   -0.54    0.57   -0.13    0.01
 1978    0.46    1.30    0.75   -0.17    0.43
 1979   -0.42   -0.48   -0.28   -0.62   -0.25
 1980    0.25   -0.23    0.02    0.42    0.56
 1981    0.19    1.14    0.41   -0.05   -0.33
 1982    0.04    0.64   -0.49   -0.10    0.34
 1983   -0.35   -0.21    0.04   -0.48   -0.63
 1984    0.07    0.29    0.23    0.03   -0.16
 1985   -0.31    0.05    0.00   -0.35   -0.80
 1986   -0.09   -0.51    0.13   -0.45    0.45
 1987    0.16   -0.08    0.90   -0.00   -0.21
 1988    0.45   -0.13    1.14    0.55    0.02
 1989    0.11   -0.07    0.10    0.48   -0.25
 1990    0.29    0.53    0.50   -0.13    0.47
 1991    0.34    1.89    0.22   -0.17    0.09
 1992   -0.96    0.73   -1.87   -1.11   -0.98
 1993   -0.29   -0.69   -0.55   -0.00   -0.14
 1994   -0.12   -1.17   -0.45    0.71   -0.21
 1995    0.03   -0.15   -0.37    0.46   -0.01
 1996   -0.16   -0.89   -0.91    0.65    0.01
 1997    0.52    0.08    0.32    0.93    0.45
 1998    0.25    0.66    0.58    0.06   -0.10
 1999    0.08   -1.34    0.03    0.27    0.82
 2000    0.74   -0.28    1.01    1.01    0.79
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    0.27    0.55    0.24    0.35   -0.01
 2002    0.28   -0.36    0.43    0.28    0.57
 2003    0.04    0.99   -0.06   -0.15   -0.24
 2004    0.57   -0.40    0.80    1.00    0.40
 2005    0.71    0.15    1.09    1.15    0.11
 2006   -0.01   -0.40    0.03   -0.14    0.40
 2007    0.93    0.84    0.91    1.24    0.61
 2008    0.76    0.11    1.44    0.92    0.32
 2009    0.36    0.83   -0.08    0.38    0.46
 2010    0.86    1.01    0.90    1.01    0.53
 2011    0.97    1.68    0.43    0.79    1.27
 2012    0.69    0.48    0.54    1.14    0.39
 2013    0.80    0.95    0.53    0.86    0.88
 2014    1.34    0.83    1.26    1.71    1.27
 2015    0.89    0.80    1.93    0.87   -0.06
 2016    0.49    0.16    0.35    0.13    1.35
 2017    0.62    0.38    0.29    1.00    0.61
 2018    0.34    1.03    0.63    0.01    0.01
 2019    0.96    0.27    0.17    1.72    1.17
 2020    1.32    2.59    2.31    0.69    0.35
