Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual      JF     MAM    JJAS     OND
1960      NaN     NaN     NaN     NaN     NaN
1961   195.68   29.91  163.16  351.89  130.41
1962   231.62   53.90  199.04  392.56  168.07
1963   239.85   85.56  172.76  421.05  168.22
1964   201.03   31.08  161.06  372.81  125.27
1965   213.93   66.60  186.46  361.42  142.96
1966   225.33   27.56  155.67  400.09  193.84
1967   196.02   30.62  144.33  348.01  155.34
1968   253.80   79.17  192.28  423.25  205.81
1969   223.17   23.52  194.03  377.67  179.43
1970   197.37   60.52  188.96  321.59  131.38
1971   198.78   38.90  157.85  318.32  186.92
1972   206.25   49.35  200.80  347.01  128.60
1973   201.32   31.43  171.66  337.56  162.56
1974   193.30   30.31  121.88  373.49  133.13
1975   184.13   40.79  175.83  322.03  104.14
1976   194.08   44.65  183.16  284.39  184.21
1977   191.38   27.46  128.30  373.01  121.58
1978   207.95   68.48  184.80  336.87  152.18
1979   210.36   30.55  170.14  368.87  159.10
1980   181.74   49.54  143.19  301.02  149.38
1981   190.72   28.42  180.25  335.99  115.71
1982   185.41   38.01  213.16  297.24  106.80
1983   169.30   17.54  145.46  319.02   94.69
1984   177.44   33.92  172.45  315.28   94.31
1985   184.60   48.46  123.98  363.03   98.06
1986   162.49   32.11  155.63  273.26  108.59
1987   185.78   40.09  126.12  350.44  123.01
1988   172.97   22.77  126.08  325.30  116.88
1989   196.83   27.89  129.63  369.79  146.05
1990   187.68   27.59  147.82  308.65  172.99
1991   194.57   31.37  137.45  356.37  144.75
1992   195.10   16.51  199.79  314.84  149.83
1993   209.99   46.25  164.45  372.11  148.52
1994   196.51   39.33  146.52  343.19  155.71
1995   190.51    8.92  162.55  356.13  118.71
1996   197.09   76.79  134.34  368.89  110.95
1997   174.47   11.11  126.22  331.71  121.97
1998   193.17   22.51  158.77  375.29   98.50
1999   200.68   39.22  144.03  360.24  152.22
2000   186.34   29.79  132.61  338.09  142.08
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
