Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual      JF     MAM    JJAS     OND
1960      NaN     NaN     NaN     NaN     NaN
1961   209.82   55.28  189.15  346.26  151.61
1962   243.94   65.38  220.71  387.98  194.14
1963   259.14   98.40  199.90  424.79  204.67
1964   212.52   42.10  186.58  350.29  168.40
1965   218.98   74.70  210.64  336.74  166.52
1966   245.79   48.41  176.97  417.08  217.80
1967   201.36   35.85  175.64  328.00  168.57
1968   254.70   69.51  202.26  405.21  229.92
1969   226.54   41.78  193.05  340.03  231.86
1970   196.00   56.61  204.08  301.48  140.20
1971   198.27   58.05  182.99  306.42  162.85
1972   211.28   59.81  226.61  311.13  163.80
1973   201.06   38.38  175.10  329.80  163.83
1974   197.98   31.67  160.36  343.72  152.16
1975   187.47   39.77  190.93  298.22  134.80
1976   206.14   54.88  208.13  274.49  213.86
1977   193.76   52.21  143.48  346.35  134.97
1978   204.66   59.77  196.09  292.99  192.03
1979   214.29   47.10  172.09  360.49  173.02
1980   195.93   49.81  179.56  299.37  171.78
1981   188.32   40.61  181.40  305.81  137.04
1982   185.13   58.45  244.83  241.43  134.80
1983   176.49   34.22  175.76  283.16  129.86
1984   196.53   41.51  190.13  326.95  132.39
1985   194.54   43.55  152.86  359.31  117.20
1986   165.49   43.79  166.25  255.52  125.85
1987   181.54   48.91  141.41  306.60  143.33
1988   183.04   35.39  140.82  323.15  136.89
1989   196.78   37.93  145.97  332.93  171.94
1990   188.16   44.56  162.26  289.78  174.30
1991   197.33   52.01  182.45  313.21  154.59
1992   201.53   45.70  186.62  306.34  180.58
1993   204.60   51.33  195.37  319.58  162.70
1994   210.44   52.27  166.48  349.74  174.10
1995   206.60   37.85  177.66  335.24  176.52
1996   214.95   61.65  178.90  368.18  148.90
1997   191.13   51.38  146.05  323.90  152.37
1998   200.79   43.78  208.16  308.51  154.47
1999   202.07   39.49  116.00  368.56  174.55
2000   214.60   47.52  194.35  355.26  158.67
2001   206.18   49.65  172.20  328.48  181.44
2002   195.55   62.21  151.65  319.88  162.55
2003   226.47   52.37  257.30  328.30  175.95
2004   198.23   34.13  180.62  305.79  181.82
2005   153.53   38.31  100.38  246.27  159.85
2006   204.24   38.13  167.55  365.44  136.74
