Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual      JF     MAM    JJAS     OND
1960    24.01   24.39   25.35   23.09   23.64
1961    23.93   24.77   25.26   22.85   23.50
1962    23.81   24.55   24.98   22.70   23.61
1963    24.15   24.42   25.58   23.30   23.65
1964    23.72   25.24   25.31   22.46   22.77
1965    23.90   24.91   25.24   22.75   23.42
1966    24.05   25.01   25.24   22.98   23.63
1967    24.07   25.45   25.14   22.99   23.51
1968    24.29   25.12   25.02   23.52   24.05
1969    24.45   25.75   25.49   23.42   23.90
1970    24.25   25.17   25.21   23.36   23.87
1971    23.93   24.60   25.13   23.10   23.39
1972    24.12   24.44   24.84   23.42   24.12
1973    24.69   26.03   25.73   23.72   24.07
1974    24.26   25.32   25.38   23.33   23.68
1975    24.10   25.01   25.21   23.12   23.70
1976    23.85   24.91   25.04   22.78   23.37
1977    24.45   25.79   25.54   23.22   24.12
1978    24.13   25.59   25.03   22.98   23.81
1979    24.38   25.34   25.26   23.53   24.00
1980    24.30   25.43   25.25   23.37   23.82
1981    24.50   25.72   25.37   23.40   24.30
1982    24.39   25.53   25.53   23.38   23.84
1983    24.58   25.91   25.86   23.48   23.89
1984    24.37   25.23   25.23   23.53   24.05
1985    24.31   25.23   25.46   23.21   24.02
1986    24.26   25.26   25.54   23.17   23.78
1987    24.84   25.75   25.78   23.91   24.54
1988    24.62   26.05   25.95   23.49   23.82
1989    24.41   25.10   25.53   23.49   24.07
1990    24.47   25.48   25.48   23.44   24.17
1991    24.43   25.68   25.37   23.59   23.75
1992    24.30   25.63   25.47   23.03   23.94
1993    24.23   25.13   24.95   23.30   24.16
1994    24.33   25.33   25.32   23.27   24.11
1995    24.56   25.57   25.59   23.64   24.07
1996    24.48   25.59   25.65   23.50   23.87
1997    24.50   25.24   25.29   23.50   24.55
1998    25.13   26.46   26.47   23.90   24.53
1999    24.64   25.66   25.79   23.66   24.12
2000    24.49   25.45   25.55   23.49   24.11
2001    24.56   25.33   25.49   23.63   24.36
2002    24.61   25.67   25.67   23.66   24.11
2003    24.77   25.88   25.68   23.68   24.59
2004    24.69   25.81   25.71   23.51   24.50
2005    24.77   25.72   25.58   23.79   24.63
2006    24.77   25.67   25.44   23.93   24.62
