Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual      JF     MAM    JJAS     OND
1960    24.35   25.18   25.35   23.19   24.34
1961    24.19   25.21   25.54   22.72   24.11
1962    24.18   25.37   25.24   22.81   24.15
1963    24.39   24.72   25.30   23.69   24.20
1964    24.12   25.54   25.32   22.85   23.66
1965    24.06   24.25   25.26   22.95   24.23
1966    24.36   25.20   25.42   23.17   24.32
1967    24.37   25.31   25.51   23.13   24.26
1968    24.47   24.79   25.12   23.84   24.45
1969    24.46   25.53   25.82   22.96   24.40
1970    24.54   25.39   25.53   23.41   24.48
1971    24.06   24.84   24.82   23.09   24.10
1972    24.42   24.83   25.09   23.48   24.74
1973    24.65   25.70   25.85   23.72   23.98
1974    24.27   25.07   25.05   23.40   24.10
1975    24.32   24.83   25.20   23.36   24.39
1976    23.91   24.51   25.05   22.85   23.80
1977    24.69   25.18   25.66   23.62   24.84
1978    24.52   25.47   25.49   23.34   24.48
1979    24.76   25.33   25.78   23.91   24.48
1980    24.65   25.37   25.50   23.82   24.42
1981    24.81   25.13   25.62   23.86   25.05
1982    24.59   25.15   25.46   23.67   24.56
1983    25.00   25.58   26.26   23.78   24.96
1984    24.77   25.46   25.85   23.55   24.83
1985    24.65   25.30   25.79   23.49   24.62
1986    24.67   25.28   25.88   23.60   24.51
1987    25.33   25.75   26.32   24.33   25.41
1988    25.13   25.89   26.50   23.87   24.96
1989    25.01   25.32   25.97   23.93   25.29
1990    25.04   25.68   26.35   23.88   24.87
1991    24.76   25.48   25.71   24.01   24.33
1992    24.58   25.34   25.78   23.35   24.54
1993    24.78   25.09   25.72   23.80   24.94
1994    24.92   25.50   26.06   23.87   24.78
1995    25.05   25.70   26.25   24.02   24.80
1996    24.90   25.61   26.15   23.75   24.71
1997    24.84   25.53   25.78   23.59   25.10
1998    25.54   26.50   27.01   24.20   25.21
1999    25.03   25.72   26.18   24.04   24.72
2000    24.99   25.39   26.08   23.96   25.02
2001    25.17   25.84   26.22   23.96   25.31
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
