Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 Year  Annual     DJF     MAM     JJA     SON
 1960   20.39   20.40   19.43   17.61   24.14
 1961   20.84   21.70   20.74   17.31   23.80
 1962   20.77   21.55   20.06   17.70   23.78
 1963   20.62   21.32   19.88   17.51   23.79
 1964   20.87   22.04   20.71   17.36   23.36
 1965   20.58   21.36   19.85   17.39   23.71
 1966   21.08   21.98   20.35   17.93   24.07
 1967   20.94   21.94   20.54   17.69   23.58
 1968   20.86   21.56   20.32   17.46   24.08
 1969   21.27   21.85   20.95   18.11   24.15
 1970   21.33   21.92   20.90   18.51   24.00
 1971   20.86   21.38   20.65   17.76   23.65
 1972   21.02   21.68   20.80   17.39   24.20
 1973   21.35   22.71   21.07   17.47   24.13
 1974   20.53   21.20   19.81   17.43   23.69
 1975   20.89   21.63   20.65   17.40   23.87
 1976   20.52   21.44   19.81   16.88   23.96
 1977   21.42   22.25   20.61   18.08   24.74
 1978   20.84   21.89   20.11   17.45   23.91
 1979   21.00   21.90   20.61   17.70   23.79
 1980   21.18   22.23   20.66   17.46   24.36
 1981   20.83   22.06   19.94   17.30   24.02
 1982   21.24   22.58   20.88   18.20   23.30
 1983   21.94   22.81   21.90   18.68   24.38
 1984   21.29   21.87   21.02   18.00   24.28
 1985   20.99   21.87   20.56   17.51   24.03
 1986   20.82   21.82   20.51   17.47   23.47
 1987   21.90   22.41   21.87   18.17   25.15
 1988   21.64   22.75   21.08   18.54   24.18
 1989   21.07   21.79   20.30   17.88   24.29
 1990   21.57   22.18   21.10   18.44   24.54
 1991   21.38   22.41   20.90   18.13   24.10
 1992   21.84   22.78   21.75   18.26   24.56
 1993   21.35   22.16   20.87   18.07   24.28
 1994   21.53   22.25   21.24   18.14   24.49
 1995   22.19   22.71   21.69   19.00   25.36
 1996   21.75   22.37   21.13   18.24   25.27
 1997   21.80   22.42   20.94   19.28   24.58
 1998   22.16   22.97   21.73   18.83   25.10
 1999   21.34   22.28   20.77   18.54   23.78
 2000   21.45   22.07   20.64   18.25   24.84
 2001   21.54   21.76   20.90   18.67   24.83
 2002   21.79   22.74   20.78   19.05   24.57
 2003   21.63   22.26   20.78   18.47   25.00
 2004   21.43   22.19   20.29   18.86   24.40
 2005   22.24   22.50   21.61   19.28   25.58
 2006   21.14   21.61   19.95   18.25   24.74
