Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (%)
 YEAR  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960  -13.39  -82.77  -62.85  -10.97  -32.94
 1961  -19.79  -61.43  -76.22  -25.18  -34.88
 1962   -9.91  -68.26  -43.63   -8.24  -31.99
 1963  -31.88  -91.54  -77.24  -35.82  -30.14
 1964   -4.31  -57.80  -48.71  -17.53  -20.26
 1965   -7.71  -63.42  -53.16  -10.61  -24.20
 1966   -7.16  -48.12  -51.83   -5.21  -27.28
 1967  -25.24  -71.80  -53.33  -27.16  -36.75
 1968  -18.66  -51.42  -58.14  -27.23  -26.84
 1969  -10.54  -93.01  -37.70  -19.34  -37.14
 1970  -10.83  -44.31  -30.53  -16.28  -16.11
 1971  -12.44  -67.86  -25.02  -15.52  -17.52
 1972  -10.41  -89.35  -55.63  -11.86  -18.56
 1973  -17.20  -91.81  -54.35  -17.95  -27.45
 1974  -26.94  -56.34  -70.53  -31.59  -34.84
 1975  -13.38  -67.10  -52.57  -16.24  -40.12
 1976  -14.07  -32.57  -84.36  -15.66  -35.63
 1977  -16.75  -62.27  -38.85  -17.67  -19.00
 1978  -23.78  -97.31  -59.05  -15.66  -42.23
 1979  -23.09  -84.38  -55.77  -19.62  -39.00
 1980  -27.74  -68.62  -53.20  -22.32  -32.44
 1981  -12.95  -91.15  -66.32  -19.70  -29.80
 1982  -15.47  -90.83  -57.38  -14.35  -37.70
 1983  -15.98  -68.31  -49.75  -18.98  -30.65
 1984   -5.46  -59.75  -28.52   -4.55  -42.66
 1985   -9.89  -32.94  -49.51  -14.86  -27.62
 1986  -10.80  -68.24  -48.73   -9.84  -15.00
 1987  -20.37  -47.79  -60.08  -12.38  -36.62
 1988  -19.38  -95.45  -32.33  -21.22  -20.17
 1989  -10.87  -72.17  -30.21  -16.89  -32.94
 1990   -8.06  -74.66  -28.77   -9.70  -28.80
 1991  -12.71  -68.27  -43.88  -11.75  -27.59
 1992  -16.22  -89.89  -37.88  -17.75  -25.96
 1993  -10.53  -68.06  -59.84  -20.05  -14.69
 1994  -18.85  -87.12  -57.14  -17.91  -17.51
 1995  -13.24  -95.06  -29.29  -15.76  -22.70
 1996  -20.06  -65.46  -65.95  -19.92  -23.56
 1997  -14.79  -79.47  -57.34  -17.91  -34.30
 1998  -23.89  -96.88  -73.12  -22.82  -27.54
 1999  -21.50  -68.42  -23.30  -20.15  -37.39
 2000  -12.17  -73.22  -40.11   -9.03  -18.21
Projections under SRES A2 scenario
 2000  -31.55  -28.77  -33.77  -43.52   -9.96
 2001  -19.63  -84.78  -56.79  -22.67  -38.15
 2002   -5.96  -61.94  -37.12   -6.03  -28.90
 2003  -17.90  -51.32  -69.74  -18.89  -31.38
 2004  -25.86  -76.37  -57.56  -20.05  -39.26
 2005  -11.39  -64.82  -41.37  -15.47  -31.12
 2006  -13.78  -85.67  -54.48  -11.02  -27.17
 2007  -14.99  -97.16  -53.37  -13.35  -26.06
 2008   -9.94  -91.60  -71.55  -13.63  -28.97
 2009  -30.10  -78.17  -54.51  -33.79  -19.82
 2010  -25.04  -91.21  -79.09  -23.82  -27.03
 2011  -11.65  -76.28  -51.24  -18.91  -35.76
 2012  -33.58  -58.95  -68.09  -31.91  -31.47
 2013  -12.91  -81.26  -69.10  -21.35  -20.98
 2014  -18.99  -90.47  -62.66  -21.27  -28.78
 2015  -17.98  -77.84  -62.59  -17.00  -17.08
 2016  -20.88  -68.72  -46.79  -18.02  -33.34
 2017  -16.42  -45.24  -80.18  -22.71  -22.87
 2018   -5.93  -55.92  -28.69   -7.81  -18.04
 2019   -9.16  -87.53  -37.67   -6.95  -26.06
 2020  -13.64  -70.89  -60.70  -15.37  -30.57
 2021  -11.27  -92.05  -49.95  -23.60  -18.98
 2022  -12.53  -59.64  -61.00  -13.76  -34.37
 2023   -6.72  -87.02  -59.41   -9.69  -31.88
 2024  -16.35  -67.54  -63.15  -16.52  -32.79
 2025  -11.27  -96.73  -64.66  -16.40  -22.76
 2026  -10.18  -76.11  -37.37  -12.96  -12.71
 2027  -20.45  -66.21  -44.89  -21.37  -20.33
 2028  -13.80  -79.40  -36.25  -13.29  -10.48
 2029  -25.11  -88.92  -53.34  -21.99  -31.33
 2030  -15.55  -69.74  -43.27  -20.85  -28.88
 2031  -12.58  -70.06  -46.80  -13.19  -34.59
