Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     DJF     MAM     JJA     SON
        128.9   213.4   125.2    32.9   144.2
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960    4.55  -24.93   23.37   18.95   19.14
 1961   -3.43   -8.70   11.54   -2.63  -13.93
 1962   -5.26   -9.39   -9.71    9.93  -11.86
 1963   -2.97    5.71   -2.73   -3.04  -11.83
 1964  -17.06  -15.30  -10.89   -6.87  -35.20
 1965  -10.55    9.45  -21.58   -4.78  -25.28
 1966   -4.50    5.95    0.73    6.28  -30.96
 1967    4.35    5.22  -10.24   23.82   -1.40
 1968    4.37   23.30   -6.83   -0.59    1.60
 1969    9.12    3.35   16.81    6.61    9.69
 1970   -7.12   -4.48    1.67   -9.60  -16.08
 1971    6.43   15.56    8.98   -2.61    3.82
 1972    3.51    7.15    4.51   -1.79    4.18
 1973   -2.19  -12.06    6.82    6.56  -10.09
 1974   -1.09    9.01  -18.82   11.46   -6.02
 1975    4.95    5.09    2.56   -8.52   20.66
 1976   -3.28   -2.74   -1.54   -6.90   -1.92
 1977    5.89    9.98    3.53    1.02    9.01
 1978   -6.01   13.33  -16.90   -5.14  -15.34
 1979   -0.57   -0.41   -0.78    6.89   -7.97
 1980   -4.20    0.64    1.31   -5.24  -13.49
 1981    1.20    2.88  -11.77   -7.46   21.13
 1982   -0.11    4.94    1.02    2.98   -9.39
 1983    3.48   -2.12   -1.91   10.28    7.66
 1984    1.69  -13.35   16.99   -0.99    4.12
 1985   -6.74  -11.17   -8.70   -3.09   -4.01
 1986    4.44   23.72    3.01    0.26   -9.24
 1987    1.41   -9.40    0.48    6.79    7.75
 1988    1.52  -11.39    1.97    1.48   14.02
 1989   -2.74   -4.72    3.09   -2.90   -6.41
 1990    7.15   10.97   13.54    4.30   -0.20
 1991   -8.89   -8.32   -2.88   -3.32  -21.02
 1992    2.27   -7.67   -1.53    8.37    9.93
 1993   -8.91  -19.56  -26.44   -1.66   12.03
 1994   -5.05   -1.73    2.54   -9.26  -11.73
 1995   -1.81   -3.66    5.46    3.58  -12.60
 1996    9.51   -4.89   11.90    3.62   27.39
 1997   -4.68  -13.46    3.40   -2.96   -5.71
 1998   14.81   27.43    8.86    6.45   16.53
 1999   -4.88    0.43  -10.36   -2.60   -7.01
 2000    4.22   18.26   -2.31    1.02   -0.09
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN     NaN     NaN     NaN
 2002     NaN     NaN     NaN     NaN     NaN
 2003     NaN     NaN     NaN     NaN     NaN
 2004     NaN     NaN   24.82    0.65   -6.83
 2005   11.41    7.85   12.60    4.84   20.34
 2006    2.03   -0.10   13.03    8.34  -13.14
 2007    3.72    6.57   -9.19   -8.29   25.81
 2008   -2.29   -6.75   -6.29   17.94  -14.05
 2009    4.52   15.75    0.79    0.66    0.88
 2010    6.87    5.57   10.53   21.69  -10.30
 2011   -7.42   -5.97    0.99  -10.62  -14.09
 2012    3.99   11.50   -2.51   11.78   -4.83
 2013    1.22   -5.85    8.08    9.75   -7.08
 2014    5.33   -0.18   -6.42   13.61   14.30
 2015   -1.36    7.05    1.73    0.02  -14.25
 2016  -11.38    4.69  -21.26    2.74  -31.67
 2017    8.18   -4.83    1.70   14.11   21.74
 2018    5.42    2.11    3.33    0.38   15.87
 2019    6.04    2.45    5.40    0.04   16.25
 2020    5.88   -0.73    6.41    2.14   15.71
 2021   -6.99  -10.07    0.28   -3.02  -15.17
 2022    0.95   -4.67   -6.65    4.15   10.99
 2023    3.44    7.05   13.03   13.13  -19.44
 2024    7.84   13.66   20.71   -3.81    0.82
 2025    8.60   31.97   -3.29    5.07    0.66
 2026    3.09   16.19    7.83  -13.57    1.92
 2027    5.30    8.10    8.23   -2.86    7.73
 2028    6.01   10.52    5.47    5.57    2.46
 2029   -7.09  -13.79   -5.07    2.45  -11.95
 2030    8.29   14.67    4.87    7.22    6.41
 2031   -0.05    1.69    9.27    1.25  -12.42
 2032    6.23   21.69   17.87   -2.27  -12.39
 2033    2.53    6.40   -0.72   10.55   -6.11
 2034    2.63   17.04   -4.13    5.11   -7.51
 2035   -3.29  -11.06   -5.73    2.26    1.38
 2036   -3.95   -3.07    0.77   -4.30   -9.19
 2037    6.80   35.04   -3.24   -0.30   -4.31
 2038   -5.18    5.39  -13.66   -1.36  -11.09
 2039   13.26   24.11    7.31    3.16   18.44
 2040    2.60   11.71   -0.42    1.08   -1.97
 2041    3.45   21.98   -2.58    7.12  -12.72
 2042    4.21    1.05   -7.27   16.67    6.37
 2043    3.72    9.45    8.31   17.30  -20.17
 2044    8.51   13.79    3.48   -0.57   17.31
 2045   -0.92   -1.71   14.24    1.63  -17.84
 2046   15.31   20.39   20.59   11.39    8.88
 2047    7.89    4.66   10.69   14.33    1.86
 2048   -0.49   18.01  -11.78   -1.97   -6.20
 2049    7.22    0.91    5.34    8.20   14.43
 2050   -2.93   18.16  -13.76    0.58  -16.70
 2051   -0.69   -2.36    7.36    0.93   -8.69
 2052   -5.45    0.25   -1.10   -5.38  -15.56
 2053    7.32    8.09    4.55   13.62    3.02
 2054   -6.47    2.37  -27.46    6.87   -7.67
 2055   -7.44   -1.65   -4.66   -1.11  -22.32
 2056    6.51    7.04   11.21   11.16   -3.39
 2057  -10.71   -4.70   -8.97    4.04  -33.19
 2058    4.97   12.26   10.24    6.06   -8.68
 2059    4.50   -7.44   17.95   17.34   -9.87
 2060    1.09   12.27    5.16   -1.65  -11.42
 2061    8.88   21.89   12.76   11.13  -10.27
 2062   -3.68   -8.18    5.58    8.03  -20.14
 2063   -3.64  -15.40    3.85   -3.18    0.18
 2064   -6.11   -2.33   -3.37    6.01  -24.76
 2065   -0.02    0.34   -9.81    3.71    5.66
 2066    6.37    4.38    6.46   -8.61   23.23
 2067    5.79   18.62    6.79   -5.34    3.09
 2068    7.54    0.62   27.87    9.16   -7.49
 2069   12.42   29.30   10.69   15.69   -6.01
 2070   -0.02   10.99   -4.03   -2.14   -4.91
 2071    5.50   17.24   15.76   -6.87   -4.14
 2072    6.89   23.81   10.03    1.36   -7.66
 2073   10.45   23.46   15.46    4.05   -1.16
 2074    2.84   -0.28    3.04    9.30   -0.69
 2075    1.40   21.67    6.38   -8.65  -13.80
 2076    3.83   19.47    5.00    2.39  -11.55
 2077   11.99   28.39   15.47    6.29   -2.18
 2078   -7.08   -7.06   -2.69  -10.47   -8.09
 2079   10.01   30.02   12.69    5.68   -8.36
 2080   14.07   12.66   10.99   19.66   12.96
 2081    4.14   18.70   14.80   -6.40  -10.54
 2082    5.50   36.20   -0.16   10.36  -24.39
 2083   10.38   29.36   17.48   -7.16    1.84
 2084    8.39   29.11   16.45   -1.15  -10.85
 2085   16.30   39.60    7.74    1.50   16.38
 2086   12.89   35.97    4.45    0.06   11.09
 2087   12.02   23.47   26.75    6.27   -8.39
 2088   14.86   36.58   26.02    0.63   -3.81
 2089    1.04    5.50   -0.93    0.13   -0.53
 2090   16.04   30.62   14.49    4.47   14.57
 2091   19.52   30.75   24.77   19.25    3.30
 2092   18.41   19.34   32.69   11.46   10.15
 2093   17.39   44.46   16.58    7.61    0.89
 2094   11.80   36.79   44.23   -6.53  -27.28
 2095    8.82   13.65   16.87   -0.72    5.47
 2096    8.31   31.12   11.36    3.82  -13.07
 2097   18.77   37.72    9.67   12.19   15.48
 2098   18.31   47.29    4.70    4.93   16.33
