Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     DJF     MAM     JJA     SON
        120.8   196.6   133.8    30.8   122.0
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   -3.26   12.76    0.89   -3.53    7.45
 1961   -2.78    6.51   -2.98   -4.33  -10.31
 1962   -3.64  -10.14    2.47   -2.59   -4.31
 1963  -11.78  -15.89   -9.22  -11.66  -10.34
 1964   -2.85  -10.64  -16.65    3.10   12.78
 1965    4.82   19.46    4.76   -1.86   -3.09
 1966    0.07   -7.66   -0.43    0.48    7.90
 1967  -11.67  -23.32  -11.31  -10.63   -1.42
 1968    4.67   -1.16    2.37    2.51   14.97
 1969   -4.20    0.79  -10.32   -5.10   -2.18
 1970   -9.71   -0.75   -4.44  -12.61  -21.05
 1971    6.15   15.78   -5.52    6.44    7.89
 1972   -3.64    1.73   -5.53   -6.66   -4.11
 1973    8.19    6.54    0.48    1.43   24.30
 1974   -9.33  -12.00  -13.40   -6.25   -5.66
 1975    8.26   13.61    3.23    4.91   11.30
 1976   -7.16  -17.76   -2.85    0.64   -8.66
 1977   -2.91   -8.57    8.62   -1.95   -9.72
 1978    2.30   -3.47    6.67   -2.88    8.90
 1979    5.93   14.88    7.12    0.45    1.26
 1980   -7.70   -5.83   -6.62   -0.85  -17.49
 1981   -0.55  -11.42    0.65   -6.38   14.95
 1982  -10.57   -1.94   -5.37   -0.94  -34.03
 1983   -2.81   -3.12    2.17   -5.63   -4.64
 1984    5.28    3.43   10.19    3.20    4.29
 1985   -5.13   -4.00  -10.93    4.89  -10.47
 1986   12.52   17.39   -1.29   11.86   22.10
 1987    5.62   -2.27    3.83   -0.63   21.54
 1988    8.01   14.67   -1.77   12.59    6.54
 1989   -3.51    5.45   -9.09   -6.17   -4.22
 1990   -0.26    1.72   15.17   -1.40  -16.52
 1991   -6.64    1.02  -10.72   -6.76  -10.10
 1992   -4.67  -10.59   -0.21    4.76  -12.63
 1993    5.84    3.40    8.75    2.87    8.36
 1994    5.43    0.77    7.14   -5.94   19.76
 1995    8.73   15.31   17.52   -0.81    2.89
 1996    5.10   -9.81   16.54   -0.34   14.01
 1997   -4.50    2.63   -9.51    1.45  -12.55
 1998   -6.24  -24.74   -2.19    0.42    1.58
 1999   -2.05   -2.04  -18.67   10.32    2.19
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000    0.50    9.56    9.51   -0.14   11.36
 2001   14.60    4.32   29.08    6.12   18.88
 2002    5.29   14.40   -2.24   -7.27   16.25
 2003    4.04  -10.22   -2.44    2.91   25.89
 2004    0.96   -0.67   11.45    2.62   -9.56
 2005    4.43  -12.44    3.31    7.80   19.07
 2006   -3.96   -4.64  -11.35    0.73   -0.58
 2007   -4.69  -18.48   -7.04   -5.27   12.02
 2008    6.62    3.30   20.27    4.32   -1.41
 2009   -4.59   -5.65   -4.10   -1.12   -7.47
 2010    2.92    7.43    2.46   -0.53    2.33
 2011    1.10    0.25    5.74    0.06   -1.67
 2012   14.12   32.22    5.09   12.02    7.15
 2013   11.41   16.37   10.78    2.23   16.26
 2014   -6.30  -12.08   -2.53  -10.77    0.16
 2015    1.70    2.01    1.92   -2.38    5.23
 2016    2.70   14.68   -4.04   -1.54    1.69
 2017   -2.76   -9.65    6.03   -2.70   -4.72
 2018    9.59   23.48   12.46   -1.48    3.89
 2019    6.80   -0.92   10.25   -5.52   23.42
 2020   13.21    4.83   16.26    0.88   30.88
 2021    4.60    7.26    6.80   -0.43    4.78
 2022   -0.18   -6.24   -5.84    7.68    3.67
 2023    2.03    9.56   17.95   -9.48   -9.90
 2024    7.81   17.02   18.82   -1.69   -2.91
 2025   -3.47  -28.75    7.69    0.17    7.03
 2026    5.22   15.46    3.72   -3.24    4.96
 2027    1.90    4.42    0.75    1.57    0.85
 2028    0.16   -5.95   15.09    0.65   -9.14
 2029   -1.75  -34.05   -1.53    7.91   20.66
 2030    6.82    3.41    4.07   -0.22   20.02
 2031    1.71  -13.33   11.04   -1.66   10.80
 2032   -1.57   10.12  -10.42   -8.22    2.24
 2033    6.25   10.09    9.03    2.41    3.48
 2034    1.72   -1.68    6.75   -0.43    2.25
 2035   11.76    8.77    7.75    5.07   25.46
 2036   -2.50    1.77    5.85   -5.90  -11.71
 2037    6.47   14.69    5.17   -1.88    7.92
 2038    2.08    5.72   -3.46    4.92    1.13
 2039    7.87   10.87   10.62    7.15    2.84
 2040    4.65    0.05   12.43    1.89    4.25
 2041   -3.42  -10.38   -4.25   -2.86    3.82
 2042    1.92    6.37   -4.27    1.00    4.59
 2043    1.88   -1.66   -3.96    5.31    7.84
 2044    3.90   16.48   15.31    4.12  -20.29
 2045    5.15    1.66   12.02   -2.74    9.66
 2046   10.69    4.89    3.47    7.51   26.88
 2047    9.27    7.93   16.09   10.08    2.99
 2048   -3.95   -0.68   -0.75    6.36  -20.76
 2049    4.32    5.42   -1.04    0.19   12.69
 2050    4.06   14.42   10.60    4.82  -13.62
 2051   12.07   22.47   -1.62   10.94   16.48
 2052    6.18   -3.39   10.65    3.07   14.39
 2053    6.90    8.06    6.18    8.45    4.90
 2054    3.95  -12.32   17.41    1.57    9.14
 2055    8.46   14.32   13.19   -4.02   10.33
 2056   12.18    9.91   14.84    5.03   18.95
 2057    8.57   31.77   -3.42    0.20    5.75
 2058    5.74    4.58   16.24   -6.00    8.15
 2059   10.23   -1.64   20.43    3.51   18.62
 2060   20.65   22.35   22.71   15.06   22.49
 2061    7.58   25.24    9.58   -9.94    5.44
 2062    1.94   11.10   11.34    0.67  -15.35
 2063   14.14    8.85   22.46    0.38   24.86
 2064   15.15   19.94   26.89    3.54   10.24
 2065   13.54   17.30   18.74   10.30    7.81
 2066    1.84   10.21   -1.73   -3.55    2.45
 2067   10.18   26.68   18.60    0.51   -5.06
 2068    3.27   -1.83    0.96   -0.73   14.67
 2069    6.70    5.69   13.37    0.54    7.18
 2070    7.29   11.46    8.00   -2.64   12.34
 2071    9.76   23.13   24.36   -8.48    0.03
 2072   19.42   17.89   17.95    3.92   37.90
