Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        22.10   21.17   21.91   21.81   23.53
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   -0.60   -0.36   -0.94   -0.65   -0.67
 1961   -0.30   -0.06   -0.17   -0.46   -0.52
 1962    0.30    0.41    0.47    0.03    0.30
 1963    0.08    0.68    0.24   -0.17   -0.43
 1964   -1.08   -0.83   -0.99   -1.22   -1.26
 1965   -0.88   -1.04   -1.13   -0.81   -0.55
 1966   -0.69   -0.91   -0.57   -0.47   -0.82
 1967    0.34    0.88    1.01   -0.37   -0.17
 1968   -0.80   -0.45   -1.10   -0.71   -0.95
 1969   -0.53   -0.88   -0.46   -0.77   -0.01
 1970   -0.27    0.03   -0.65   -0.32   -0.13
 1971    0.55    0.54    0.87    0.28    0.50
 1972   -0.77   -0.50   -1.70   -0.61   -0.29
 1973   -0.74   -0.43   -1.21   -0.98   -0.33
 1974   -0.21   -0.19   -0.58   -0.43    0.37
 1975    0.29    0.50    1.28    0.08   -0.68
 1976   -0.40   -0.56   -0.61   -0.46    0.02
 1977    0.22   -0.24    0.62    0.30    0.21
 1978   -0.11   -0.10    0.14    0.08   -0.53
 1979   -0.19   -0.50   -0.28    0.13   -0.12
 1980   -0.28   -0.48   -0.82    0.12    0.06
 1981    0.27   -0.20   -0.04    0.43    0.88
 1982    0.21    0.76    0.87    0.04   -0.86
 1983   -0.88   -0.41   -0.86   -1.02   -1.23
 1984   -0.54   -0.74   -0.85   -0.31   -0.28
 1985   -0.50   -0.28   -0.84   -0.04   -0.85
 1986    0.23   -0.04    0.49    0.11    0.37
 1987    0.49    0.51    1.10    0.37   -0.04
 1988   -0.12   -0.30    0.10    0.08   -0.37
 1989   -0.44   -0.25   -0.64   -0.14   -0.73
 1990    0.18   -0.23   -0.01    0.42    0.55
 1991    0.41    0.47    1.45   -0.04   -0.25
 1992   -0.78   -0.41   -1.22   -1.11   -0.37
 1993   -0.31   -0.39   -0.36   -0.43   -0.06
 1994    0.37    0.42    0.56    0.29    0.21
 1995    1.31    0.35    2.28    1.05    1.57
 1996    1.19    1.43    1.93    0.97    0.45
 1997   -0.36   -0.13   -1.12   -0.33    0.14
 1998    0.04    0.10   -1.13    0.34    0.85
 1999    1.13    1.27    1.21    1.11    0.94
 2000    0.70    0.98    0.98    0.78    0.05
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -0.56    0.27    0.79
 2002    0.63    0.62    0.36    0.60    0.95
 2003    0.56    0.69    0.55    0.59    0.39
 2004    0.58    0.92   -0.27    0.75    0.94
 2005    0.60    1.06    0.48    0.61    0.23
 2006    0.70    0.15    1.05    0.85    0.74
 2007    0.18    0.11    0.37    0.23   -0.00
 2008    0.63    0.22   -0.13    0.92    1.52
 2009    1.04    1.25    1.63    0.93    0.33
 2010    0.84    0.30    0.54    1.15    1.39
 2011    0.63    0.60    0.25    0.73    0.95
 2012    1.54    1.23    1.34    1.91    1.68
 2013    1.38    1.60    2.03    1.20    0.71
 2014    0.66    0.46    0.38    0.91    0.87
 2015    0.94    0.52    0.70    1.60    0.97
 2016    1.49    1.26    1.34    1.38    1.98
 2017    0.96    1.21    1.03    1.05    0.54
 2018    0.34    0.62   -0.38    0.56    0.58
 2019    1.21    0.80    0.81    1.39    1.84
 2020    1.74    1.54    1.25    1.79    2.37
 2021    1.08    1.38    1.64    0.91    0.42
 2022    0.73    0.08    0.52    1.02    1.28
 2023    0.80    0.78    0.53    0.91    0.99
 2024    0.69    0.85    0.72    0.30    0.90
 2025    1.37    1.21    1.51    1.29    1.47
 2026    1.39    1.29    2.27    1.45    0.54
 2027    0.65    0.34   -0.09    0.73    1.64
 2028    1.01    1.07    1.79    1.10    0.08
 2029    1.33    0.79    0.57    1.57    2.41
 2030    1.97    2.23    3.09    1.49    1.06
 2031    0.14    0.28   -0.18    0.03    0.41
 2032    0.85    0.96    0.53    1.20    0.72
 2033    1.79    1.00    2.12    1.70    2.35
 2034    2.13    2.07    3.16    2.00    1.30
 2035    1.12    1.13    1.21    1.41    0.74
 2036    1.41    0.84    0.73    1.86    2.20
 2037    1.83    1.62    2.34    1.78    1.59
 2038    1.14    0.84    1.40    1.28    1.05
 2039    1.39    1.29    1.18    1.66    1.45
 2040    1.42    1.46    1.81    1.14    1.26
 2041    1.80    0.81    1.80    1.70    2.91
 2042    2.58    2.20    2.98    2.69    2.47
 2043    1.14    1.09    1.01    1.17    1.29
 2044    1.57    1.16    1.29    1.25    2.57
 2045    2.53    2.54    3.03    2.23    2.31
 2046    1.33    1.42    0.80    1.48    1.64
 2047    1.92    1.55    1.70    2.40    2.01
 2048    2.45    2.24    2.99    2.14    2.43
 2049    2.29    2.61    2.13    2.46    1.96
 2050    1.76    1.08    1.40    1.89    2.66
 2051    1.75    1.97    0.91    1.74    2.39
 2052    1.72    1.58    1.43    1.76    2.10
 2053    2.32    1.67    2.07    2.17    3.38
 2054    2.87    2.93    3.08    2.61    2.86
 2055    1.58    1.25    1.09    1.87    2.12
 2056    1.84    1.32    1.34    1.77    2.91
 2057    2.12    2.00    1.65    1.86    2.98
 2058    3.04    2.61    2.57    3.24    3.76
 2059    2.52    2.59    2.68    2.92    1.87
 2060    2.07    1.30    2.48    2.22    2.27
 2061    2.24    1.71    0.95    2.95    3.35
 2062    2.75    2.49    2.48    2.73    3.29
 2063    2.65    2.47    2.87    3.00    2.27
 2064    2.36    1.78    2.24    2.52    2.89
 2065    3.05    1.94    3.07    3.37    3.81
 2066    2.58    2.18    2.26    3.25    2.63
 2067    2.42    2.26    2.22    2.12    3.07
 2068    2.75    2.57    2.20    3.03    3.21
 2069    2.99    2.64    2.90    2.67    3.74
 2070    3.36    3.13    3.53    3.61    3.15
 2071    2.88    2.30    3.19    3.27    2.76
 2072    2.92    2.41    2.14    3.04    4.11
 2073    3.37    2.82    3.50    3.52    3.65
 2074    2.78    2.38    1.60    3.60    3.52
 2075    3.08    2.83    2.31    3.29    3.89
 2076    3.93    3.07    4.08    4.56    4.03
 2077    3.51    2.81    3.52    3.49    4.21
 2078    3.77    2.79    4.25    3.85    4.20
 2079    3.36    2.95    3.69    3.00    3.79
 2080    3.43    2.86    3.16    3.21    4.51
 2081    3.35    3.08    3.69    2.98    3.64
 2082    4.22    2.92    3.62    5.04    5.32
 2083    4.49    4.48    4.18    4.62    4.67
 2084    3.46    3.04    3.29    4.27    3.24
 2085    3.88    2.57    3.90    4.19    4.87
 2086    4.24    4.28    3.83    4.30    4.57
 2087    3.70    2.94    3.96    3.38    4.54
 2088    4.16    3.57    3.64    4.72    4.72
 2089    4.29    4.08    4.72    4.18    4.18
 2090    3.66    2.94    3.12    4.35    4.22
 2091    4.00    3.19    3.52    4.40    4.90
 2092    4.35    4.06    4.28    4.48    4.58
 2093    4.49    3.87    4.52    4.74    4.84
 2094    4.63    3.35    5.83    4.62    4.72
 2095    4.48    3.65    5.10    4.64    4.54
 2096    4.98    3.94    5.40    5.24    5.35
 2097    5.36    4.68    6.13    5.34    5.28
 2098    3.95    3.93    3.32    4.02    4.55
 2099    4.52    3.42    4.48    4.33    5.83
 2100    5.27    4.82    4.76    5.15    6.36
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -0.56   -0.07    0.10
 2002    0.39    0.18    0.68    0.70    0.01
 2003    0.56    0.50    0.61    0.21    0.91
 2004    0.79    0.45    1.71    0.76    0.23
 2005    0.11    0.16   -0.10    0.27    0.12
 2006    0.25    0.14    0.12    0.50    0.24
 2007    0.66    0.32    0.05    0.92    1.33
 2008    1.74    1.60    2.15    2.00    1.21
 2009    0.23    0.41    0.29    0.25   -0.04
 2010    0.44   -0.03   -0.18    0.84    1.15
 2011    0.82    0.59    0.62    1.24    0.83
 2012    1.38    1.33    1.83    1.37    0.99
 2013    0.80    0.60    1.67    0.61    0.33
 2014    0.39    0.28   -0.24    0.74    0.80
 2015    0.61    0.58    0.07    0.91    0.89
 2016    1.29    1.11    1.25    1.24    1.55
 2017    1.44    1.68    2.99    0.84    0.26
 2018    0.43    0.29    0.19    0.87    0.35
 2019    0.90    0.48    0.97    0.99    1.16
 2020    1.53    1.21    2.93    0.73    1.24
 2021    1.06    1.20    0.89    1.43    0.71
 2022    0.78    0.31    0.58    1.16    1.08
 2023    1.85    1.69    2.73    1.57    1.40
 2024    1.57    1.51    1.90    1.55    1.34
 2025    1.19    1.34    1.45    1.39    0.58
 2026    0.88    0.59    0.64    1.09    1.21
 2027    1.46    0.60    1.61    1.61    2.01
 2028    1.60    1.47    2.06    1.77    1.11
 2029    1.23    0.72    1.86    1.19    1.15
 2030    1.20    0.63    1.14    1.58    1.47
 2031    1.31    1.25    0.98    1.25    1.75
 2032    1.69    1.44    0.93    1.70    2.68
 2033    1.87    2.23    2.76    1.49    1.02
 2034    0.62    0.22    0.50    0.10    1.64
 2035    1.64    1.43    1.42    1.99    1.73
 2036    1.19    0.89    1.53    1.81    0.53
 2037    1.25    0.68    0.71    1.89    1.72
 2038    1.71    1.46    2.00    1.49    1.88
 2039    2.22    2.06    2.55    2.35    1.94
 2040    1.44    1.03    0.84    1.64    2.24
 2041    2.11    1.65    2.28    2.43    2.09
 2042    1.90    1.44    2.58    1.86    1.73
 2043    1.69    1.25    1.29    1.83    2.41
 2044    2.30    2.10    2.29    2.37    2.45
 2045    1.92    2.01    1.44    1.87    2.36
 2046    2.28    1.65    2.86    2.73    1.90
 2047    2.02    1.73    1.86    2.29    2.20
 2048    2.77    2.04    2.50    3.25    3.30
 2049    2.50    2.26    2.90    2.61    2.23
