Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        24.58   25.12   25.08   22.65   25.47
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   -0.60   -0.85   -0.55   -0.78   -0.13
 1961   -0.71   -0.63   -0.69   -0.74   -0.78
 1962   -0.48   -0.50   -0.61   -0.67   -0.16
 1963   -0.30    0.08    0.18   -0.72   -0.76
 1964   -0.41   -0.78   -0.52   -0.26   -0.08
 1965   -0.68   -0.49   -0.51   -0.69   -1.04
 1966   -0.69   -0.70   -0.59   -0.64   -0.82
 1967    0.17   -0.07    0.11    0.34    0.31
 1968   -0.36   -0.00   -0.04   -0.78   -0.62
 1969   -1.05   -0.95   -0.89   -1.26   -1.10
 1970   -0.52   -0.69    0.01   -0.89   -0.51
 1971   -0.40   -0.30   -0.35   -0.70   -0.26
 1972   -0.05    0.08    0.22   -0.17   -0.34
 1973   -0.46   -0.39   -0.39   -0.47   -0.59
 1974   -0.10   -0.41   -0.06   -0.05    0.13
 1975   -0.01   -0.21    0.11    0.19   -0.13
 1976   -0.47   -0.37   -0.63   -0.45   -0.43
 1977   -0.01    0.02   -0.09    0.01    0.01
 1978   -0.26    0.20   -0.63   -0.53   -0.08
 1979    0.13   -0.13    0.56    0.68   -0.58
 1980   -0.38   -0.36   -0.67    0.01   -0.51
 1981    0.10   -0.04    0.44    0.22   -0.22
 1982   -0.43   -0.43   -0.43   -0.43   -0.44
 1983   -0.05   -0.18    0.07   -0.03   -0.08
 1984   -0.06   -0.14   -0.28    0.16    0.02
 1985   -0.19   -0.35    0.01   -0.12   -0.29
 1986    0.08   -0.09    0.19    0.40   -0.17
 1987    0.09   -0.20   -0.14    0.15    0.55
 1988    0.50    0.49    0.45    0.78    0.27
 1989    0.07    0.44   -0.18   -0.23    0.25
 1990    0.27    0.34    0.36    0.02    0.38
 1991    0.75    1.17    1.24    0.38    0.21
 1992   -0.05   -0.21   -0.03    0.05   -0.00
 1993    0.09    0.00    0.01   -0.02    0.36
 1994    0.26    0.40    0.20    0.16    0.30
 1995    0.18   -0.06   -0.11    0.68    0.20
 1996   -0.05    0.11   -0.23   -0.20    0.12
 1997    0.35    0.37   -0.10    0.29    0.83
 1998    0.72    0.81    0.79    0.56    0.71
 1999   -0.08    0.17   -0.34   -0.44    0.28
 2000    0.36    0.33    0.32    0.59    0.19
Projections under SRES A2 scenario
 2000    0.50    0.37    0.90    0.78    0.10
 2001   -0.01   -0.04   -0.30    0.10    0.21
 2002    0.96    0.68    1.06    1.20    0.90
 2003    0.61    0.62    0.31    0.95    0.57
 2004    0.74    1.11    0.62    0.67    0.54
 2005    0.64    0.36    0.74    0.77    0.70
 2006    0.68    0.24    0.50    1.10    0.88
 2007    0.78    0.91    0.41    0.81    1.00
 2008    0.61    0.88    0.31    0.50    0.77
 2009    0.97    1.10    0.76    1.24    0.76
 2010    0.83    0.61    0.68    1.26    0.77
 2011    0.55    0.57    0.54    0.29    0.81
 2012    0.82    1.23    0.77    0.60    0.67
 2013    0.69    0.43    0.60    0.92    0.81
 2014    0.74    1.17    0.92    0.08    0.81
 2015    0.58    0.54    0.50    0.10    1.17
 2016    1.16    1.71    1.39    0.65    0.88
