Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        23.37   23.45   23.13   22.21   24.69
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960    0.18    0.05    0.73   -0.04   -0.04
 1961   -0.33   -0.18   -0.08   -0.41   -0.65
 1962   -0.43   -0.30   -0.50   -0.43   -0.50
 1963   -0.54   -0.87   -0.11   -0.41   -0.78
 1964   -0.37   -0.43    0.04    0.11   -1.22
 1965   -0.63   -0.44   -0.56   -0.35   -1.18
 1966   -0.33   -0.34   -0.81   -0.26    0.11
 1967   -0.20    0.09   -0.17   -0.21   -0.51
 1968   -0.48   -0.06   -0.38   -0.49   -1.00
 1969   -1.26   -1.13   -1.04   -1.58   -1.30
 1970   -0.80   -0.93   -1.17   -0.72   -0.37
 1971   -0.20   -0.21   -0.13   -0.30   -0.14
 1972    0.09   -0.36    0.14    0.03    0.55
 1973   -0.15    0.32   -0.02   -0.52   -0.38
 1974   -0.93   -0.67   -1.21   -1.00   -0.84
 1975   -0.58   -0.74   -0.60   -0.92   -0.08
 1976   -0.19    0.09   -0.50   -0.45    0.12
 1977   -0.11   -0.03   -0.21   -0.33    0.11
 1978    0.27    0.42    0.18    0.07    0.39
 1979   -0.32   -0.07   -0.48   -0.25   -0.48
 1980    0.53    0.36    1.26    0.46    0.06
 1981   -0.40    0.08   -0.79   -0.46   -0.42
 1982   -0.15   -0.13   -0.08   -0.61    0.21
 1983    0.56    0.84    1.86    0.21   -0.68
 1984    0.09   -0.23    0.12    0.11    0.34
 1985    0.28    0.24    0.36    0.52    0.01
 1986   -0.46    0.01   -1.01   -1.04    0.19
 1987    0.04    0.08    0.16    0.33   -0.40
 1988    0.12   -0.08    0.12    0.43   -0.01
 1989    0.27    0.32    1.07    0.13   -0.46
 1990   -0.18   -0.34   -0.41   -0.12    0.14
 1991    0.29    0.49    0.01    0.42    0.23
 1992   -0.04   -0.12    0.32    0.34   -0.69
 1993    0.01   -0.19    0.11    0.14   -0.04
 1994    0.38   -0.15    0.28    1.02    0.38
 1995    0.21    0.19   -0.20    0.38    0.46
 1996   -0.04   -0.26   -0.26    0.18    0.16
 1997    0.14    0.02   -0.60    0.02    1.13
 1998    1.14    1.41    1.50    1.27    0.39
 1999    0.15   -0.35    0.17    0.65    0.13
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000    0.18    0.18    0.08   -0.01    0.50
 2001    0.47    0.36    1.40    0.42   -0.30
 2002    0.65   -0.21    0.66    1.17    1.00
 2003    0.98    0.94    0.77    1.07    1.14
 2004    0.53    0.70    0.78    0.75   -0.09
 2005   -0.06   -0.28    0.17    0.07   -0.18
 2006    0.33    0.14    0.16    0.29    0.73
 2007    0.84    0.20    1.69    1.21    0.28
 2008   -0.07    0.04    0.22    0.10   -0.65
 2009    0.52    0.04    0.69    0.74    0.61
 2010    0.69    0.83    0.45    0.44    1.03
 2011    1.00    0.84    0.39    0.97    1.80
 2012    1.02    0.92    1.09    1.52    0.54
 2013    0.76    0.56    1.03    0.86    0.59
 2014    0.86    0.37    1.04    0.85    1.15
 2015    0.77    0.58    0.49    0.94    1.07
 2016    0.71    0.49    1.02    0.85    0.47
 2017    0.15   -0.06    0.24   -0.12    0.53
 2018    0.63    0.62    0.93    0.97   -0.01
 2019    0.44    0.62    0.34    0.64    0.18
 2020    0.50    0.46    0.37    0.51    0.68
 2021    0.67    0.84    0.42    0.65    0.76
 2022    1.23    1.43    1.09    1.23    1.17
 2023    1.25    1.02    1.86    1.44    0.67
 2024    1.03    0.91    0.97    1.30    0.94
 2025    0.90    0.53    1.13    1.17    0.78
 2026    1.09    1.13    1.42    1.16    0.66
 2027    1.24    0.76    1.55    1.26    1.40
 2028    1.45    1.27    1.17    1.70    1.65
 2029    1.42    1.35    2.20    1.28    0.87
 2030    0.82    0.53    1.16    1.02    0.55
 2031    1.11    0.56    0.64    1.29    1.95
 2032    1.41    1.11    1.36    1.66    1.50
 2033    1.20    0.89    1.46    1.43    1.00
 2034    1.42    1.02    1.98    1.51    1.17
 2035    1.54    1.29    1.43    1.80    1.63
 2036    2.24    1.47    2.87    2.56    2.07
 2037    1.49    1.63    1.90    1.81    0.64
 2038    0.86    0.90    0.23    1.60    0.70
 2039    1.77    1.47    1.95    1.93    1.72
 2040    1.58    1.17    1.82    1.51    1.80
 2041    1.58    1.25    0.85    1.93    2.29
 2042    1.98    2.06    2.31    1.88    1.66
 2043    1.79    1.89    2.07    1.52    1.69
 2044    1.48    1.34    1.94    1.56    1.07
 2045    1.62    1.63    1.46    1.92    1.46
 2046    1.74    1.37    1.78    2.11    1.71
 2047    2.34    1.99    2.88    2.18    2.31
 2048    2.68    2.42    2.63    2.72    2.97
 2049    2.16    2.13    2.86    1.87    1.77
 2050    1.32    1.34    1.29    1.72    0.92
 2051    2.25    1.69    2.52    2.86    1.92
 2052    2.04    1.67    1.31    2.29    2.88
 2053    2.82    2.28    3.19    3.09    2.74
 2054    2.36    2.16    2.82    2.57    1.88
 2055    1.86    1.93    1.75    1.72    2.05
 2056    2.37    2.04    2.06    2.84    2.54
 2057    3.09    2.25    3.31    3.47    3.34
 2058    2.63    2.53    3.23    2.85    1.93
 2059    1.78    1.61    1.04    2.02    2.47
 2060    2.82    2.88    3.18    2.96    2.27
 2061    2.96    2.32    2.76    3.26    3.50
 2062    3.07    2.94    3.66    2.78    2.91
 2063    2.35    2.49    2.21    2.40    2.29
 2064    2.63    1.86    1.94    2.94    3.78
 2065    3.72    4.18    3.66    3.63    3.40
 2066    3.63    3.13    3.65    3.62    4.10
 2067    2.65    2.98    3.59    2.59    1.42
 2068    2.38    1.77    2.41    2.40    2.94
 2069    3.58    2.88    3.91    3.71    3.82
 2070    3.34    2.72    3.93    3.82    2.90
 2071    3.48    2.12    3.50    4.10    4.20
