Frequency of Cold Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
         10.01    10.01     9.96    10.01     9.97
Timeseries (% days occurring)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     17.04    22.30    24.65    46.21    11.01
1962     18.99    13.90    40.13    29.03    16.53
1963     13.79    19.14     4.16     3.55    27.45
1964     14.89    33.41    17.81    18.00    16.58
1965      7.04    21.12     1.75     0.41     2.26
1966     12.27    25.67     8.71     8.49    14.87
1967     14.91     8.85    19.66    47.91    12.36
1968     11.92     7.46     6.12     5.79    22.29
1969      7.51     2.88     0.01     6.77    14.16
1970     10.37    19.35     3.93     1.87    14.83
1971     17.53     1.99    36.25    39.98    18.96
1972     11.89    14.82     9.14    23.07     7.97
1973      5.88     0.83     3.45     4.09    18.27
1974     14.40    25.90     3.96    19.20    15.00
1975      8.02     9.71     3.45     1.57     8.75
1976      7.49     5.48     1.14     0.89     6.03
1977     18.60    10.09    19.20    36.44    23.95
1978     15.16    11.74    22.96    14.95    11.96
1979     12.29    15.52     6.77    15.08     8.74
1980     22.15    21.35    55.50    60.02    15.00
1981      8.37    17.07     4.55     0.76    12.44
1982      8.70    18.44    19.76     3.31     4.39
1983      8.07     3.71     3.60     3.00    13.32
1984      8.20    18.49     8.01     1.80     2.78
1985      8.25     8.43     1.12     2.64     7.59
1986      8.24     4.92    10.09     0.63    10.95
1987      7.72     1.50     0.00    11.66    10.45
1988      7.99     7.60     0.70     2.04    11.98
1989      5.61     1.44     0.28     0.47     9.19
1990     14.78    20.57    11.91    21.31    17.27
1991     15.24    18.30    16.61     8.15    11.67
1992      8.45    10.33    15.15     9.13     4.84
1993      5.26     8.08     1.04     0.18     1.08
1994      5.33     1.91     1.97     0.00     8.60
1995      8.19     6.24     1.73     5.63     4.00
1996      4.43     4.19     5.25     0.39     0.86
1997     10.40     6.98    18.01     9.22     5.72
1998      7.23     2.69    12.35     2.84     1.62
1999      6.05     2.63     1.01     0.00    10.90
2000      5.75     2.46     2.26     0.04     9.11
Projections under SRES A2 scenario
