Percentage of total rainfall ocurring in 'heavy' rainfall events - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
         20.25    27.53    15.87    13.58    23.02
Timeseries in anomalies relative to 1970-1999 mean (% of total rainfall)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960    -20.25      NaN      NaN      NaN      NaN
1961      6.53    -1.21    17.55     3.02     7.99
1962      1.58    11.24     0.03     7.51     1.69
1963     -4.92    -1.96    -3.85    -7.16     6.28
1964      2.93    18.26     9.56     1.11     0.63
1965     -8.39    -1.63    -3.88    -5.28   -14.57
1966     -2.15     9.62   -10.16     1.31     1.83
1967      0.48     7.46    -4.07     1.69     5.37
1968      3.01    -2.78    13.30    -4.35   -16.87
1969     -2.12    -9.79     2.53    -4.65    12.17
1970      1.32    -2.37     6.92    -4.01    -0.34
1971     -4.70    -0.92    -6.51    -2.48    -2.06
1972      5.65    -2.11     2.91    10.35    -0.06
1973     -4.26   -10.46   -10.01     1.95     3.53
1974     -2.05    -0.37    -2.10    -4.09    -0.91
1975      0.22     0.14    -1.67     2.50     3.14
1976     -3.29    -4.15     4.04    -9.32    -4.18
1977      0.20    10.69     0.18     2.35    10.72
1978     -0.17    16.02    -9.33     1.59    11.31
1979     -4.17    -0.84    -8.96     0.69    -0.86
1980     -0.08   -10.20    -5.62     1.24     9.30
1981      2.19    -4.80    15.44    -9.47    -5.42
1982      6.66    11.46     4.99    10.23    -7.61
1983     -3.63    -1.75    -4.72    -1.68    -2.69
1984      1.07     1.55     6.05     0.86   -16.27
1985     -0.50     3.10     1.72    -2.47     0.94
1986     -2.32    -5.59    -7.32    -0.36    -8.88
1987     -4.96   -14.41    -1.89    -2.58    -0.11
1988      5.71    11.01     7.86     4.79     1.83
1989     -3.09    -3.10     3.02    -5.84     1.10
1990     -2.80    -5.98   -12.20     5.20    -4.33
1991      3.55    -1.51     0.97    -2.59     9.85
1992     -2.46    -3.82   -10.55     4.98    -7.05
1993     -2.02     7.55     1.75    -3.25     8.79
1994     -6.51    -3.96    -4.85    -7.85     0.35
1995      0.73     4.28     6.08    -3.67    -7.43
1996      4.53   -10.47    -1.39     8.19     7.53
1997      1.61     6.66     5.24    -3.30    -7.61
1998      7.56    13.58     7.64     5.08    -0.09
1999      6.01     0.77    12.33     2.97     7.53
2000     -6.33    -2.19    -2.54    -6.53    -6.06
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
2015       NaN      NaN      NaN      NaN      NaN
2016       NaN      NaN      NaN      NaN      NaN
2017       NaN      NaN      NaN      NaN      NaN
2018       NaN      NaN      NaN      NaN      NaN
2019       NaN      NaN      NaN      NaN      NaN
2020       NaN      NaN      NaN      NaN      NaN
2021       NaN      NaN      NaN      NaN      NaN
2022       NaN      NaN      NaN      NaN      NaN
2023       NaN      NaN      NaN      NaN      NaN
2024       NaN      NaN      NaN      NaN      NaN
2025       NaN      NaN      NaN      NaN      NaN
2026       NaN      NaN      NaN      NaN      NaN
2027       NaN      NaN      NaN      NaN      NaN
2028       NaN      NaN      NaN      NaN      NaN
