Frequency of Hot Days - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
          NaN    7.92     NaN     NaN     NaN
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN    1.62     NaN     NaN     NaN
1961      NaN    4.15     NaN     NaN     NaN
1962      NaN   29.88     NaN     NaN     NaN
1963      NaN   16.58     NaN     NaN     NaN
1964      NaN   13.93     NaN     NaN     NaN
1965      NaN    9.57     NaN     NaN     NaN
1966      NaN    7.03     NaN     NaN     NaN
1967      NaN    0.19     NaN     NaN     NaN
1968      NaN   40.67     NaN     NaN     NaN
1969      NaN   36.46     NaN     NaN     NaN
1970      NaN    7.07     NaN     NaN     NaN
1971      NaN    5.30     NaN     NaN     NaN
1972      NaN    7.22     NaN     NaN     NaN
1973      NaN    2.22     NaN     NaN     NaN
1974      NaN    0.33     NaN     NaN     NaN
1975      NaN    4.93     NaN     NaN     NaN
1976      NaN    2.15     NaN     NaN     NaN
1977      NaN    5.76     NaN     NaN     NaN
1978      NaN   22.23     NaN     NaN     NaN
1979      NaN    9.88     NaN     NaN     NaN
1980      NaN    3.03     NaN     NaN     NaN
1981      NaN    9.43     NaN     NaN     NaN
1982      NaN    4.77     NaN     NaN     NaN
1983      NaN    7.53     NaN     NaN     NaN
1984      NaN    2.80     NaN     NaN     NaN
1985      NaN    5.03     NaN     NaN     NaN
1986      NaN   12.17     NaN     NaN     NaN
1987      NaN   12.32     NaN     NaN     NaN
1988      NaN    2.43     NaN     NaN     NaN
1989      NaN    8.80     NaN     NaN     NaN
1990      NaN   19.57     NaN     NaN     NaN
1991      NaN    7.72     NaN     NaN     NaN
1992      NaN    5.78     NaN     NaN     NaN
1993      NaN    3.38     NaN     NaN     NaN
1994      NaN    2.51     NaN     NaN     NaN
1995      NaN   15.86     NaN     NaN     NaN
1996      NaN   13.35     NaN     NaN     NaN
1997      NaN   27.03     NaN     NaN     NaN
1998      NaN    1.20     NaN     NaN     NaN
1999      NaN    5.84     NaN     NaN     NaN
2000      NaN    3.55     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
