Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     JFM     AMJ     JAS     OND
        27.96   28.31   28.18   27.12   28.21
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     JFM     AMJ     JAS     OND
20th Century Model Run
 1960    0.04    0.82   -0.35    0.01   -0.32
 1961   -0.16   -0.65   -0.24   -0.04    0.29
 1962   -0.20   -0.04   -0.58   -0.58    0.38
 1963   -0.62   -0.67   -1.14   -0.62   -0.05
 1964   -0.71   -0.59   -0.96   -0.21   -1.06
 1965   -0.88   -0.70   -1.10   -1.16   -0.56
 1966   -0.84   -1.19   -1.34   -0.96    0.14
 1967   -0.17   -0.37   -0.06   -0.39    0.11
 1968   -0.17   -0.65    0.03   -0.36    0.31
 1969   -0.12   -0.26    0.47   -0.67    0.00
 1970   -0.02   -0.15   -0.22    0.11    0.17
 1971    0.01   -0.07   -0.35   -0.20    0.65
 1972   -0.11    0.19   -0.44    0.14   -0.34
 1973   -0.11    0.23   -0.21    0.07   -0.52
 1974   -0.19    0.07   -0.25   -0.71    0.14
 1975   -0.10   -0.42    0.19   -0.16   -0.02
 1976   -0.03    0.30   -0.44    0.14   -0.11
 1977    0.28    1.04   -0.12    0.30   -0.11
 1978   -0.09   -0.49   -0.05    0.43   -0.22
 1979    0.37    0.48    1.07   -0.11    0.03
 1980    0.18   -0.20   -0.13    0.17    0.88
 1981    0.04    0.06   -0.15    0.16    0.11
 1982    0.13    0.24    0.44    0.28   -0.43
 1983   -0.47    0.27   -0.61   -1.14   -0.40
 1984   -0.47   -0.79   -0.68   -0.35   -0.04
 1985   -0.27   -0.63   -0.47    0.04   -0.02
 1986    0.10    0.47    0.00    0.17   -0.24
 1987    0.26    0.83    0.46   -0.03   -0.23
 1988    0.19   -0.44    0.60    0.60    0.00
 1989    0.41    0.19    0.82   -0.01    0.65
 1990    0.42    0.43    0.62    0.44    0.19
 1991   -0.01    0.14    0.05   -0.11   -0.09
 1992   -0.76   -0.20   -0.65   -0.90   -1.26
 1993   -0.41   -0.41   -0.50   -0.28   -0.45
 1994    0.18    0.01    0.03    0.34    0.33
 1995   -0.07   -0.36   -0.23    0.04    0.27
 1996   -0.30   -0.01   -0.39   -0.29   -0.53
 1997   -0.42   -0.69    0.05    0.09   -1.12
 1998    0.43   -0.42    0.72    0.21    1.21
 1999    0.82    0.33    0.87    0.57    1.50
 2000    0.73    0.49    0.99    0.55    0.89
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN     NaN     NaN     NaN
 2002     NaN     NaN     NaN     NaN     NaN
 2003     NaN     NaN     NaN     NaN     NaN
 2004    0.55    0.95    0.75    0.51   -0.02
 2005    0.43    0.26    0.69    0.22    0.57
 2006    0.12   -0.53   -0.07    0.39    0.69
 2007    0.72    0.02    1.27    0.92    0.65
 2008    0.38    0.21    0.14    0.23    0.93
 2009    0.46    0.38    0.74    0.32    0.39
 2010    0.21    0.12    0.23    0.40    0.07
 2011    0.76   -0.18    1.03    1.15    1.06
 2012    1.21    1.38    1.61    1.22    0.63
 2013    0.85    0.74    0.60    0.82    1.24
 2014    0.73    0.85    1.34    0.63    0.11
 2015    0.63    0.58    0.35    0.94    0.63
 2016    0.89    0.45    1.06    1.01    1.03
