Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
        132.6   237.8   154.5    17.2   121.0
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   -0.02  -13.91   35.55  -25.25    5.35
 1961    4.58    6.26    0.36   20.08    4.46
 1962  -12.40  -11.52   -8.95  -49.57  -13.24
 1963    0.04   -5.75    1.77   25.45    5.59
 1964   -3.28  -16.17    3.35   38.34    7.66
 1965    0.34    0.10    1.17   -5.80    0.65
 1966  -10.30  -13.65   -9.65  -20.26   -3.15
 1967    5.16    5.81   12.57   -0.58   -4.77
 1968    1.81    0.04   -2.30   29.60    6.57
 1969   -0.91    0.66   -0.10   16.29   -7.50
 1970    0.43    2.21    3.52   -4.52   -6.28
 1971    5.23    7.10   10.50  -46.06    2.13
 1972   -6.87  -16.13   -0.19  -23.19    5.15
 1973   -5.25   -0.01    1.45   -5.66  -24.05
 1974    7.47   -6.19   11.52    6.84   29.23
 1975   -0.27    6.02    6.14  -22.18  -17.71
 1976   -3.38   -9.98   -0.26   50.21   -2.01
 1977   -1.91   -8.30    3.67   62.39   -5.65
 1978   -1.45    6.20   -3.72  -54.49   -6.03
 1979   -1.77   -9.29    8.50  -30.22    3.94
 1980    8.28    8.14   -6.73   -5.46   29.67
 1981    9.49   11.89   -0.04   62.02    9.45
 1982    2.63   19.49  -17.46   67.54  -14.10
 1983  -12.23  -19.04  -12.11  -10.97    0.80
 1984   -5.86   -6.04  -24.88   33.86   13.10
 1985    1.49   -4.73    9.25   72.45   -6.31
 1986  -10.17   -5.79  -13.46   22.97  -19.29
 1987    2.19   -9.88   24.78  -43.55    3.58
 1988   -0.10   -0.01    6.61  -31.70   -4.34
 1989    0.45   -1.70    9.12  -45.99    0.20
 1990    3.37    9.99    3.82  -52.42   -2.27
 1991   -4.13  -11.55    8.13    7.66   -6.86
 1992    6.07   14.62   -1.96  -33.67    5.18
 1993    4.43   -0.53   21.83   12.77   -9.20
 1994    0.78   -1.75   -4.95   -3.26   13.65
 1995    7.52   15.06   -9.55  -13.66   17.49
 1996    1.49    4.45  -17.45   33.09   15.34
 1997   -0.10    2.92    8.50   -5.28  -16.25
 1998    7.57    0.91   14.01   30.27    9.20
 1999  -15.40    1.92  -38.59  -29.80  -17.76
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000  -16.34  -15.40  -10.74  -50.93    4.46
 2001   -7.98   -8.36  -19.29  -12.02    7.79
 2002    1.81   -1.35   10.93  -38.40    2.13
 2003   -2.87   -6.41    0.64  -24.30    2.64
 2004  -10.76   -0.57  -13.71  -49.86  -21.43
 2005   -3.37   -8.52    7.23   31.13  -11.70
 2006   -0.10   -3.81    2.82  -11.38    5.06
 2007    2.35    0.96    8.40   -7.92   -1.18
 2008    5.52    3.13   13.63  -20.83    3.63
 2009    8.86    6.05    6.53    2.21   18.28
 2010   -3.05   12.83  -13.26  -64.69  -12.44
 2011  -12.61  -16.39   -2.41   -6.58  -19.04
 2012   -2.54    0.03    3.66  -41.53   -9.95
 2013   -0.95   11.48   -0.85  -39.71  -20.00
 2014    8.72   14.90    8.62  -45.31    4.40
 2015   -1.45    7.27   -8.05  -36.14   -5.24
 2016   10.68   21.63   10.87  -45.03   -3.13
 2017   -4.08  -16.50   10.03   -3.66    2.28
 2018    6.46   12.87   -6.29   -6.83   12.04
 2019   11.59   14.69   23.35  -33.65   -3.05
 2020    6.22   10.02   -3.40   37.79    6.52
 2021    2.89   -2.36    3.86    2.60   12.02
 2022   -2.52    1.56   10.97  -55.08  -20.24
 2023   10.23    4.06   -0.37   -2.86   37.74
 2024    4.21   12.70    4.92   -6.10  -11.93
 2025   -9.31   -2.27   -9.33   -0.23  -24.41
 2026   -5.88    0.59   -8.32  -28.33  -12.28
