Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual      JF     MAM    JJAS     OND
        159.1   136.1   172.8   127.0   203.6
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960    0.47    5.84    9.31   -8.31   -2.12
 1961    8.04    7.52   14.10   11.27    0.44
 1962    5.05   -0.14   -1.13    4.11   13.40
 1963   -6.26    2.25   -0.35   -8.78  -12.97
 1964    3.17   -8.87   11.27    6.26   -0.92
 1965    3.54    2.12   -6.42    4.47   11.85
 1966   -6.16    4.23   -8.79   -5.38   -9.22
 1967    5.95    0.97    5.06   -3.14   16.47
 1968   11.78    9.84    5.66    7.07   21.74
 1969   -5.79  -21.19   -9.80    2.04   -2.02
 1970    2.94    2.49    1.12   11.91   -2.78
 1971    7.66    4.15    8.58   11.57    5.20
 1972    3.21   17.96   10.05   -2.10   -4.75
 1973    5.54    4.56    0.79    7.63    8.28
 1974    2.11    5.35   -6.35    3.41    6.78
 1975   -2.35   10.04  -11.01    1.04   -3.34
 1976   -2.68  -10.62   -0.44   -3.82   -0.10
 1977    3.21    9.32    2.32    8.80   -3.41
 1978   -6.96   -7.61   -9.94   -5.55   -5.32
 1979    5.08    6.30   -2.87   24.46   -4.83
 1980   -2.48   -3.61    1.71   -5.61   -2.94
 1981    3.55   -0.14   -2.74    3.31   10.73
 1982  -11.36   -1.60  -12.29   -6.51  -18.97
 1983    8.41   -6.72    2.78    8.82   19.60
 1984   10.66   15.80   11.00    0.98   16.14
 1985   -4.05    3.57   10.75  -11.07  -14.17
 1986    0.30   -0.89    7.80    4.44   -8.98
 1987   -0.62   -0.33    1.61   -4.30    0.41
 1988   -4.49   -6.36  -10.37   -0.08   -2.34
 1989   -1.64  -14.48    4.81  -11.40    6.72
 1990    2.58    1.70   -2.37   -3.40   12.13
 1991   -6.31   -5.08   -8.86    0.12  -10.04
 1992    3.78   -9.56    4.14   12.83    1.88
 1993   -3.93   -2.49    0.53  -13.20   -0.64
 1994    0.51    7.11    4.26   -5.28   -0.81
 1995  -11.37  -16.92   -2.23  -16.76  -12.17
 1996   -8.89   -2.01   -4.66   -4.18  -19.46
 1997   -3.73   -9.64   -1.75  -10.34    2.72
 1998    1.52    3.31   -0.68   -0.26    4.06
 1999    9.83    6.42    4.31    4.55   20.42
 2000    4.44   -4.76   -2.32    9.12   10.37
Projections under SRES A2 scenario
 2000    4.12    2.32   12.69    9.82   -7.08
 2001    0.88   -9.64   -6.14    7.60    5.95
 2002    0.83  -10.60    6.74   -6.35    6.87
 2003    2.42  -28.44   -0.95    3.13   18.46
 2004    0.83    8.50   -2.53   -6.87    6.65
 2005    0.23    8.99    5.32  -10.15    0.64
 2006    3.43   -2.48   -4.28    4.43   11.77
 2007   12.49   10.90   -0.20    6.91   28.62
 2008   13.59    5.37    4.98   11.29   26.47
 2009   11.89    8.58    8.66   18.68   10.46
 2010    2.38   11.92    0.93   -7.75    7.78
 2011    4.50    6.82   -4.98   13.29    4.20
 2012    1.46   -0.17   -9.36    3.35    9.80
 2013   -2.30   -3.64   -3.26   -4.16    0.67
 2014   -2.52  -16.27   -1.55   -0.57    1.17
 2015    1.39   -8.91   -1.31    6.71    3.86
 2016    4.54   -9.84   11.95   12.97   -2.36
 2017    2.05   -1.57    1.58    2.18    3.95
 2018    2.59  -24.99    8.55   -3.12   14.58
 2019    8.66   41.64   12.48   -6.45    3.27
 2020    8.89   16.96   -2.83   16.91    8.59
 2021   -1.28   -8.53    4.72  -12.30    6.03
 2022   12.27    8.17   11.56   14.83   12.56
 2023    3.97   14.51   -7.36    5.38    7.70
 2024    7.76    0.74    8.02    5.88   12.24
 2025    1.65  -21.77   -2.33   -0.63   17.37
 2026   15.07   19.15   11.60   20.61   11.58
 2027    4.24   -7.24   -6.90   18.16    7.24
 2028    6.80   -6.87    0.18    9.10   16.62
 2029    7.03    2.62    5.40   10.41    7.58
 2030    9.69   -6.01    9.98    1.11   23.59
 2031    7.36   -0.97    2.07   12.02   11.71
 2032   -1.39   14.83   -7.54  -16.12    8.84
 2033    2.07    1.29   -1.48  -12.20   17.30
 2034    8.55    2.24    1.74    9.54   16.32
