Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual      JF     MAM    JJAS     OND
        140.7    91.6   187.0    86.5   199.3
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -5.58  -10.53   -3.69  -13.84   -1.06
 1961    3.26    3.57   10.84   -3.32   -0.15
 1962    5.61   -3.22   18.51    3.69   -2.69
 1963   -8.53    4.64    5.01   -9.75  -24.58
 1964  -27.01  -11.81  -20.71  -33.80  -33.66
 1965   -3.02  -10.51   12.87  -19.93   -5.85
 1966   12.61   12.35    1.33   24.39   16.46
 1967    9.61   19.79   -7.67   22.51   15.24
 1968  -15.45  -10.95  -14.74  -12.39  -19.27
 1969  -16.91   15.08   -6.34  -41.64  -22.33
 1970   28.50   -7.07   29.56   44.51   29.16
 1971   -2.86  -16.97  -15.00   -9.55   16.72
 1972   10.67  -26.04   17.95   19.93    9.73
 1973   -4.45   17.95    5.88  -38.52   -1.29
 1974   -0.69   -9.64   18.46  -33.94    3.34
 1975   -5.79   -4.57    2.03  -39.39    5.92
 1976   32.93    4.30   18.71  101.30   15.48
 1977   -7.25   -1.77    7.19  -18.79  -15.81
 1978   -6.63    1.97  -16.57  -20.17    7.90
 1979    2.27   14.34   21.40  -11.03  -11.68
 1980  -13.12   43.91  -15.89  -50.18   -6.56
 1981    2.96   -4.73  -10.60    0.31   19.56
 1982   14.13  -41.07    6.74   25.27   31.54
 1983   13.03    0.95   27.45   -8.12   15.42
 1984    1.21   -3.04   -7.15   25.09   -3.46
 1985  -17.10    4.46   -5.43  -23.81  -30.77
 1986    5.02   13.27    2.12  -23.54   21.73
 1987   -9.55  -27.20   -5.25   -2.76  -12.12
 1988   -7.18    4.68   -0.75    2.59  -22.50
 1989   -5.35   -0.42  -10.89   16.05  -14.04
 1990   17.79   19.58  -14.73   84.04    9.42
 1991   -7.31    2.20    3.21  -40.83   -0.70
 1992   -9.04   23.67  -29.51   -1.68   -4.12
 1993   -7.46   19.69   -6.98  -41.32    3.37
 1994   -3.37   19.61   13.98    7.37  -32.90
 1995   -8.38   -9.95  -20.05   -5.23    1.23
 1996   -1.95  -15.36   -8.11   25.03   -7.66
 1997  -14.16  -25.51    3.67  -18.61  -24.83
 1998  -19.13   -0.43   -7.94  -42.40  -21.89
 1999   22.26    3.19   -3.48   78.38   19.78
 2000    4.75    1.09    4.01   -5.43   12.46
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    3.91   13.75    0.63   18.44   -4.45
 2002   20.76   -3.80   40.86  -13.03   28.97
 2003  -17.74  -13.83  -17.39  -12.87  -22.08
 2004    2.93    5.57   22.18  -27.51    1.67
 2005    1.29  -15.53   21.98   -8.21   -7.47
 2006   32.25   -7.63   23.08   65.03   34.12
 2007   -8.38   17.71   -7.88  -17.23  -11.74
 2008    0.74  -10.06   17.60   -1.84  -10.28
 2009    6.74   19.73   12.27   26.05  -13.61
 2010   16.46   23.51   17.51    7.08   18.75
 2011    6.50    7.29   -6.53   10.08   16.40
 2012  -10.69  -29.14  -23.52  -22.18   13.66
 2013    4.46   12.43   -0.24   38.36  -13.18
 2014   -4.44  -11.40   -9.58   -2.32    1.29
 2015  -20.06  -13.54  -12.74  -33.89  -20.91
 2016   30.25  -14.60   14.05   15.99   67.45
 2017  -27.72  -23.73  -14.99  -36.46  -35.83
 2018  -15.69   30.36  -13.41  -21.36  -28.67
 2019  -20.71   -4.32    4.85  -31.21  -43.65
 2020  -12.47   25.97   -9.12  -20.71  -22.63
 2021    6.71  -20.49   -9.24   51.44    4.14
 2022   -0.20   -1.71   12.75  -13.27   -4.33
 2023   -0.64  -14.88   -3.35   -0.73    6.33
 2024   18.00    5.94    8.41   42.14   16.73
 2025    0.87   11.23   15.09  -20.47   -3.29
 2026   -2.30   -9.45   -8.36   -4.79    7.02
 2027   -1.50  -13.87  -15.29    4.55   11.72
 2028    1.92    5.98   -4.42   33.84  -11.86
 2029    1.96    9.71   32.63   -3.71  -25.90
 2030  -10.16   -4.84  -17.49    4.82  -13.58
 2031   21.00    9.83   14.89   31.94   23.83
 2032    2.79   -1.81    3.91   18.31   -5.82
 2033   -5.25   -6.43   -5.19  -10.06   -2.17
 2034   23.66    0.70   21.88   62.54    9.87
 2035    2.69   29.80   -2.58   -4.48    3.48
 2036  -11.88   -6.19   24.84  -43.70  -29.68
 2037  -18.07  -17.25  -19.32  -15.37  -18.70
 2038  -12.33  -14.82    3.92    0.27  -34.11
 2039    1.05    8.07   27.11  -13.88  -16.93
 2040   -4.33   12.31  -14.72    5.29   -5.23
 2041    7.48    8.58   -6.47   40.82    0.96
 2042   18.58   18.54   -9.16   78.27   10.09
 2043  -18.90  -46.87    8.19  -45.69  -20.25
 2044    1.11   -1.44    7.47   -4.82   -0.65
