Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (%)
 YEAR  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960  -17.58  -34.03  -16.41  -44.97  -18.42
 1961  -13.08  -19.49  -16.59  -27.86  -19.42
 1962  -26.54  -54.54  -24.03  -21.42  -31.09
 1963  -27.34  -24.32  -17.50  -39.34  -32.75
 1964  -27.01  -43.69  -20.71  -39.55  -33.66
 1965  -10.35  -30.72  -18.38  -32.99  -13.08
 1966  -15.14  -21.25  -34.32  -29.24  -17.03
 1967  -10.81  -23.45  -20.69  -30.55  -18.91
 1968  -16.83  -41.49  -14.74  -42.62  -19.27
 1969  -20.69  -40.12  -18.94  -41.64  -22.33
 1970  -36.07  -38.17  -41.63  -41.14  -33.32
 1971  -11.89  -45.53  -19.53  -19.02  -14.00
 1972   -9.26  -29.24  -14.27  -28.85  -17.94
 1973   -6.58  -41.27   -7.17  -38.52  -15.41
 1974  -23.54  -44.43  -12.80  -36.13  -32.10
 1975  -16.65  -31.66  -16.00  -39.39  -20.63
 1976  -26.34  -14.42  -31.55  -34.38  -18.65
 1977  -10.02  -25.07  -18.21  -18.79  -15.81
 1978  -15.57  -25.24  -16.57  -32.86  -17.85
 1979   -6.78  -31.52  -24.28  -16.75  -16.87
 1980  -15.32  -15.71  -20.30  -50.18  -30.48
 1981  -12.62  -12.62  -16.67  -43.92  -27.58
 1982  -11.36  -41.07  -12.55  -16.24  -18.97
 1983  -14.78  -21.68  -15.59  -30.70  -30.49
 1984  -19.15  -26.87  -16.87  -39.84  -24.86
 1985  -17.10  -40.47   -7.20  -23.81  -30.77
 1986  -12.55  -26.02  -23.12  -23.54  -31.59
 1987  -20.90  -27.20  -29.79  -37.82  -19.07
 1988  -10.71  -24.52  -18.84  -36.09  -22.50
 1989  -12.61  -28.57  -10.89  -21.43  -25.06
 1990  -27.17  -34.12  -31.27  -21.15  -29.21
 1991  -18.40  -23.29  -28.84  -40.83  -15.13
 1992  -19.91  -16.83  -29.51  -31.79  -29.40
 1993  -16.09  -15.81   -9.93  -41.32  -27.88
 1994  -14.86  -32.81   -9.61  -39.88  -35.20
 1995  -16.68  -36.47  -25.57  -23.99  -14.28
 1996  -16.84  -47.38  -37.21  -22.60  -19.46
 1997  -17.65  -48.46  -20.67  -37.11  -24.83
 1998  -19.13  -21.47  -23.77  -42.40  -21.89
 1999  -20.70  -37.91  -23.10  -36.96  -23.25
 2000  -14.89  -16.99  -28.39  -13.98  -27.26
Projections under SRES A2 scenario
 2000   -3.71   -6.71  -20.21  -27.22  -22.10
 2001  -13.22  -15.82  -21.50  -26.68  -18.94
 2002  -11.52  -50.77   -9.21  -25.90  -16.35
 2003  -21.03  -28.44  -18.64  -30.15  -22.08
 2004  -24.35  -46.24  -10.01  -45.88  -25.39
 2005  -11.45  -24.89  -14.26  -42.23  -23.38
 2006  -12.06  -38.62  -30.32  -27.65  -15.07
 2007   -8.38  -32.28  -10.84  -17.23  -17.70
 2008  -20.28  -26.81  -11.59  -25.37  -26.30
 2009  -26.66  -37.21  -33.02  -33.40  -33.27
 2010  -19.55  -33.61  -17.57  -37.73  -20.88
 2011  -16.61  -35.87  -16.16  -29.86  -14.82
 2012  -16.33  -31.76  -23.52  -23.86  -23.02
 2013   -7.44  -34.47  -22.01  -28.64  -24.18
 2014  -10.93  -37.38  -19.94  -15.45  -12.95
 2015  -20.06  -21.72  -22.28  -33.89  -22.73
 2016  -14.82  -44.16  -39.53  -29.55  -15.72
 2017  -27.72  -36.74  -14.99  -36.46  -35.83
 2018  -15.69  -34.43  -28.04  -21.36  -28.67
