Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual      JF     MAM    JJAS     OND
        163.7   114.6   249.5   108.7   183.9
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -7.56   -5.51    3.69  -14.21  -18.42
 1961    0.63  -19.49    5.92    4.24   -1.04
 1962  -26.54  -54.54  -24.03  -19.19  -24.11
 1963   10.90    0.22   14.84   18.27    4.18
 1964   -6.69  -43.69    2.15  -39.55   22.60
 1965  -10.35   -4.12    1.57  -32.99  -11.26
 1966   13.01  -18.93   -3.04   38.79   27.74
 1967   18.09   37.41    3.00   44.08   10.04
 1968   -3.75   -8.79   -7.47  -15.63   12.75
 1969   -9.44    6.40  -18.94  -11.91   -1.21
 1970    5.64   -3.28    7.32    7.30    5.78
 1971   -4.75    8.55    2.43  -12.39  -14.00
 1972    4.97    7.53   11.85  -28.85   21.23
 1973   23.82  -17.38   20.67   64.44   13.21
 1974   26.38    6.95    3.04   73.44   29.05
 1975   -3.21   16.52   -6.75   -9.06   -1.99
 1976  -26.34  -12.63  -31.55  -34.38  -18.65
 1977   -7.48   -7.44  -12.31   -7.95   -0.57
 1978  -15.57  -12.54   -4.77  -32.86  -17.85
 1979   21.91  -31.52    5.11   66.97   31.41
 1980   -5.38   -1.81   11.11  -23.40  -15.03
 1981   -3.70   -4.84   -3.75   -6.64   -0.85
 1982    1.29  -10.56  -12.55   15.60   13.71
 1983   -3.18   18.71    0.36  -30.70    4.61
 1984  -19.15    9.37  -11.65  -39.84  -24.86
 1985    5.44  -16.55   12.44    9.18    2.12
 1986   -5.80   10.81   -2.47   -7.69  -15.74
 1987    1.82  -15.82    6.24   18.05   -9.64
 1988  -10.42  -24.52    3.43  -36.09   -3.12
 1989    2.95   49.89    1.40   10.14  -20.12
 1990  -27.17  -20.24  -31.27  -21.15  -29.21
 1991    6.66   -7.53   -7.37   25.92   16.40
 1992   -2.91  -12.09    2.96  -11.03   -0.66
 1993   11.13   24.35    6.70    7.42   14.57
 1994   -7.74   -7.95    1.37  -39.88    5.33
 1995   16.89    3.21   23.47   16.67   13.81
 1996   12.32   10.77   -3.56   68.63   -9.85
 1997    8.37   44.63   12.30  -14.22    5.77
 1998    0.76    5.47   -5.95    7.75    2.39
 1999   -7.55  -10.08    1.78  -35.39    2.77
 2000    8.74  -13.07   13.70   38.86  -12.66
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    2.85  -15.82   11.99   -8.03    6.76
 2002    6.78    1.53    7.79   21.89   -4.31
 2003    6.35   19.49   15.07   -7.30   -0.17
 2004  -15.67    5.24  -10.01  -45.88   -8.23
 2005  -11.45   17.53    0.48  -42.23  -15.45
 2006   -5.58  -35.05  -14.56    1.55   13.21
 2007   20.65    4.25   27.58   28.16   12.17
 2008    8.22   15.26   12.06    3.16    4.07
 2009   -8.62  -19.77  -33.02   -0.56   22.77
 2010   10.61   15.64   -0.83   26.86   11.23
 2011   -1.99  -24.99    7.47  -20.92    9.67
 2012   -8.81  -22.23    0.98  -17.70   -9.49
 2013    2.02   12.70   11.48   13.35  -24.18
 2014    5.96  -11.73   17.13   -9.72   10.52
 2015    1.32   32.16   12.86  -18.87  -11.23
 2016  -12.96  -41.87  -12.01  -25.27    7.45
 2017    4.17   -4.34    8.67   14.95   -6.91
 2018   -0.57    7.13   -0.45   -6.46    0.72
 2019   11.28   10.36   20.47   15.39   -4.04
 2020   21.22    6.19   11.62   48.12   19.31
 2021   11.62   28.65   27.81  -18.28    6.16
 2022  -16.56  -19.98  -34.43  -31.09   20.56
 2023   17.06   27.10    2.48   68.09   -7.53
 2024    8.09   -2.65    9.77    6.92   11.22
 2025   -2.61   27.10    1.76  -35.39    4.93
 2026    9.97   -6.92    7.00   37.65   -0.79
 2027    0.20  -26.91   -6.06    5.36   15.88
 2028   20.39   21.88   11.19   45.58   12.39
 2029   13.83   20.92   23.29   12.49   -0.87
 2030   24.19   10.92   25.32   31.75   22.21
 2031   -2.75   -8.87   -9.99  -10.89   16.03
 2032  -13.46  -31.06    3.26  -19.52  -24.05
 2033   -4.60    3.00    7.15  -19.21  -12.18
 2034    5.88    7.28   12.11   -6.66    6.74
 2035    1.07   17.79  -19.75    5.07   19.22
 2036   -1.71   -8.07   -1.65    2.17   -2.22
 2037   -2.00  -21.22  -24.53   23.31   16.61
