Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     NDJ     FMA     MJJ     ASO
        177.0   134.0   173.1   155.9   246.7
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual     NDJ     FMA     MJJ     ASO
 1960    3.72   -9.67    2.54    8.94    4.85
 1961   -6.43  -38.51  -10.10  -25.01   -7.64
 1962  -29.42  -32.04  -41.70  -18.15  -30.73
 1963  -20.06  -12.92  -20.57   -8.75  -36.12
 1964  -23.42  -48.92   -6.30  -14.10  -30.31
 1965  -11.79  -15.08  -13.08  -20.90  -10.82
 1966   -5.15   -8.94  -10.70  -21.80   -8.97
 1967   -6.94  -23.42   -7.47  -10.08   -3.25
 1968   -7.85  -36.35   25.06   -4.14  -20.57
 1969  -22.29  -46.81   -2.45  -15.70  -40.26
 1970   -4.65  -29.07  -23.97   -3.22   13.43
 1971    6.87   -2.13    0.68    1.34   12.03
 1972   -1.95  -16.90  -16.27  -12.76   -5.53
 1973   -5.37  -11.38   -7.40  -10.80  -26.72
 1974   -3.99  -11.62  -10.38   -2.37   -5.36
 1975  -12.22  -12.43  -19.12  -19.95  -22.08
 1976   -6.41    9.12   -8.94  -26.58  -10.03
 1977   -9.74   -3.60  -17.21  -43.20   -1.01
 1978   -6.56  -34.82    8.88  -13.20  -18.15
 1979   -8.31  -17.96   -5.98    6.49  -26.12
 1980   -0.93    2.87  -18.36  -15.73   -0.80
 1981   -6.91  -15.35   -0.57  -11.92   -8.28
 1982    0.83    9.62  -15.74  -13.92    8.63
 1983  -34.21  -27.52  -42.34  -35.58  -31.40
 1984    7.84   -6.33   -7.21   32.96    8.74
 1985    2.88  -15.23   -1.24   10.09    9.95
 1986    1.17   -4.80   -2.45    0.93    2.23
 1987   -4.98  -22.68   -2.42   -7.01    0.12
 1988    9.04  -18.60   -5.11   53.53    5.53
 1989  -14.13  -15.60  -26.21   -9.47   -7.79
 1990   -8.83  -32.03  -39.15   16.43    4.04
 1991   -1.73    7.42    1.93   -1.94  -28.27
 1992  -13.93  -35.41  -11.10  -23.92  -13.57
 1993   -5.83  -14.77  -15.67  -15.00   -9.65
 1994    8.46   16.12   -7.03   -8.10   13.51
 1995   -2.75  -24.94    7.59  -21.47    9.33
 1996    5.36  -12.46   27.43    4.97  -19.12
 1997  -15.05  -58.08   -8.10  -11.94   -8.11
 1998   -9.22    5.57  -38.55  -15.61    8.11
 1999   -4.27    9.57   21.44   -8.37  -30.03
 2000  -18.69   -3.14  -39.97  -36.77  -20.31
 2001   -3.24   19.35  -25.66   46.86  -29.57
 2002   -2.89  -22.72   22.43    9.41  -18.33
 2003  -17.19   -0.01  -26.36  -13.32  -21.92
 2004   -5.64   24.48  -25.12  -40.57   14.05
 2005  -28.40  -11.48  -37.94  -49.06  -17.71
 2006   -5.07  -33.29    9.02    5.88   -7.17
