Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     NDJ     FMA     MJJ     ASO
        177.0   134.0   173.1   155.9   246.7
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual     NDJ     FMA     MJJ     ASO
 1960    3.72   -9.67    2.54    8.94    4.85
 1961   -2.29  -17.32    2.17  -16.80   -2.64
 1962   -1.23   -0.49    4.01    8.98  -12.98
 1963    0.26   20.05    2.64   17.77  -24.39
 1964   -4.32   -9.04   11.58   -8.97  -10.99
 1965    2.46   21.38    6.31   -7.45   -4.87
 1966    5.14    1.32    9.14   18.86   -4.62
 1967    5.89    0.74   -0.62   18.14    5.29
 1968    1.03   -0.42   27.30   -0.76  -16.25
 1969    3.01    4.64   23.14   -6.81   -7.71
 1970    8.32    0.80    6.66    2.43   16.03
 1971   10.03   -0.55    7.93    8.46   16.94
 1972   -1.76   -7.08   -2.55   -3.93    1.27
 1973   -3.33    6.24    2.44   -1.91  -15.59
 1974    0.95   -3.37    7.23   -0.12   -0.80
 1975   -8.70   -4.70   -4.21  -11.85  -13.83
 1976    1.53   17.00    4.99  -11.85   -1.92
 1977    9.26   39.65   -7.42  -12.84   19.06
 1978   -2.22  -18.89   19.41   -7.15   -6.05
 1979    0.03   -5.03   14.24   22.02  -18.17
 1980    1.48   14.09  -11.07   -8.39    9.33
 1981   -5.95  -12.65    2.89   -7.56   -7.55
 1982    1.57   13.38  -11.98   -7.38   10.21
 1983  -29.14  -23.67  -34.35  -27.47  -29.47
 1984   11.50   -2.23   -5.74   40.46   13.44
 1985    4.60   -9.19   -0.57   10.11   12.16
 1986    2.87    3.23    0.89    5.09    2.61
 1987   -2.71  -16.67    4.67   -4.62    0.65
 1988   12.04  -11.23   -4.08   57.44    8.32
 1989   -8.40   -5.04  -18.83   -6.93   -3.68
 1990   -4.57  -16.74  -38.43   20.07   11.06
 1991    2.87   22.79   22.33    2.39  -21.30
 1992  -10.81  -20.90    0.01  -15.65   -9.84
 1993   -2.97    0.99   -0.35  -11.16   -1.62
 1994   12.47   36.70   -2.73    1.77   16.54
 1995   -1.67  -16.89    7.82  -18.86   10.08
 1996    5.53   -7.40   32.13   11.70  -10.06
 1997  -10.49  -34.14   -5.12   -7.31   -3.27
 1998   -3.06    9.34  -33.73  -10.44   16.48
 1999    3.72   40.13   23.15    1.82  -28.59
 2000  -12.87    2.42  -18.09  -25.26   -9.52
 2001   -3.24   19.35  -25.66   46.86  -29.57
 2002   -2.89  -22.72   22.43    9.41  -18.33
 2003  -17.19   -0.01  -26.36  -13.32  -21.92
 2004   -5.64   24.48  -25.12  -40.57   14.05
 2005  -28.40  -11.48  -37.94  -49.06  -17.71
 2006   -5.07  -33.29    9.02    5.88   -7.17
