Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     DJF     MAM     JJA     SON
        114.1   226.5   158.2    12.2    59.7
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960  -26.01  -23.20  -32.82   -6.33   -3.31
 1961   -7.90  -37.62  -35.06   -2.88   43.97
 1962   -5.96  -23.04   23.89   -7.11  -17.59
 1963   -0.19   20.70   17.75    4.19  -43.40
 1964  -13.99   27.62  -45.64   -5.43  -32.49
 1965   -0.97   54.93  -22.53   -0.66  -35.60
 1966   16.09   27.75   26.31    8.46    1.83
 1967  -10.89   -5.38  -25.44   -3.32   -9.40
 1968    5.31   14.19  -13.40   -6.54   26.99
 1969   12.17   71.53   -1.34   -4.90  -16.59
 1970   -8.02   18.18  -21.02   11.28  -40.50
 1971  -17.82  -23.08  -24.92   -3.96  -19.30
 1972    1.64  -28.45  -13.16    3.02   45.14
 1973   14.88   40.99    8.56   -5.13   15.08
 1974   -8.91  -21.95   18.80    0.95  -33.42
 1975   19.00   40.15   12.89   -8.71   31.66
 1976  -11.91    8.04  -37.89    0.99  -18.77
 1977   15.26    3.09   -1.15    0.57   58.52
 1978    6.56   65.89   10.05   -5.82  -43.87
 1979  -13.86  -18.95  -14.43    5.01  -27.05
 1980   -1.49   -1.89   33.32    1.96  -39.34
 1981    0.79  -34.18   30.13    1.54    5.68
 1982  -13.55  -12.63   -7.53   -1.99  -32.04
 1983    5.48  -16.27    9.57    1.49   27.13
 1984  -18.80    0.94  -45.57    2.13  -32.72
 1985    5.49   -6.78   11.68   11.15    5.90
 1986   11.76   29.91  -16.62    2.02   31.73
 1987   -1.21  -16.18    6.59   -1.72    6.45
 1988  -14.79  -27.01  -24.78    2.65  -10.03
 1989   14.42   32.77  -16.31   -7.07   48.31
 1990    4.62   25.18    9.00    4.42  -20.12
 1991   -0.10  -23.85   61.07   -8.81  -28.80
 1992   -6.31   -8.70   -5.55   -7.72   -3.28
 1993   10.51    9.66   -3.63    0.79   35.23
 1994  -17.48  -50.62  -12.74   -4.44   -2.13
 1995    2.59  -17.46   27.82   -2.77    2.77
 1996    8.15  -25.83   44.02   15.41   -1.00
 1997    4.98  -34.79    9.04   -7.47   53.15
 1998   -0.24   55.66  -29.27   -2.98  -24.37
 1999    8.34   38.17  -17.97    3.18    9.99
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000    3.25   33.82   20.33   -7.07   13.53
 2001    7.51   16.39   14.65   -2.53    1.54
 2002    0.65   30.39  -24.45   -3.97    0.62
 2003  -21.04  -15.85  -57.25   -9.27   -1.77
 2004    5.71   47.05    6.65   -5.07  -25.80
 2005    2.17    6.68   -6.27   -5.92   14.17
 2006   12.59   -0.04   23.09   13.26   14.03
 2007    3.50   10.07    2.22   -0.64    2.37
 2008   18.47   24.30   28.21    9.52   11.85
 2009   -3.36  -40.70   26.08   -5.25    6.44
 2010  -26.10  -65.57    7.07   -3.69  -42.19
 2011   -3.43   34.82  -38.32   -1.01   -9.19
 2012    5.73   -1.38   44.07   -2.28  -17.48
 2013   12.27  -39.87   62.69    3.25   23.01
 2014   10.68   65.62  -39.46   -6.13   22.68
 2015   34.95  107.03   29.52   -8.14   11.38
 2016   -4.71    3.43   -6.32   -2.24  -13.69
 2017   -0.02   14.79    2.71    7.28  -24.86
 2018   18.18   36.26   46.41   -2.27   -7.69
 2019   -0.40    6.88    4.98    0.53  -13.98
 2020   -6.38   -3.53   10.76   -3.35  -29.39
 2021    1.23    1.45   -6.67   11.49   -1.35
 2022   12.96   11.24    7.43    0.54   32.64
 2023    4.36   19.93   22.34   -2.47  -22.35
 2024   12.93  -10.10   12.92   -1.04   49.95
 2025   23.31   34.38   21.32    7.08   30.47
 2026   11.27   25.24   36.77   -3.07  -13.84
 2027    1.75   29.55  -26.39   11.21   -7.35
 2028    6.18   20.66   -4.54    2.77    5.83
 2029    7.91  -19.50   36.16   -2.09   17.10
 2030   27.88   39.26   45.26   -3.51   30.49
 2031  -16.77  -32.13  -13.29   -3.41  -18.24
 2032   -1.70  -23.37   19.78   -5.35    2.14
 2033   13.99    5.23   25.66   -6.22   31.30
 2034  -14.92  -33.31  -12.37   -0.80  -13.19
 2035    8.45   14.22   29.10   -6.78   -2.73
 2036    1.72   24.03    6.73    6.44  -30.32
 2037   -2.34   30.52   -8.05    3.26  -35.07
 2038   -7.85   -1.02    6.67    4.51  -41.54
 2039    2.25  -10.83   20.99   14.33  -15.48
 2040   -9.06   -9.24   -6.47    0.23  -20.77
 2041   -4.83   10.78  -24.19   -5.41   -0.48
 2042   19.62   61.37    8.32   -4.00   12.78
 2043  -13.92  -20.12  -25.42   -6.18   -3.98
 2044    2.45   44.67   -5.05    0.92  -30.72
 2045  -13.32  -36.83   12.65   -7.56  -21.56
 2046    5.01   12.15   -9.69    4.85   12.74
 2047  -18.02  -36.98    8.53    5.43  -49.05
 2048   12.65   -9.04   58.45    3.54   -2.36
 2049   -3.64    9.60  -12.41   -1.36  -10.41
 2050    4.85   13.80    6.39    5.99   -6.77
 2051   -6.06  -56.11   27.04   -7.82   12.63
 2052   16.37   67.47  -30.87   -2.97   31.87
 2053   -1.66  -21.28   -5.44    0.24   19.84
 2054   20.85   65.21   38.25   -3.94  -16.12
 2055   24.10   18.90   36.53   -3.16   44.12
 2056    3.45   -9.62   -8.71   -8.20   40.33
 2057    9.06   39.17   17.52   -0.69  -19.75
 2058    4.48   16.34  -14.54    8.57    7.55
 2059   18.06   23.93   35.33    4.20    8.77
 2060    2.30   70.97  -40.91   -5.75  -15.10
 2061   -7.35   14.85  -38.92   -2.33   -2.99
 2062   18.75   37.55   41.61    0.18   -4.35
 2063    2.28   33.82   19.23   -5.61  -38.31
 2064   -1.03    1.57   34.02   -4.01  -35.72
 2065   16.86   73.27   27.48    0.43  -33.74
 2066   22.92   53.55   22.48    2.30   13.37
 2067   19.25   60.64   19.67   -4.70    1.39
 2068    9.90   -6.33   33.75    5.03    7.15
 2069    7.47   53.83  -19.83    0.97   -5.08
 2070  -10.01  -59.60   22.83   -0.28   -2.99
 2071  -16.23  -80.89   25.82    0.11   -9.98
 2072   -6.55   10.92   -2.47   -3.16  -31.51
 2073    0.40   13.13   11.94   -4.89  -18.57
 2074   -4.02  -25.20   21.97    1.85  -14.71
 2075  -11.80    7.50  -32.70   -4.12  -17.89
 2076   16.54   56.53   31.19    8.11  -29.66
 2077    1.09  -17.46   20.68    9.39   -8.24
 2078    4.99   10.37   42.04   -6.56  -25.89
 2079   29.05   58.16   19.31    7.42   31.31
 2080   35.13   43.14   40.73   -4.02   60.68
 2081    7.41   32.49   19.03   -0.34  -21.54
 2082   13.05   46.15   31.24   11.90  -37.08
 2083   26.64   50.78   41.12   -7.68   22.32
 2084   -0.72  -32.35   29.84   -0.43    0.05
 2085   24.04   63.68  -12.42   -7.05   51.93
 2086   13.91   18.96   -4.23   -4.93   45.86
 2087   29.13   80.22   36.38   10.68  -10.78
 2088   14.54   65.82    4.77    4.76  -17.21
 2089    3.74    7.30   13.20    4.41   -9.96
 2090   22.60   47.66   50.13    0.67   -8.06
 2091  -11.79   16.48  -10.32   -5.18  -48.15
 2092   30.31   63.62   39.71    4.56   13.33
 2093   16.05   34.41   21.00    2.86    5.94
 2094   10.49   60.74   39.38   -2.66  -55.50
 2095   -7.42   -8.94  -28.36   -1.59    9.21
 2096   36.80  108.59    5.57   -0.18   33.23
 2097   17.73   72.98   -4.38    7.41   -5.08
 2098   14.68   27.08   11.64    3.66   16.34
 2099   24.18   70.95   -2.03   49.67  -21.88
 2100     NaN     NaN     NaN     NaN     NaN
Projections under SRES A1B scenario
 2000    3.25   33.82   20.33   -7.07   13.53
 2001    7.67   17.95   20.02   10.37  -17.64
 2002   -7.35  -70.26   49.33    1.93  -10.39
 2003    2.88    5.54   14.27   -6.78   -1.50
 2004    4.64    7.98  -10.29    8.51   12.35
 2005   14.20   72.10   23.82   -4.27  -34.83
 2006    8.38   57.80    7.34   -6.84  -24.79
 2007    7.54   28.25   15.59    3.22  -16.87
 2008    1.80   31.85    9.86    4.91  -39.41
 2009   -1.36    7.04   21.76   -6.43  -27.80
 2010  -24.85  -67.27  -20.87   -5.94   -5.33
 2011  -16.15   -2.79  -37.37   -5.68  -18.76
 2012    8.37  -15.41    9.69   -6.93   46.12
 2013    5.79   10.54    9.47    0.86    2.30
 2014    0.26   11.41   18.68   -5.58  -23.45
 2015    7.68   16.25   20.32    3.17   -9.03
 2016   22.11   25.65   23.24   -2.76   42.33
 2017   17.17   63.34   23.62   -5.71  -12.56
 2018    4.49   -6.85   12.40   11.18    1.23
 2019  -15.61  -61.66   13.35    3.17  -17.30
 2020   -4.63  -43.63   19.03   -3.71    9.79
 2021  -30.21  -57.82  -36.57   -4.90  -21.54
 2022   11.55   33.28  -30.64   -4.59   48.15
 2023   19.43    4.45   60.30   -4.95   17.92
 2024   12.00   27.69  -35.77    4.05   52.03
 2025   10.59   47.05   12.94    5.67  -23.29
 2026    6.89   29.39    5.96    7.39  -15.17
 2027   -0.59   16.34  -23.98   -3.06    8.36
 2028    6.94  -15.49    0.86   -3.21   45.60
 2029   -2.82   25.63  -18.83   -0.35  -17.73
 2030   15.27   54.81  -10.47    0.40   16.34
 2031   13.98   79.91   -4.22   -2.29  -17.47
 2032    7.42   15.28   54.86   -0.17  -40.28
 2033   -8.83    4.90   -2.28   -0.37  -37.56
 2034   -3.43   -7.68   34.96    8.82  -49.83
 2035  -11.07  -26.71    6.55   -1.21  -22.90
 2036   -0.35   45.71   -2.52   -6.57  -38.03
 2037    4.30   10.98   28.90   14.04  -36.73
 2038   12.24  -20.08   36.45    0.91   31.70
 2039   11.91   58.44   11.62    4.75  -27.17
 2040  -10.12   -1.77  -17.54   -5.71  -15.47
 2041    3.39   31.52   -5.29   -4.38   -8.28
 2042  -21.55   33.63  -67.47   -7.29  -45.06
 2043   -0.27  -50.80   30.74    6.42   12.56
 2044    8.56   33.70   14.03   -8.36   -5.13
 2045  -11.89   20.78  -37.58   -5.40  -25.38
 2046    5.18   26.71   -5.99    0.26   -0.25
 2047    4.75  -19.22   14.93    2.11   21.20
