Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        20.91   21.98   19.78   18.03   23.83
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   -1.06   -0.78   -0.78   -1.18   -1.04
 1961   -0.01    0.07   -0.05   -0.03   -0.05
 1962    0.11    0.03    0.29   -0.42    0.55
 1963   -0.20   -0.41    0.79   -0.64   -0.55
 1964   -1.25   -0.44   -1.28   -1.46   -1.82
 1965   -0.82   -0.53   -1.34   -0.57   -0.83
 1966   -0.59   -1.19   -1.00    0.00   -0.15
 1967    0.59    0.94    1.08    0.42   -0.09
 1968   -0.57    0.03   -0.56   -1.52   -0.24
 1969   -0.96   -0.92   -0.78   -1.37   -0.76
 1970   -0.34   -0.31    0.00   -1.29    0.23
 1971    0.27    0.05    0.32    0.50    0.19
 1972   -0.66   -0.46    0.03   -1.81   -0.39
 1973   -1.00   -0.21   -0.59   -2.08   -1.14
 1974   -0.54    0.21   -0.76   -1.27   -0.36
 1975    0.61    0.70    1.39    0.75   -0.38
 1976   -0.30   -0.72   -0.75   -0.11    0.40
 1977    0.69   -0.24    0.50    1.87    0.64
 1978   -0.04    0.69   -0.54    0.13   -0.45
 1979    0.22   -0.41   -0.23    1.12    0.41
 1980   -0.22    0.48   -0.84   -0.12   -0.41
 1981   -0.26   -0.23   -0.22   -0.49   -0.10
 1982    0.19    0.37    0.36    0.14   -0.10
 1983   -0.59    0.49   -0.94   -1.38   -0.53
 1984   -0.90   -0.99   -0.97   -1.13   -0.50
 1985   -0.19    0.16   -0.95    0.29   -0.27
 1986   -0.02   -0.63    0.36    0.46   -0.28
 1987    0.53   -0.13    1.11    0.73    0.40
 1988   -0.33   -0.13   -0.29   -0.86   -0.05
 1989   -0.51   -0.17   -0.47   -0.90   -0.51
 1990   -0.43   -1.06   -0.23   -0.55    0.13
 1991    0.39    0.24    0.77    0.89   -0.33
 1992   -0.77   -1.10   -0.78   -0.79   -0.42
 1993   -0.49   -0.24   -0.93   -0.26   -0.54
 1994    0.02    0.01   -0.31    0.43   -0.07
 1995    1.27    0.09    2.23    1.84    0.93
 1996    1.77    2.46    2.19    2.00    0.43
 1997   -0.08   -0.09   -0.27   -0.55    0.59
 1998    0.34    0.31   -0.35    0.60    0.82
 1999    1.38    0.88    1.16    1.83    1.65
 2000    0.84    1.40    1.04    0.19    0.71
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -0.90   -0.35   -0.00
 2002    0.33    0.52   -0.06    0.24    0.63
 2003    0.40    0.91    0.06    0.46    0.16
 2004    0.28    0.58   -0.08   -0.00    0.63
 2005    0.71    1.06    0.44    0.63    0.72
 2006    0.87    0.15    0.61    1.97    0.75
 2007    0.36    0.19    0.31    0.60    0.36
 2008    1.64    2.29    1.79    1.52    0.96
 2009    1.04    1.09    1.13    1.59    0.36
 2010    0.77   -0.41    0.33    2.05    1.10
 2011    0.41    0.14    2.09   -0.16   -0.44
 2012    1.21    1.53    0.92    0.94    1.45
 2013    0.99    1.45    1.64    0.00    0.87
 2014    0.66    1.01   -0.03    0.91    0.73
 2015    0.56    0.23    0.19    1.59    0.23
 2016    1.08    0.58    1.24    0.99    1.49
 2017    1.03    1.17    1.11    0.83    0.98
 2018   -0.10    0.33   -0.01   -0.57   -0.15
 2019    1.21    1.40    1.18    1.92    0.35
 2020    1.33    0.31    0.91    2.21    1.90
 2021    0.88    1.22    0.64    1.23    0.44
 2022    0.68    0.29    0.48    0.76    1.18
 2023    0.96    0.21    0.77    2.02    0.85
 2024    0.37    0.73    0.57   -0.80    0.98
 2025    1.14    0.64    0.67    2.09    1.18
 2026    1.71    1.53    1.98    2.04    1.29
 2027    0.40   -0.00    0.50   -0.13    1.24
 2028    0.80    0.69    0.77    0.94    0.81
 2029    0.73    0.32    0.75    0.13    1.71
 2030    2.16    2.21    2.87    2.15    1.41
 2031   -0.11    0.31   -0.25   -1.04    0.53
 2032    1.01    1.72    0.88    0.73    0.70
 2033    1.58    0.72    0.99    2.15    2.48
 2034    2.87    1.88    4.23    3.64    1.71
 2035    1.45    0.54    1.31    2.72    1.25
 2036    1.26    0.52    0.68    2.29    1.54
 2037    1.86    2.16    1.78    2.27    1.23
 2038    0.68    0.42    1.07   -0.26    1.52
 2039    1.13    0.86    1.02    1.90    0.76
 2040    1.36    0.82    1.48    2.39    0.75
 2041    1.26    1.02    1.67    0.61    1.73
 2042    2.75    2.14    2.85    3.83    2.17
 2043    1.15    0.56    0.75    1.60    1.71
 2044    0.86    1.16    1.34   -0.14    1.07
 2045    2.44    2.03    3.14    2.85    1.73
 2046    1.24    1.15    0.62    1.34    1.84
 2047    1.65    0.65    0.79    2.97    2.18
 2048    2.17    1.39    2.42    2.47    2.41
 2049    2.38    3.42    2.15    2.25    1.68
 2050    1.70    1.49    1.78    1.52    2.00
 2051    1.36    1.31    1.17    0.93    2.04
 2052    1.28    1.84    1.23    0.66    1.38
 2053    2.62    2.92    1.78    2.45    3.31
 2054    3.21    3.01    3.45    3.61    2.75
 2055    1.24    1.48    1.31    0.12    2.06
 2056    1.59    2.22    1.71    0.67    1.75
 2057    2.27    2.83    2.45    1.09    2.70
 2058    2.10    1.53    2.05    2.30    2.51
 2059    2.57    2.84    2.82    3.02    1.59
 2060    2.16    0.92    2.71    2.96    2.04
 2061    2.56    3.83    2.04    1.86    2.48
 2062    2.60    2.39    1.99    3.40    2.60
 2063    2.25    1.51    2.13    3.45    1.93
 2064    2.15    1.22    2.34    2.50    2.56
 2065    2.60    2.29    2.17    2.74    3.20
 2066    2.31    2.21    2.45    1.93    2.67
 2067    2.15    2.47    1.75    1.07    3.31
 2068    2.27    1.91    2.18    2.05    2.95
 2069    2.52    1.97    2.31    2.65    3.13
 2070    3.28    3.78    2.86    3.91    2.59
 2071    2.66    1.93    3.01    2.74    2.94
 2072    2.55    2.54    2.15    2.55    2.96
 2073    3.45    2.88    3.11    4.68    3.14
 2074    2.99    2.77    2.36    3.22    3.60
 2075    2.86    3.64    2.28    2.29    3.23
 2076    3.90    2.85    3.43    5.34    4.00
