Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        20.62   22.28   20.40   15.84   23.98
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   -1.01   -1.39   -0.25   -0.55   -1.43
 1961   -0.67   -1.64   -0.65    0.30   -0.71
 1962   -0.93   -1.02   -0.57   -0.60   -1.54
 1963   -0.73   -1.18   -0.07   -0.77   -0.92
 1964   -1.03   -0.97   -1.80   -0.93   -0.42
 1965   -1.48   -1.84   -1.16   -0.87   -2.07
 1966   -0.23   -0.67   -0.43    0.53   -0.37
 1967   -0.26   -0.92   -0.21   -0.33    0.44
 1968   -0.45   -0.51   -0.44   -0.47   -0.40
 1969    0.43    0.46    0.83    0.34    0.08
 1970   -0.36   -0.56   -0.52    0.26   -0.62
 1971   -1.26   -0.65   -0.58   -1.26   -2.55
 1972   -0.90   -1.31   -1.18   -0.39   -0.72
 1973   -0.36   -0.64   -0.40   -0.35   -0.05
 1974   -0.85    0.04   -1.39   -0.58   -1.48
 1975   -0.06   -0.40   -0.18   -0.31    0.65
 1976   -0.24   -0.15   -0.07   -0.80    0.05
 1977   -0.25   -0.36   -0.19   -0.27   -0.17
 1978   -0.04    0.02    0.08   -0.48    0.23
 1979   -0.30    0.09   -0.13   -0.08   -1.08
 1980   -0.75   -0.25   -0.42   -0.69   -1.64
 1981   -0.75   -0.59   -1.25   -0.59   -0.55
 1982    0.38    0.26    0.64    0.62   -0.01
 1983   -0.01   -0.52    0.06    0.18    0.26
 1984    0.30   -0.50    0.54    0.74    0.43
 1985    0.08    0.06   -0.36    0.25    0.38
 1986   -0.22    0.16   -0.17   -0.48   -0.40
 1987    0.58    0.22    1.10    0.99    0.01
 1988    0.34    0.04    0.13   -0.03    1.22
 1989    0.67    0.76    0.97    0.74    0.22
 1990    0.85    0.52    1.41    0.76    0.72
 1991    0.69   -0.00    0.63    1.09    1.05
 1992    0.86    1.44    0.60    0.62    0.80
 1993   -0.18   -0.01    0.38   -0.61   -0.47
 1994    0.35    0.99   -0.12   -0.45    0.97
 1995    0.34   -0.24    0.18    0.35    1.09
 1996    0.68   -0.28    0.55    0.77    1.66
 1997    0.18    1.45   -0.37   -0.03   -0.33
 1998    0.31    0.28   -0.19    0.20    0.96
 1999   -0.09    0.14    0.27   -0.17   -0.62
 2000    0.31    0.46   -0.14    0.44    0.48
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -0.14    1.54    0.68
 2002    1.28    0.60    0.20    2.58    1.74
 2003    0.09   -0.05   -0.23    0.78   -0.15
 2004   -0.42   -0.59   -0.42    0.18   -0.85
 2005    1.03    0.88    0.22    0.88    2.16
 2006    1.15    1.68    1.52    1.48   -0.08
 2007    1.34    0.64    0.99    2.34    1.38
 2008    0.86    1.32    1.23    1.17   -0.27
 2009    0.69    0.45   -0.22    0.22    2.29
 2010    0.65    0.64    0.38    1.34    0.23
 2011    0.52    1.19   -0.35    0.30    0.96
 2012    0.57   -0.01   -0.02    0.69    1.63
 2013    0.57    0.68    0.87    0.36    0.38
 2014    0.61    0.18    0.69    0.05    1.53
 2015    1.35    1.66    0.46    1.34    1.91
 2016    1.09    1.19    0.92    0.42    1.81
 2017    1.04    1.13    0.71    1.38    0.95
 2018    0.61    0.16    0.58    1.76   -0.07
 2019    0.90    0.16    0.78    0.67    2.00
 2020    1.20    2.04    0.38    0.88    1.49
 2021    0.71    0.66    0.64    0.81    0.73
 2022    1.36    1.01    1.41    2.01    1.01
 2023    0.53    0.53    0.41    0.07    1.11
 2024    1.26    2.30    0.81    0.76    1.17
 2025    0.54    0.52    0.53    0.42    0.68
 2026    1.82    1.24    1.89    1.60    2.56
 2027    1.67    1.98    1.54    1.50    1.67
 2028    0.90    0.51    0.55    1.49    1.04
 2029    1.36    0.34    1.29    2.17    1.62
 2030    1.47    1.05    1.97    1.39    1.48
 2031    1.13    1.04    1.10    1.59    0.81
 2032    1.93    1.04    2.35    2.73    1.59
 2033    1.76    2.02    1.48    2.03    1.49
 2034    1.36    1.27    1.29    1.87    1.01
 2035    2.14    2.91    1.63    1.80    2.21
 2036    2.44    2.90    1.71    2.40    2.76
 2037    1.36    1.48    1.39    1.07    1.51
 2038    1.61    1.63    1.47    1.14    2.22
 2039    2.12    2.16    1.42    2.31    2.59
 2040    2.27    2.53    1.15    2.27    3.12
 2041    2.08    2.22    1.87    2.23    2.02
 2042    1.28    0.80    1.27    1.81    1.23
 2043    1.71    1.16    1.27    1.78    2.65
 2044    2.16    2.02    1.97    2.54    2.11
 2045    2.26    3.11    1.19    2.26    2.48
 2046    2.14    1.18    2.07    3.20    2.11
 2047    2.08    1.58    1.44    2.72    2.60
 2048    1.83    1.98    1.32    1.50    2.52
 2049    2.56    1.92    1.72    3.25    3.34
 2050    2.93    3.39    2.01    3.49    2.81
 2051    2.46    2.83    1.82    2.34    2.84
 2052    2.03    1.86    1.31    1.83    3.12
 2053    3.48    2.64    2.88    4.67    3.71
 2054    2.34    1.64    2.10    3.13    2.50
 2055    3.05    3.25    2.34    3.66    2.93
 2056    2.24    2.99    2.05    2.24    1.67
 2057    1.96    1.85    1.94    2.09    1.97
 2058    1.99    1.27    1.55    2.88    2.27
 2059    2.74    2.75    2.34    2.40    3.49
 2060    2.09    2.10    1.25    3.03    2.01
 2061    2.73    2.47    2.25    3.45    2.75
 2062    2.24    1.76    1.74    2.14    3.33
 2063    1.87    2.02    1.20    2.09    2.18
 2064    2.55    3.07    2.00    3.10    2.05
 2065    2.97    2.46    2.27    3.57    3.56
 2066    3.19    2.78    2.29    3.91    3.76
 2067    3.22    1.79    2.51    4.07    4.53
 2068    3.24    3.68    2.27    3.17    3.82
 2069    2.68    2.52    2.15    3.19    2.85
 2070    3.24    2.77    3.13    3.70    3.37
 2071    3.26    2.70    2.73    3.41    4.18
 2072    3.81    3.12    3.63    4.78    3.70
 2073    3.55    4.19    2.36    3.27    4.38
 2074    3.41    3.22    2.53    3.41    4.49
 2075    3.87    3.25    3.24    4.22    4.78
 2076    2.99    3.08    2.57    3.02    3.30
 2077    4.23    3.48    3.50    4.32    5.62
