Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        22.40   22.73   21.79   20.40   24.70
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960    0.34    0.13    0.45   -0.06    0.86
 1961   -0.05   -0.20   -0.12    0.44   -0.33
 1962    0.23   -0.19    0.53   -0.36    0.93
 1963   -0.32   -0.27   -0.71    0.08   -0.39
 1964   -0.68   -0.23   -0.88   -1.40   -0.22
 1965   -0.15    0.13   -0.35   -0.62    0.24
 1966   -0.25   -0.83   -0.17   -0.39    0.39
 1967   -0.54   -0.57   -0.25   -0.28   -1.05
 1968   -0.13   -0.76    0.26    0.45   -0.47
 1969   -0.32    0.34   -0.86   -0.79    0.04
 1970   -0.58   -0.65   -0.52   -0.46   -0.67
 1971   -0.17    0.25   -0.76   -0.55    0.39
 1972   -0.52   -0.50    0.09   -0.85   -0.84
 1973    0.06    0.51   -0.05   -0.28    0.06
 1974   -0.53   -0.65   -0.48    0.38   -1.36
 1975    0.15    0.41    0.05    0.12    0.03
 1976   -0.41   -0.06   -0.63   -0.75   -0.22
 1977   -0.34   -0.35   -0.59   -0.01   -0.43
 1978    0.16   -0.18    1.07   -0.34    0.09
 1979    0.09    0.27   -0.70   -0.42    1.22
 1980    0.30    0.05    1.44    0.13   -0.40
 1981    0.01   -0.17    0.53   -0.54    0.21
 1982   -0.06    0.57    0.37   -0.57   -0.60
 1983   -0.44   -0.91   -0.68    0.14   -0.31
 1984    0.00   -0.13    0.23    0.57   -0.66
 1985   -0.39   -0.70    0.31   -0.66   -0.53
 1986    0.29    0.52    0.20   -0.00    0.44
 1987    0.18    0.06    0.01   -0.32    0.95
 1988    0.42    1.04    0.48    0.19   -0.03
 1989   -0.02   -0.30   -0.86    0.64    0.43
 1990    0.09    0.65   -0.09    0.14   -0.32
 1991    0.20    0.66    0.02    0.24   -0.15
 1992   -0.64   -0.94   -0.15   -0.23   -1.21
 1993   -0.10   -0.57   -0.41    0.57   -0.00
 1994   -0.25   -0.51   -0.89   -0.97    1.39
 1995    0.46    0.64   -0.07    1.12    0.14
 1996    0.20   -0.52    0.02    0.47    0.84
 1997    0.95    0.92    1.04    0.88    0.95
 1998    0.64    0.08    0.41    1.57    0.50
 1999    0.25    0.51    0.65   -0.26    0.09
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000    0.27   -0.32    0.28    0.30    0.74
 2001    0.89    0.63    1.14    0.31    1.50
 2002    0.44    0.64    0.23   -0.34    1.23
 2003    0.53    0.76    0.08   -0.26    1.53
 2004    0.26   -0.00    0.32   -0.07    0.80
 2005   -0.05    0.14   -0.13   -0.17   -0.03
 2006    0.39    0.61   -0.32    0.03    1.22
 2007    0.56    0.66    0.41    0.23    0.95
 2008    0.88    0.69    1.11    0.60    1.13
 2009    0.36    0.04    0.73    0.20    0.47
 2010    0.11    0.63   -0.90    0.27    0.43
 2011    0.75    0.89    0.90   -0.71    1.93
 2012    1.08    1.58    0.98    1.43    0.34
 2013    0.70    1.19    0.88   -0.62    1.37
 2014    0.70    0.91    0.51    0.54    0.85
 2015    1.11    0.87    1.42    0.27    1.87
 2016    0.95    1.41    1.17    0.23    0.97
 2017    0.60    0.85    0.08    0.31    1.14
 2018    1.19    1.78    1.26    0.88    0.83
 2019    1.12    0.69    0.67    0.81    2.32
 2020    1.01    0.73    1.11    0.70    1.51
 2021    0.75    0.49    1.04    0.34    1.14
 2022    0.67    0.47    0.58    0.54    1.08
 2023    0.91    0.59    1.25    0.50    1.31
 2024    1.37    1.55    1.44    1.33    1.17
 2025    1.32    0.59    1.18    1.79    1.70
